Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
16	-834.1859	74.56986	-630.84766	-930.0021	12.0	-44.550827	1.8077893	-38.55508	-45.096474	10200	-0.036906034	550705.9	-0.0015233867	-3991.875	2.6361282	-7.8948935e-05	9.631754398345947
17	-810.12976	83.02054	-554.39435	-907.923	13.714286	-47.335327	1.5938299	-41.598984	-47.77871	10800	0.021679962	484249.88	-0.0011697691	-3430.0938	2.5824056	4.228731e-05	10.079694986343384
18	-842.34784	62.970566	-631.89075	-890.2978	9.015385	-49.644333	1.8551255	-44.36753	-50.297462	11400	-0.056631815	529040.94	-0.0011506081	-3822.0	2.6579654	-9.9505385e-05	10.583675146102905
19	-832.9689	65.48491	-688.50006	-886.4	9.844828	-52.380547	1.6209168	-47.472233	-52.916397	12000	-0.026550472	493191.47	-0.0010723844	-3519.5312	2.668114	8.913576e-05	11.098560571670532
20	-845.2686	67.02243	-649.7802	-926.39606	8.863636	-54.89088	1.5930734	-50.397617	-55.456142	12600	-0.038991913	521516.06	-0.0012349077	-3763.1562	2.6419919	0.00037324606	12.055846691131592
21	-835.9972	83.58407	-502.18286	-914.32465	9.721312	-57.589363	1.4181764	-53.41179	-58.071358	13200	-0.019952275	479301.22	-0.0010684002	-3509.2188	2.6190472	-0.00053782086	12.571830987930298
22	-816.46375	80.28947	-610.3384	-886.4	12.478261	-60.277157	1.1658572	-56.278088	-60.617393	13800	0.00694042	442194.88	-0.000955028	-3178.2812	2.6282117	-0.00033885817	13.073159456253052
23	-845.1265	81.32577	-485.76254	-908.3581	9.32258	-62.62535	1.2722626	-58.910915	-63.061485	14400	-0.08466857	474277.2	-0.0010448769	-3388.5625	2.6456487	-0.00016073506	13.582866191864014
24	-840.6981	61.83613	-703.46515	-888.22644	16.485714	-65.33888	0.92079645	-61.694267	-65.57167	15000	0.0116098495	543227.25	-0.0003763102	-3899.1875	2.6906052	0.00042300066	14.100793361663818
25	-835.55853	70.51617	-613.6097	-886.4	11.313725	-67.94992	1.0630229	-64.49903	-68.27762	15600	-0.0059048613	484495.78	-0.00094898045	-3526.9375	2.6724946	0.00021513442	14.609688997268677
26	-838.725	72.11201	-654.0661	-916.2411	13.333333	-70.5934	0.9482921	-67.26311	-70.86358	16200	0.034381103	508535.9	-0.00082816556	-3795.9062	2.5907767	1.4521877e-05	15.134125709533691
27	-823.5439	81.5592	-614.0195	-886.4	15.684211	-73.31076	0.8514351	-70.08152	-73.53538	16800	0.036101006	466552.44	-0.00064934045	-3494.3438	2.589266	-0.0001746883	15.644605159759521
28	-838.57196	68.48343	-677.7428	-918.1103	12.0	-75.83633	0.925369	-72.76722	-76.11547	17400	-0.054507356	494053.0	-0.000997819	-3707.1875	2.6550384	5.1094692e-05	16.144649982452393
29	-825.95996	80.69272	-611.55994	-886.4	13.363636	-78.51915	0.8396187	-75.570496	-78.75834	18000	0.011567686	447311.47	-0.00086838566	-3317.9375	2.6203923	-0.00020147304	16.659639596939087
30	-817.66797	78.43688	-665.08875	-908.7405	17.71875	-81.10858	0.6962092	-78.222725	-81.27665	18600	-0.035580013	446161.66	-0.0011179447	-3199.3125	2.6070504	-5.8677593e-05	17.45257544517517
31	-838.0549	69.329765	-661.02905	-906.3869	10.350877	-83.46567	0.8802153	-80.77492	-83.75381	19200	-0.032535173	457136.53	-0.0008841567	-3420.5938	2.6296823	-0.00026575924	17.968795776367188
32	-819.19775	112.57867	-423.1875	-906.21106	11.588235	-86.06144	0.7885911	-83.501434	-86.30455	19800	-0.06585347	389862.1	-0.0011213273	-2882.625	2.59615	-0.00055780273	18.499898672103882
33	-828.30585	72.79129	-665.7403	-886.4	12.804348	-88.464	0.71262574	-86.019585	-88.671875	20400	-0.014405736	441072.84	-0.0010246495	-3314.375	2.6274958	0.00015355229	19.035003900527954
34	-820.66	67.10348	-701.70245	-901.493	15.052631	-91.032326	0.6248864	-88.66231	-91.197235	21000	-0.0046902783	444784.25	-0.0007308284	-3290.9375	2.6790626	0.00014000991	19.56084418296814
35	-833.37787	63.455357	-675.8746	-918.90686	11.384615	-93.51566	0.695937	-91.2799	-93.732475	21600	-0.08245227	459356.06	-0.0009485483	-3509.9688	2.605217	0.00036439896	20.088948965072632
36	-824.0339	72.00645	-669.1234	-886.4	12.822222	-96.165184	0.6198174	-94.01419	-96.34393	22200	0.0051203943	416683.0	-0.00079649314	-3144.7188	2.61353	-0.00019155323	20.62243342399597
37	-815.36554	81.31934	-612.80676	-886.4	15.128205	-98.68561	0.5560082	-96.60522	-98.8343	22800	-0.0224835	419530.7	-0.00071129575	-3206.5	2.6205893	6.4722495e-05	21.141902208328247
38	-816.32275	94.352104	-540.9556	-886.4	13.372093	-101.18828	0.5615443	-99.19212	-101.34634	23400	-0.10478416	398316.44	-0.0012282729	-2963.5312	2.6739557	0.00019713263	21.664737701416016
39	-831.11383	90.21095	-409.61795	-886.4	11.48	-103.59878	0.5773833	-101.70441	-103.77484	24000	-0.02835721	410421.78	-0.0013196412	-3037.7812	2.586805	6.0548387e-06	22.091308116912842
40	-792.97375	109.55938	-394.06042	-886.4	17.818182	-106.119804	0.45518628	-104.26261	-106.23141	24600	0.059666276	366340.38	-0.0007860884	-2826.8438	2.5811996	-0.00012245993	22.864999055862427
41	-806.5009	102.90426	-529.8087	-905.95276	15.756757	-108.49875	0.46651855	-106.70466	-108.62017	25200	-0.065709256	384200.7	-0.0005797446	-2925.0625	2.516776	-0.0004847612	23.370296239852905
42	-816.18604	86.66433	-610.00336	-886.4	16.647058	-110.941956	0.4353508	-109.192795	-111.05036	25800	-0.013708056	384197.9	-0.0008455608	-2908.3125	2.6217341	-0.00032208284	23.87759232521057
43	-832.1775	81.978226	-607.0358	-899.1378	12.416667	-113.33734	0.4942134	-111.68008	-113.484795	26400	-0.040727515	414089.9	-0.0007787943	-3274.0625	2.6453314	0.00029948074	24.41416621208191
44	-833.1484	65.004234	-691.4793	-886.4	12.931818	-115.93172	0.45343158	-114.3393	-116.06088	27000	-0.021804575	425727.25	-0.00091479905	-3277.375	2.5814698	0.00040723244	24.9488308429718
45	-812.76416	109.64422	-429.73962	-886.4	12.717391	-118.52104	0.44274592	-117.00236	-118.650185	27600	-0.06250688	348594.94	-0.0009924099	-2722.1875	2.6904998	-0.00028968215	25.488275289535522
46	-802.51416	111.32085	-398.00623	-898.78784	15.263158	-120.926704	0.38819128	-119.45441	-121.02909	28200	0.01255531	347863.0	-0.00059973355	-2693.7188	2.5905352	-0.00037370107	26.033257722854614
47	-832.21564	75.37951	-606.62317	-886.4	12.22449	-123.26669	0.42034048	-121.87258	-123.39347	28800	-0.029126396	404035.0	-0.0008855779	-3283.4375	2.5973876	-3.1830866e-06	26.566883087158203
48	-816.49255	96.069176	-491.96338	-886.4	16.571428	-125.90623	0.34440583	-124.54304	-125.9933	29400	-0.07530405	382914.0	-0.0011801645	-3025.7812	2.5678658	0.0001245592	27.096258640289307
49	-801.4832	111.63489	-469.83237	-886.4	14.075	-128.4187	0.35465086	-127.109184	-128.5148	30000	-0.043540407	322470.6	-0.0010780804	-2477.5938	2.583788	0.00019699633	27.624461889266968
50	-795.10583	122.06013	-430.99796	-886.4	13.227273	-130.71027	0.35706404	-129.45631	-130.81201	30600	-0.04901875	304122.94	-0.0011422858	-2391.5625	2.6552534	-4.0394665e-05	28.3963840007782
51	-808.21625	95.32959	-538.3866	-886.4	13.333333	-132.97125	0.34257594	-131.76817	-133.06886	31200	-0.084036306	334929.38	-0.0010657534	-2795.4062	2.6403599	0.00011239171	28.8751699924469
52	-826.05054	101.75198	-375.27182	-886.4	11.607843	-135.39827	0.35067815	-134.25986	-135.50635	31800	-0.07255163	365250.75	-0.0011880919	-2965.1562	2.5970335	0.0004041638	29.37410306930542
53	-833.0099	81.418655	-594.9255	-886.4	9.964912	-137.91429	0.35024434	-136.84363	-138.02892	32400	-0.043101452	342787.9	-0.00089570135	-2765.6562	2.6668165	0.00019550363	29.87795400619507
54	-822.54706	97.684654	-471.5942	-886.4	11.96	-140.3837	0.3117903	-139.36075	-140.47879	33000	-0.026982924	332727.3	-0.0007583555	-2806.7188	2.646334	6.5496766e-05	30.41225528717041
55	-790.8991	117.19228	-538.93604	-886.4	15.384615	-142.87895	0.26254743	-141.88318	-142.9482	33600	-0.045074247	295873.44	-0.0013287961	-2520.3125	2.6383622	-0.00017224431	30.980286836624146
56	-806.792	131.46548	-352.8811	-886.4	11.346154	-145.21596	0.29235658	-144.27672	-145.30698	34200	-0.07421796	289327.34	-0.0011740848	-2346.7188	2.5871656	-4.947702e-05	31.57679510116577
57	-802.00287	140.11716	-263.0717	-886.4	11.78	-147.50601	0.2740303	-146.60693	-147.58958	34800	-0.0432165	276232.28	-0.0013211295	-2230.3125	2.5788543	-0.0004081128	32.1638879776001
58	-785.2061	109.21445	-572.44775	-902.1867	18.121212	-149.77309	0.21693906	-148.88795	-149.82628	35400	-0.08966665	300681.3	-0.0010643825	-2615.625	2.556811	-8.842369e-05	32.75182485580444
59	-797.63055	128.21823	-272.52057	-886.4	15.972973	-152.18828	0.22279765	-151.33147	-152.24626	36000	-0.043790072	312313.62	-0.0011190735	-2643.3125	2.6281288	-5.4211814e-05	33.33510708808899
60	-800.1145	118.46295	-433.82776	-886.4	14.146341	-154.63475	0.22688952	-153.80774	-154.697	36600	-0.07865513	287678.1	-0.00059818476	-2442.0312	2.6172183	-0.00016905388	34.18583130836487
61	-780.64606	112.42801	-538.247	-886.4	17.545454	-157.01755	0.19867405	-156.20692	-157.06624	37200	0.008240957	267729.2	-0.001088269	-2335.9688	2.6227617	-7.387678e-05	34.61367344856262
62	-771.32996	134.82576	-435.23584	-886.4	16.083334	-159.3397	0.2014532	-158.5539	-159.39139	37800	-0.083221085	249104.94	-0.0014362931	-2129.3906	2.5617008	-9.519637e-05	35.05572485923767
63	-759.1639	154.85495	-280.04636	-886.4	16.25	-161.57625	0.19586444	-160.81223	-161.62648	38400	-0.050875593	233548.56	-0.001087185	-1984.4062	2.5932763	-0.0003845686	35.542551040649414
64	-768.6748	149.2821	-305.03607	-886.4	17.787878	-163.75125	0.18294112	-163.00484	-163.79611	39000	-0.05457114	267245.8	-0.0009497516	-2288.9688	2.561328	-0.00038686633	36.04990339279175
65	-796.8503	146.90794	-264.9692	-886.4	12.733334	-166.06567	0.20524085	-165.35341	-166.12483	39600	-0.028092813	243031.28	-0.00090296194	-2053.8438	2.5670877	-0.00042499305	36.585920095443726
66	-738.1046	167.87961	-295.6639	-886.4	19.266666	-168.31987	0.16392708	-167.61755	-168.35814	40200	-0.018773722	219646.77	-0.0009700358	-1886.8125	2.594002	-0.00031039855	37.117632150650024
67	-806.03796	112.67558	-312.03894	-886.4	13.066667	-170.4557	0.19243981	-169.78786	-170.51117	40800	-0.017630065	287560.0	-0.0006873254	-2600.125	2.612623	0.0002511847	37.64976119995117
68	-811.27136	106.27979	-463.58475	-886.4	14.463414	-172.9706	0.17733647	-172.3242	-173.01927	41400	-0.1006867	301063.9	-0.0010666698	-2802.5625	2.5983987	0.0004277126	38.18156957626343
69	-777.8803	132.04262	-454.917	-886.4	16.794117	-175.60484	0.15691537	-174.97438	-175.6439	42000	-0.017828338	243223.52	-0.0005533658	-2195.2188	2.5166736	3.111879e-05	38.717384576797485
70	-803.4807	119.07549	-360.40866	-886.4	13.177778	-177.94524	0.17307144	-177.34464	-177.99515	42600	-0.060764898	273571.72	-0.0009454526	-2525.4375	2.6323636	0.0002284497	39.542404890060425
71	-781.5303	127.26325	-446.75098	-886.4	16.657143	-180.45633	0.1483476	-179.86916	-180.49382	43200	-0.046170548	242535.89	-0.0006838478	-2272.4844	2.608402	0.00022062063	40.024847984313965
72	-765.4424	119.494934	-554.179	-886.4	18.34375	-182.85678	0.13812473	-182.28424	-182.89012	43800	-0.036984704	230703.05	-0.0006088577	-2213.125	2.634054	-0.00010420621	40.52412009239197
73	-760.7803	105.43023	-533.1518	-886.4	20.785715	-185.2291	0.12670001	-184.66687	-185.25764	44400	0.013211045	247524.11	-0.0008028047	-2376.0625	2.5512528	0.0003618892	41.037145137786865
74	-780.4904	110.426254	-567.08856	-897.8109	18.548388	-187.6815	0.13006455	-187.13353	-187.71239	45000	-0.00550896	252645.55	-0.0012451331	-2397.8594	2.5811627	0.00039811552	41.533546924591064
75	-815.2465	126.80882	-314.86575	-886.4	9.523809	-190.12975	0.17313094	-189.62427	-190.18906	45600	-0.09475645	229242.3	-0.001076363	-2171.7031	2.6304615	-4.7911803e-05	42.062565326690674
76	-796.44073	130.69301	-312.6875	-886.4	13.595238	-192.52126	0.13662738	-192.02954	-192.55925	46200	-0.087374344	230545.02	-0.00088160485	-2123.625	2.5593283	1.7873645e-05	42.593881130218506
77	-756.6214	107.93558	-607.25244	-886.4	22.692308	-194.88548	0.105259374	-194.4006	-194.90837	46800	-0.029218921	237639.05	-0.00038455054	-2374.25	2.6077938	-0.00010963698	43.12679862976074
78	-763.7035	118.69095	-502.01376	-886.4	21.0	-197.3675	0.10678772	-196.89363	-197.39156	47400	0.0037096785	230379.78	-0.00011965423	-2303.2188	2.5432038	0.00010263145	43.659902811050415
79	-795.5528	122.14549	-493.63635	-886.4	14.973684	-199.82227	0.1203343	-199.36584	-199.85397	48000	-0.08863148	226049.12	-0.000395976	-2158.7188	2.6007247	0.000106992724	44.12146735191345
80	-810.25946	106.49735	-549.2437	-886.4	13.4651165	-202.21237	0.12298503	-201.7752	-202.247	48600	-0.012399359	233732.8	-0.00022892654	-2310.2344	2.639147	3.828923e-05	44.965901374816895
81	-763.66394	159.11058	-374.59998	-886.4	15.384615	-204.69054	0.11155485	-204.26743	-204.71994	49200	-0.059137	182725.23	-0.0006500557	-1807.4375	2.628857	-7.585923e-05	45.47207713127136
82	-756.07336	159.04517	-432.08542	-886.4	15.421053	-206.91074	0.10763859	-206.5025	-206.93913	49800	-0.05868384	153177.31	-0.00036051124	-1527.8281	2.5555425	-0.0003798	45.96584439277649
83	-753.9564	132.47655	-412.34213	-886.4	19.866667	-208.96634	0.09342538	-208.56609	-208.98816	50400	-0.056642137	206441.69	-0.00038029999	-2109.8125	2.6022248	-1.8924475e-06	46.46260905265808
84	-760.8305	166.39969	-338.2884	-886.4	15.384615	-211.34982	0.10157079	-210.96458	-211.3766	51000	-0.05143308	169429.03	-0.00065986067	-1705.4375	2.5588722	-0.00021620453	46.97469210624695
85	-766.5682	162.62334	-278.17365	-886.4	15.756757	-213.54437	0.09698158	-213.17143	-213.56963	51600	-0.026102677	184687.39	-0.0005899146	-1784.9688	2.6290495	-0.00015964865	47.48473763465881
86	-751.8149	145.256	-257.16205	-886.4	19.966667	-215.78702	0.08525169	-215.4218	-215.80695	52200	-0.06051168	207388.5	-0.000724677	-2154.8438	2.5757313	0.00023259879	47.99754071235657
87	-779.7135	148.10242	-363.41983	-886.4	16.742857	-218.24358	0.089262374	-217.89026	-218.26613	52800	-0.006920031	212908.31	-0.0005950453	-2151.4375	2.6056492	0.00023943523	48.52435231208801
88	-754.84	166.61081	-271.96777	-886.4	15.783784	-220.71967	0.08879471	-220.37817	-220.74275	53400	-0.057898037	164037.2	-0.0007379465	-1643.2031	2.5166984	-6.796976e-05	49.044750928878784
89	-753.4915	151.78008	-313.42715	-886.4	18.6875	-222.91573	0.08038753	-222.58252	-222.93513	54000	-0.06611276	179726.81	-0.00042837858	-1904.4844	2.6383476	9.396474e-06	49.57300305366516
90	-759.16254	139.859	-449.33954	-886.4	19.35484	-225.25948	0.0759405	-224.93411	-225.27719	54600	-0.011288236	199107.52	-0.000621859	-2142.9844	2.600016	0.0002350376	50.42195200920105
91	-733.14185	160.35388	-365.5258	-886.4	18.580645	-227.75453	0.07510551	-227.43811	-227.77237	55200	-0.041215353	149051.56	-0.000717286	-1569.6562	2.5428443	1.0444919e-05	50.916759967803955
92	-755.22107	182.12422	-165.95679	-886.4	16.0	-229.83292	1.7309403	-190.9019	-229.94653	55800	-0.05705386	181185.47	-0.0011318065	-1767.7344	2.6544604	-0.0003972135	51.42838931083679
93	-704.3679	153.94322	-402.68378	-886.4	26.181818	-232.21393	0.060484204	-231.911	-232.22606	56400	-0.060301222	172946.47	-0.00062631443	-1816.0469	2.5477579	0.00019280195	51.9511878490448
94	-765.04517	139.6511	-465.97388	-886.4	19.193548	-234.5471	0.06964095	-234.2537	-234.56367	57000	-0.08689477	192390.8	-0.0007683411	-2122.0469	2.6216464	0.00041490892	52.43823027610779
95	-758.91595	166.08687	-234.81851	-886.4	17.352942	-237.04333	0.5950084	-222.70718	-237.08815	57600	-0.06757559	171499.14	-0.00091109425	-1830.0938	2.6250565	-5.3307413e-05	52.9350962638855
96	-760.96356	150.28262	-401.50827	-886.4	16.194445	-239.44287	0.070377424	-239.1683	-239.46089	58200	-0.045774404	140546.05	-0.0005371794	-1582.9844	2.5462692	-0.00021657228	53.43690896034241
97	-772.98895	164.17197	-272.9987	-886.4	13.714286	-241.6575	0.07285416	-241.39532	-241.6778	58800	-0.052231167	152319.33	-0.0007776432	-1568.5625	2.5517101	9.5359486e-05	53.95823311805725
98	-781.48975	139.44305	-434.2113	-886.4	14.947369	-243.87125	0.066715166	-243.61821	-243.88884	59400	-0.029918801	154757.12	-0.00044672377	-1708.0	2.5661428	0.00021793922	54.48638558387756
99	-741.5114	176.07756	-308.04538	-886.4	16.942858	-246.1868	0.061815187	-245.94214	-246.20244	60000	-0.061107304	129722.414	-0.000604935	-1436.6562	2.5603144	-0.00034992874	55.01435136795044
100	-719.67847	196.51236	-274.05484	-886.4	18.09091	-248.33961	0.05822523	-248.10208	-248.35393	60600	-0.085226215	124221.336	-0.000827305	-1295.6016	2.581066	-0.00051256834	55.87364673614502
101	-725.7939	185.08139	-339.78732	-886.4	17.75	-250.39386	0.055768855	-250.16267	-250.4073	61200	-0.088435225	105375.51	-0.00060398877	-1140.7344	2.610979	-0.00016785145	56.37526750564575
102	-726.41095	207.95065	-233.811	-886.4	16.514286	-252.33849	0.05643167	-252.11516	-252.35281	61800	-0.09284068	118447.336	-0.0013586283	-1145.6406	2.5100198	0.00025541603	56.883167028427124
103	-763.9543	141.20659	-395.0372	-886.4	16.444445	-254.29684	0.055367194	-254.08087	-254.31105	62400	-0.1371099	161417.86	-0.00072838366	-1917.7031	2.576454	0.0007257785	57.39316272735596
104	-711.6245	181.47392	-164.01064	-886.4	21.142857	-256.7321	1.1254724	-240.17969	-256.8249	63000	-0.047235843	144104.95	-0.0006404184	-1696.5781	2.5566618	0.0002061067	57.92115116119385
105	-689.39417	236.66751	-239.41359	-886.4	15.289474	-258.17834	5.656723	-212.05023	-259.20706	63600	-0.1640627	62734.83	-0.0010420084	-620.2422	2.5553167	-0.0007824864	58.41584753990173
106	-718.57605	182.45479	-348.09134	-886.4	19.766666	-260.66556	0.046487506	-260.4664	-260.67645	64200	-0.0615809	123155.98	-0.0004111044	-1392.1641	2.5186055	5.4985285e-05	58.921387672424316
107	-719.4601	213.71584	-208.76173	-886.4	15.552631	-262.83282	0.05040771	-262.64166	-262.8462	64800	-0.100534245	89347.57	-0.0007131621	-937.2969	2.4989047	-0.00023602824	59.42915678024292
108	-665.3192	223.7595	-199.27518	-886.4	20.0	-264.6989	0.043139473	-264.51147	-264.70892	65400	-0.07087176	80751.45	-0.00080063194	-833.83594	2.5635297	-0.00027703465	59.93927526473999
109	-735.51495	190.9606	-298.9875	-886.4	16.054054	-266.44382	0.04693423	-266.26328	-266.456	66000	-0.091629475	104395.24	-0.00054471195	-1220.625	2.5544243	-0.000104203624	60.471694469451904
110	-732.84814	203.70485	-146.89304	-886.4	16.135136	-268.45636	1.2543602	-252.46759	-268.57056	66600	-0.09337874	111000.77	-0.0007360205	-1243.8438	2.645544	-8.408785e-05	61.35452198982239
111	-681.6968	206.49675	-225.3033	-886.4	20.821428	-270.67865	0.93578297	-254.50658	-270.74146	67200	-0.033577826	101599.62	-0.00091844425	-1165.1016	2.5800114	-0.00020284473	61.85059309005737
112	-711.5686	211.81349	-291.29376	-886.4	16.027027	-272.63824	1.7597522	-256.4882	-272.85123	67800	-0.088666	73231.88	-0.00058797	-871.9375	2.5581045	-0.0004346192	62.359830379486084
113	-736.4072	205.8965	-182.2094	-886.4	14.365853	-274.6825	0.048547525	-274.14377	-274.6953	68400	-0.06323526	83947.98	-0.0007022694	-979.9531	2.5476372	-0.00039391936	62.86553454399109
114	-764.31067	162.36833	-320.14938	-886.4	14.65	-276.6014	0.6795353	-260.0494	-276.6424	69000	-0.08358068	107362.67	-0.00036223233	-1449.2812	2.6062822	7.172326e-05	63.38616943359375
115	-772.1568	165.45314	-362.8607	-886.4	13.0222225	-279.02112	0.041569788	-278.87686	-279.0331	69600	-0.097935535	99820.04	-0.00044117123	-1354.5078	2.5767493	-9.485404e-05	63.91553616523743
116	-676.0414	228.0172	-167.36157	-886.4	18.806452	-281.181	1.809416	-264.50555	-281.38608	70200	-0.10100935	70848.51	-0.0008812025	-813.8047	2.5297627	-0.0004748418	64.41254997253418
117	-641.21063	216.96288	-158.8519	-886.4	23.08	-283.0504	1.6907619	-266.23557	-283.22882	70800	-0.02302758	72761.75	-0.0006840285	-848.0469	2.551843	-0.0002323105	64.88853311538696
118	-715.5086	207.84087	-175.99832	-886.4	17.470589	-284.72888	2.4888391	-268.00092	-285.10895	71400	-0.07913359	96085.17	-0.001142554	-1162.0938	2.5275223	-9.1320675e-05	65.38618397712708
119	-691.9969	229.08025	-292.21927	-886.4	16.514286	-286.80316	2.8864436	-270.07733	-287.32062	72000	-0.07575437	62931.473	-0.0006354749	-708.5	2.5662057	-0.00026861727	65.90172743797302
120	-727.73883	176.21548	-332.36862	-886.4	18.933332	-289.05365	0.02968027	-288.9265	-289.0606	72600	-0.05258721	95161.89	-0.0006134398	-1300.8359	2.5087621	0.00028535028	66.91973161697388
121	-700.88336	200.03032	-243.45564	-886.4	19.193548	-291.41068	0.029326368	-291.2871	-291.41763	73200	-0.06384228	84421.414	-0.00058597326	-1156.2578	2.5935726	7.3574185e-05	67.51075339317322
122	-728.50555	217.18437	-193.66168	-886.4	14.0	-293.68893	0.044013888	-292.9699	-293.69928	73800	-0.11765239	63936.69	-0.0004599765	-782.3711	2.4811425	-0.0002219065	68.11245107650757
123	-705.9955	188.33333	-300.05444	-886.4	18.28125	-295.5072	1.021349	-277.8298	-295.57297	74400	-0.087692946	74414.79	-0.0008131191	-1052.7891	2.5484803	0.00017593642	68.7114679813385
124	-753.39966	187.6696	-214.44817	-886.4	13.431818	-297.65268	1.2600434	-279.87762	-297.75272	75000	-0.10587154	85298.62	-0.0006477833	-1162.5469	2.5678544	4.999737e-05	69.23044347763062
125	-666.2234	191.39185	-333.76828	-886.4	22.73077	-300.01376	0.7919919	-282.04587	-300.061	75600	-0.074166894	67415.16	-0.0005336702	-1035.7266	2.5200832	0.00015147308	69.78233814239502
126	-733.03253	228.06696	-180.45432	-886.4	12.142858	-301.97214	2.2486057	-284.1233	-302.27246	76200	-0.12895232	54404.38	-0.0012215525	-554.26953	2.532743	-0.0006156786	70.3152174949646
127	-607.9071	245.38782	-201.85411	-886.4	20.925926	-302.94818	4.016882	-285.65305	-303.9021	76800	-0.045311056	41889.324	-0.00097245723	-377.875	2.5441577	-0.0005822245	70.81458449363708
128	-684.15125	244.99094	-244.35374	-886.4	15.763158	-304.295	4.0752625	-286.94376	-305.2775	77400	-0.1515109	50531.566	-0.00075396895	-495.5586	2.5576103	-3.919343e-05	71.27519488334656
129	-692.8243	226.4333	-211.86594	-886.4	17.939394	-306.6724	1.4544287	-288.37378	-306.79974	78000	-0.119851634	68386.734	-0.0007486865	-833.59375	2.52951	-0.00013354202	71.79553484916687
130	-696.05475	225.37946	-215.81404	-886.4	17.382353	-308.41217	2.7437394	-290.29105	-308.84088	78600	-0.12287842	68563.305	-0.0010082275	-883.7344	2.5762665	-0.0003583155	72.73035407066345
131	-710.5625	210.40038	-103.69365	-886.4	17.060606	-310.50937	2.829039	-291.5166	-310.9578	79200	-0.10501267	67497.32	-0.0007761419	-1253.6172	2.549102	2.016286e-05	73.28055667877197
