Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
14	-821.05493	72.78209	-669.3651	-927.07306	16.314285	-39.758846	1.5938274	-33.45037	-40.162598	9000	0.010959864	510728.97	-0.00078794826	-3588.2812	2.5987103	-6.314834e-05	6.642614364624023
15	-849.87854	47.842068	-729.4131	-886.4	11.68	-42.184216	1.8117467	-36.23999	-42.737507	9600	-0.056766994	570684.06	-0.00051003695	-4098.5	2.6361532	0.0003730468	7.040154457092285
16	-838.8736	64.800766	-638.0442	-902.0716	13.25	-45.000977	1.5898788	-39.417526	-45.454296	10200	-0.020744095	530936.94	-0.00073405355	-3820.375	2.644489	0.00042478938	7.461386203765869
17	-832.6976	70.1432	-662.19794	-906.4382	14.775	-47.710815	1.4306484	-42.42827	-48.09915	10800	-0.04030353	527316.7	-0.00075351074	-3819.4062	2.601381	0.00032622935	7.871406555175781
18	-823.6476	72.1662	-648.08417	-886.4	16.0	-50.402992	1.3121963	-45.356686	-50.744743	11400	-0.066305235	510844.16	-0.00065969676	-3716.4688	2.6158545	-2.6414196e-05	8.261055707931519
19	-828.3172	77.90995	-613.5041	-891.874	14.95	-53.009068	1.3003584	-48.207584	-53.361694	12000	-0.069021374	514737.97	-0.00044617057	-3764.4375	2.5918856	4.694899e-05	8.662185668945312
20	-812.28845	68.91696	-648.8215	-886.4	17.666666	-55.714108	1.1312311	-51.098625	-55.992004	12600	-8.846919e-05	501922.1	-0.00062272075	-3608.1875	2.6325047	0.00017875573	9.249751091003418
21	-821.8001	80.265816	-617.38904	-886.6639	14.261905	-58.240997	1.2151479	-53.86758	-58.57907	13200	-0.03245917	478362.12	-0.00048324093	-3538.875	2.651583	-0.000111092726	9.64046597480774
22	-832.361	79.89048	-528.07996	-886.4	13.5	-60.81815	1.1467805	-56.690796	-61.137177	13800	-0.016559074	470402.62	-0.0007953234	-3305.8125	2.6147668	-7.115742e-05	10.046315670013428
23	-821.84607	80.380646	-631.0628	-890.5904	15.025641	-63.33944	1.0425631	-59.43853	-63.618336	14400	-0.054268558	470554.28	-0.0004806891	-3423.625	2.647013	9.565413e-05	10.435734272003174
24	-824.2483	78.97736	-654.28516	-895.56384	13.5	-65.84795	1.044205	-62.180843	-66.14568	15000	-0.053854715	468436.97	-0.0005194321	-3477.5625	2.6589873	7.348438e-05	10.820745468139648
25	-820.56934	77.653725	-604.0244	-886.4	15.333333	-68.44846	0.93020374	-64.96798	-68.69745	15600	-0.02409518	466486.5	-0.00035584345	-3496.2188	2.5885382	-7.820944e-05	11.228660106658936
26	-820.5398	70.876884	-676.56433	-886.4	16.171429	-71.051094	0.8416196	-67.71989	-71.26422	16200	-0.04402007	458522.47	-0.00042768568	-3281.5625	2.5766592	7.7361066e-05	11.608894109725952
27	-804.10944	93.88086	-513.44904	-886.4	17.085714	-73.55909	0.80622184	-70.36798	-73.76323	16800	0.016765207	441216.47	-0.0007315483	-3305.75	2.632404	-0.00021607678	12.01431393623352
28	-802.56525	82.9649	-636.38226	-886.4	20.206896	-76.10956	0.7102161	-73.0138	-76.27268	17400	-0.0012797499	451223.53	-0.0006571992	-3337.875	2.6704533	2.856493e-05	12.415289163589478
29	-808.1666	83.881096	-634.05206	-886.4	16.542856	-78.6119	0.7508943	-75.6398	-78.802	18000	-0.028030427	426478.94	-0.00036598928	-3154.0312	2.6574602	8.0959995e-05	12.834990739822388
30	-814.64667	96.72517	-551.42285	-915.47504	18.09375	-81.10284	0.69101864	-78.238495	-81.26962	18600	-0.07031742	432316.22	-0.000628531	-3171.0312	2.7029412	-0.0004904765	13.41757583618164
31	-807.85803	80.69323	-637.0479	-891.3222	20.5	-83.60574	0.6252354	-80.8314	-83.74683	19200	0.010919201	439529.28	-0.00042654853	-3238.9062	2.6175544	-6.254156e-05	13.868396282196045
32	-836.6102	64.40647	-678.00244	-886.4	13.333333	-86.04492	0.7446212	-83.4299	-86.25718	19800	-0.058744386	472635.72	-0.00044013187	-3647.875	2.5527525	0.00020592252	14.285424947738647
33	-814.8412	99.25269	-499.37704	-886.4	13.860465	-88.71538	0.69192946	-86.25573	-88.91032	20400	-0.030016728	400383.0	-0.0010367781	-3081.625	2.6087127	-0.0001097389	14.738126993179321
34	-818.30774	77.62557	-663.5862	-886.4	16.027027	-91.21545	0.6082298	-88.87637	-91.373825	21000	-0.039595008	429976.72	-0.0006213337	-3303.6562	2.6314414	3.1757158e-05	15.146727085113525
35	-830.9946	76.81465	-637.08014	-886.4	11.979167	-93.71931	0.6520049	-91.53292	-93.91401	21600	-0.15603116	422114.66	-0.0005312413	-3171.0938	2.5632756	0.00045930603	15.592397928237915
36	-819.94446	93.20165	-529.25793	-886.4	12.543478	-96.238464	0.59880316	-94.18448	-96.41327	22200	-0.10114163	372023.72	-0.000381656	-2821.4375	2.5794961	-0.00034333926	16.0120792388916
37	-814.46716	76.463974	-629.9058	-886.4	17.142857	-98.66209	0.4906456	-96.690765	-98.7843	22800	-0.005413566	435175.03	-0.0005493164	-3404.1562	2.6063688	0.00019682864	16.428303718566895
38	-808.9893	92.357895	-617.54834	-886.4	16.571428	-101.2553	0.47762042	-99.36482	-101.37609	23400	-0.023906015	378071.47	-0.00034450367	-2923.0938	2.618775	-0.00013069411	16.835206508636475
39	-816.92487	76.52773	-654.3572	-886.4	17.264706	-103.69524	0.45324066	-101.874214	-103.80824	24000	-0.0032318307	416744.5	-0.0005351256	-3233.0	2.6285796	9.7064774e-05	17.25368046760559
40	-822.31854	89.83168	-561.31464	-886.4	14.325	-106.2243	0.47009936	-104.48848	-106.351685	24600	-0.021897351	390270.44	-0.001485914	-2974.3438	2.6352153	0.00035378576	17.857450008392334
41	-797.8713	92.66531	-521.644	-886.4	20.571428	-108.72376	0.38089004	-107.033646	-108.80969	25200	-0.021301396	392132.1	-0.0005996786	-3005.4688	2.6361856	3.790597e-05	18.287813663482666
42	-815.51074	80.97818	-638.93195	-886.4	16.108109	-111.17258	0.42040083	-109.555824	-111.28202	25800	-0.044604663	402854.66	-0.00047350675	-3221.875	2.593461	0.00020457724	18.711434841156006
43	-808.0442	91.86234	-604.4028	-886.4	15.421053	-113.73351	0.40848035	-112.184265	-113.841324	26400	-0.05009594	365652.8	-0.00074230507	-2903.8438	2.61347	-8.5805455e-05	19.125033140182495
44	-818.08136	85.071655	-649.34973	-886.4	14.15	-116.18044	0.3998903	-114.70388	-116.28883	27000	-0.06466313	359605.6	-0.00036034733	-2777.2812	2.6325748	-0.00040102203	19.514381647109985
45	-807.535	112.156	-488.99844	-886.4	13.952381	-118.5768	0.38946658	-117.17508	-118.685165	27600	-0.011163675	330637.0	-0.0007032696	-2617.4688	2.6428797	-0.0003897667	19.936795949935913
46	-796.75055	103.35368	-478.77405	-886.4	15.025641	-120.92651	0.3580608	-119.58676	-121.02232	28200	-0.05627837	335106.62	-0.00057511404	-2678.25	2.7077448	2.2194385e-05	20.35324740409851
47	-825.9057	88.49274	-600.7443	-886.4	10.814815	-123.26569	0.39616832	-122.01861	-123.39166	28800	-0.08059633	349994.0	-0.0008132681	-2824.6562	2.598802	0.00022173146	20.777233123779297
48	-809.2975	88.04987	-647.4032	-886.4	16.216217	-125.74954	0.30904415	-124.54402	-125.82884	29400	-0.048641626	366817.0	-0.0004928708	-3063.0312	2.5843444	-0.00023168385	21.17945885658264
49	-813.2042	85.00884	-645.6351	-886.4	14.947369	-128.2932	0.30394036	-127.14043	-128.3734	30000	-0.052967884	348918.12	-0.00019076839	-2798.2812	2.5793552	-9.620329e-05	21.578299045562744
50	-811.63184	90.30916	-627.54675	-886.4	16.171429	-130.75247	0.28123108	-129.63933	-130.82361	30600	-0.022335658	352581.72	-0.00069665536	-2795.7812	2.6123335	0.0004440546	22.184240579605103
51	-787.7085	104.88796	-544.9272	-886.4	18.03125	-133.21016	0.2603824	-132.13084	-133.27303	31200	-0.075035326	312672.47	-0.00046991557	-2563.5	2.6269426	8.49084e-05	22.575737237930298
52	-813.68884	88.631805	-618.67096	-886.4	14.225	-135.5581	0.2793846	-134.5265	-135.63383	31800	0.015059951	325997.75	-0.000119333155	-2655.4688	2.6019979	-0.00011720121	22.977275133132935
53	-782.0454	108.46852	-503.592	-886.4	18.59375	-137.97754	0.24187765	-136.97493	-138.03593	32400	-0.039629612	308393.6	-0.00081480667	-2631.6562	2.5760527	-7.574956e-05	23.373664379119873
54	-822.8716	77.13021	-672.1787	-886.4	14.02439	-140.36804	0.26234725	-139.41182	-140.4401	33000	-0.10283208	351404.97	-0.00056138635	-2923.6875	2.5722733	0.00027691343	23.7572124004364
55	-785.2926	100.412704	-544.50806	-886.4	18.71875	-142.91663	0.2243245	-141.98679	-142.97081	33600	-0.07899361	324314.3	-0.00033441186	-2813.0312	2.6446671	0.00018592337	24.14117431640625
56	-793.64984	100.69987	-608.97906	-886.4	18.935484	-145.4187	0.21430182	-144.51581	-145.46957	34200	-0.083192974	318136.16	-0.0005801916	-2722.125	2.6069388	-5.5267017e-05	24.519709825515747
57	-800.0104	102.3307	-572.6281	-886.4	15.405405	-147.87416	0.22559135	-147.00659	-147.93285	34800	-0.12715894	287176.9	-0.00033660233	-2419.9062	2.628608	-9.0881986e-05	24.89522910118103
58	-786.848	118.87919	-477.20972	-886.4	16.67647	-150.21764	0.20885232	-149.37848	-150.26962	35400	-0.029765422	270695.03	-0.00037522241	-2250.6562	2.6189544	-0.000104213555	25.285183668136597
59	-794.8321	119.30275	-481.49905	-886.4	14.868421	-152.47554	0.21205708	-151.67128	-152.53152	36000	-0.06460283	265437.8	-0.000754185	-2210.7188	2.6117618	-0.00040120303	25.652493000030518
60	-789.8235	105.06815	-603.5401	-896.7218	18.71875	-154.73653	0.18831053	-153.95596	-154.782	36600	-0.067529656	310713.0	-0.0006980896	-2756.7812	2.5016584	-0.00013260286	26.237143754959106
61	-742.0649	119.31723	-501.48312	-886.4	22.923077	-157.25159	0.16593097	-156.4872	-157.28764	37200	-0.028289502	262233.44	-0.00070413016	-2376.6406	2.5668087	-0.00024760643	26.641554832458496
62	-794.27405	93.82893	-644.0022	-886.4	18.15625	-159.60469	0.17857733	-158.86446	-159.6478	37800	0.0049403603	293446.2	-0.00081546465	-2612.6562	2.5918844	0.0002972102	27.01442813873291
63	-770.8248	120.6064	-351.91104	-886.4	19.51724	-162.04745	0.6329983	-147.0945	-162.1107	38400	-0.0157615	280999.03	-0.0009031184	-2408.8438	2.601892	0.000357821	27.42372965812683
64	-825.41943	89.77099	-523.4049	-886.4	12.104167	-164.43181	0.2022993	-163.75342	-164.49216	39000	-0.10624883	309410.28	-0.00030439347	-2739.2188	2.6009917	-0.00013965448	27.82593297958374
65	-779.0016	120.307495	-448.26822	-886.4	18.4375	-166.98639	0.15931162	-166.32602	-167.02484	39600	-0.059117805	267400.47	-0.00077236444	-2431.2812	2.5575554	-0.00021422683	28.238186359405518
66	-793.3904	88.04984	-622.31415	-886.4	19.466667	-169.402	0.14947262	-168.76163	-169.43694	40200	0.0033122909	305408.12	-0.0003109416	-2768.5312	2.6352694	0.0003778402	28.69664716720581
67	-763.4931	143.44135	-327.0747	-886.4	19.965517	-171.96388	0.14297827	-171.34065	-171.9967	40800	-0.029236266	255924.5	-0.00083830394	-2250.7344	2.6108325	-8.1136226e-05	29.097182273864746
68	-805.8872	97.36153	-573.6273	-886.4	16.277779	-174.29701	0.15356462	-173.69798	-174.33641	41400	-0.07226372	287953.38	-0.00029926002	-2634.75	2.50441	9.387433e-05	29.504148721694946
69	-750.6364	134.75574	-320.41772	-886.4	20.964285	-176.81633	0.13181467	-176.23143	-176.84607	42000	-0.051302314	248761.66	-0.00082034245	-2267.5469	2.589155	-6.4336855e-05	29.90269708633423
70	-763.1414	115.08529	-512.6953	-886.4	20.689655	-179.17583	0.12833259	-178.60637	-179.20477	42600	-0.018524572	258816.8	-0.0008212328	-2440.7969	2.5847135	-8.59191e-05	30.48556900024414
71	-783.87415	139.61256	-389.9003	-886.4	14.45	-181.60297	0.14697681	-181.06027	-181.6428	43200	-0.04123338	218005.23	-0.00046338886	-1970.0938	2.6059194	-0.00016364118	30.864293098449707
72	-805.60016	109.26522	-498.12054	-886.4	13.088889	-183.82037	0.14832307	-183.30563	-183.86314	43800	-0.08305048	247025.05	-0.0006387085	-2315.9219	2.601528	0.00047512312	31.25807499885559
73	-783.4695	123.0756	-503.0001	-886.4	16.027779	-186.22057	0.12722912	-185.72429	-186.25322	44400	-0.047561165	221547.55	-0.0009552911	-2082.75	2.6640499	8.085012e-05	31.664005994796753
74	-779.8838	137.86751	-302.44876	-886.4	16.472221	-188.51805	0.12225979	-188.04112	-188.5494	45000	-0.012835048	237625.5	-0.0011440339	-2226.7812	2.5874057	1.2282332e-05	32.072951793670654
75	-788.83844	119.898865	-532.10254	-886.4	15.888889	-190.89058	0.117789656	-190.43114	-190.92082	45600	0.0038195427	223387.14	-0.0007739044	-2113.375	2.609649	-1.733164e-05	32.460033655166626
76	-816.103	108.194244	-553.0412	-886.4	12.145833	-193.21121	0.12907533	-192.77837	-193.24971	46200	-0.07379863	238001.47	-0.0005497262	-2286.0781	2.5731535	0.00022284329	32.847954511642456
77	-799.0501	112.52677	-512.17224	-886.4	14.45	-195.63992	0.11260879	-195.22414	-195.67046	46800	-0.0833886	230159.33	-0.00074471533	-2228.0781	2.6042607	0.00018035015	33.228265047073364
78	-747.7574	105.06355	-568.6044	-886.4	25.217392	-198.05934	0.08368483	-197.64937	-198.07643	47400	0.042233724	237446.53	-0.0007641576	-2332.2344	2.5537612	0.0003601972	33.61079239845276
79	-786.25604	97.119705	-607.6352	-886.4	17.424242	-200.51666	0.09683755	-200.12155	-200.5404	48000	-0.039103072	239934.5	-0.00034871697	-2368.1562	2.579235	0.0005278434	33.99328088760376
80	-775.40125	121.352615	-492.51685	-886.4	17.30303	-203.00822	0.09391733	-202.62503	-203.03125	48600	-0.048182096	203708.88	-0.0005436875	-2007.3594	2.5943162	4.496813e-05	34.59756851196289
81	-758.7345	144.07155	-299.2052	-886.4	18.6875	-205.32396	0.089617826	-204.9525	-205.34561	49200	-0.036183443	204759.39	-0.001216229	-2036.4375	2.585538	-5.1353377e-06	34.99914884567261
82	-769.1305	139.77948	-270.98004	-886.4	18.46875	-207.65318	0.08693428	-207.29285	-207.6742	49800	-0.020030903	216742.17	-0.0006978642	-2146.3594	2.586136	-0.00015364091	35.39984583854675
83	-781.0085	119.277084	-493.8782	-886.4	17.114286	-210.05005	0.087821424	-209.70245	-210.07227	50400	-0.09613438	216773.66	-0.0007757917	-2251.5156	2.6438296	-0.00011904239	35.813151359558105
84	-765.35724	124.382866	-500.5535	-886.4	18.387096	-212.51672	0.08022001	-212.17874	-212.53577	51000	-0.10299337	188335.6	-0.00021033734	-1909.3906	2.5587716	0.00025834065	36.2150661945343
85	-780.5761	119.46253	-560.21155	-886.4	16.4	-214.80771	0.08221342	-214.4823	-214.82849	51600	-0.060018398	191061.62	-0.0004226379	-1956.0781	2.554121	-7.189055e-05	36.60140037536621
86	-739.1526	138.90033	-444.25208	-886.4	20.275862	-217.12924	0.07279688	-216.81195	-217.14598	52200	-0.029080369	177947.6	-0.0008743219	-1844.6406	2.6234965	-0.00034528752	37.026806116104126
87	-729.8773	154.99992	-416.59955	-886.4	21.178572	-219.39862	0.06971742	-219.08928	-219.41435	52800	-0.0774973	166988.31	-0.000842832	-1733.5625	2.535911	-0.00014383515	37.40800905227661
88	-758.63544	131.8718	-459.73474	-886.4	18.766666	-221.6096	0.07019431	-221.30891	-221.62604	53400	-0.097659074	173681.73	-0.00083040446	-1779.2812	2.578403	0.00022124211	37.87591505050659
89	-781.86584	132.77321	-337.55203	-886.4	16.527779	-223.85466	0.074093685	-223.56564	-223.87369	54000	-0.08508675	199641.97	-0.00039113313	-2120.0938	2.5398076	0.00011951208	38.337090730667114
90	-796.5013	114.8131	-444.59958	-886.4	14.794871	-226.3065	0.074009135	-226.0296	-226.32632	54600	-0.04902908	202106.36	-0.00077441335	-2144.375	2.5637388	0.0003032458	39.01293683052063
91	-736.73865	130.14447	-436.54758	-886.4	22.185184	-228.79729	0.059939165	-228.5264	-228.81058	55200	-0.01528775	177969.97	-0.00028765202	-1989.6562	2.5576315	6.666839e-05	39.40041732788086
92	-740.24133	132.82156	-415.28418	-886.4	21.814816	-231.20375	0.05843588	-230.93962	-231.21667	55800	-0.022001913	175138.88	-0.0006547291	-1926.8281	2.6027465	-7.840673e-05	39.79596495628357
93	-805.4629	128.57347	-356.69556	-886.4	12.1875	-233.56796	0.07406122	-233.3196	-233.59004	56400	-0.102007814	180441.14	-0.0005016178	-1925.5469	2.603587	-1.50456035e-05	40.19301891326904
94	-757.22235	132.92459	-535.73804	-886.4	17.647058	-235.9546	0.059224214	-235.71295	-235.96912	57000	-0.12509483	158093.86	-0.0005425066	-1819.2188	2.6114168	-1.7114678e-05	40.571232080459595
95	-757.473	146.12407	-394.73926	-886.4	18.121212	-238.28177	0.057101928	-238.0488	-238.29578	57600	-0.10717603	166020.52	-0.0008289367	-1839.5469	2.5867608	2.7851065e-05	40.960609436035156
96	-753.0714	162.2392	-322.99237	-886.4	17.647058	-240.62726	0.0552732	-240.40175	-240.64082	58200	-0.029164223	162824.03	-0.0008577239	-1750.0312	2.6157923	0.00016991675	41.34292244911194
97	-767.1458	161.1338	-276.21182	-886.4	15.0	-242.92766	0.05766854	-242.71185	-242.94305	58800	-0.10848558	163794.64	-0.0010834336	-1684.9062	2.6125128	-4.4462282e-05	41.734288454055786
98	-759.30334	120.07009	-521.97186	-886.4	20.413794	-245.20139	0.048388686	-244.99048	-245.21251	59400	-0.042778328	173476.34	-0.00037093833	-2029.1562	2.5014527	0.00018774271	42.15106678009033
99	-763.4851	142.24861	-469.10294	-886.4	17.272728	-247.68385	0.049893804	-247.48027	-247.69608	60000	-0.022526413	150705.27	-0.00058256276	-1669.0469	2.5536397	0.00016198416	42.565735816955566
100	-728.40686	156.13448	-389.89227	-886.4	20.285715	-249.97333	0.04478011	-249.77463	-249.98343	60600	-0.06055463	131150.95	-0.0006122142	-1448.8438	2.6020174	-0.0001169767	43.19352698326111
101	-757.3757	152.59866	-404.54535	-886.4	16.705883	-252.11128	0.047691446	-251.91966	-252.12315	61200	-0.07297533	135230.67	-0.0006914884	-1487.875	2.6136827	-6.1909755e-05	43.61115503311157
102	-724.7951	171.8226	-326.09122	-886.4	19.35484	-254.28516	0.04351943	-254.09871	-254.29532	61800	-0.06392086	121290.945	-0.00054587424	-1402.4141	2.5506039	-0.00031862198	44.00463390350342
103	-744.6497	152.85992	-409.45853	-886.4	18.483871	-256.41458	0.042903263	-256.2338	-256.42474	62400	-0.10649663	129940.6	-0.0009317249	-1486.2266	2.5673916	0.00035140774	44.392916679382324
104	-780.7491	136.91454	-465.72565	-886.4	15.405405	-258.61148	0.045110017	-258.438	-258.6232	63000	-0.07672568	142019.92	-0.00035022944	-1662.6094	2.5364718	-4.8814018e-05	44.77096247673035
105	-776.1111	146.19301	-265.498	-886.4	15.263158	-260.9454	0.043882687	-260.77896	-260.95697	63600	-0.040600017	145959.81	-0.00065981597	-1702.7969	2.5710974	-4.4457713e-05	45.14610314369202
106	-708.0391	151.23898	-421.63037	-886.4	23.76	-263.3268	0.034776926	-263.16342	-263.33423	64200	-0.03380384	128554.11	-0.00079699606	-1589.0703	2.5354912	0.00010280788	45.53095555305481
107	-749.3973	149.38226	-394.0995	-886.4	17.575758	-265.63757	0.03863565	-265.47995	-265.64706	64800	-0.07746554	121856.51	-0.0007352233	-1490.5234	2.5624328	-9.2963376e-07	45.924447774887085
108	-705.0744	169.66078	-403.5077	-886.4	21.428572	-267.89038	0.0341277	-267.73615	-267.89795	65400	-0.07381126	110409.43	-0.00094650686	-1356.8828	2.5646658	-0.00050266227	46.29661178588867
109	-713.3014	170.18349	-324.89597	-886.4	19.533333	-270.05292	0.034936726	-269.90323	-270.06107	66000	-0.06587583	104581.76	-0.00072249025	-1257.7188	2.542649	-9.11365e-05	46.69332027435303
110	-753.1713	148.93031	-316.24844	-886.4	18.75	-272.14926	0.034504436	-272.0039	-272.15747	66600	-0.06504154	144339.86	-0.0009899139	-1797.4531	2.5306468	0.00072138885	47.31736469268799
111	-766.58923	154.53822	-383.09647	-886.4	15.052631	-274.63486	0.036674865	-274.49576	-274.64453	67200	-0.13220298	121532.28	-0.0010276884	-1467.1484	2.5512528	0.00019915025	47.71985387802124
112	-751.78265	151.56718	-376.21655	-886.4	17.78125	-276.92938	0.0325458	-276.79443	-276.9372	67800	-0.1174387	116156.43	-0.00052176416	-1446.2578	2.530396	-0.00045643348	48.095287799835205
113	-767.43585	135.34363	-523.2776	-886.4	16.742857	-279.20178	0.03279406	-279.072	-279.21008	68400	-0.050399214	121713.28	-0.00039448962	-1630.6953	2.608481	0.00022084634	48.469950675964355
114	-685.1906	193.75734	-265.43262	-886.4	20.964285	-281.61865	0.0285486	-281.49197	-281.6251	69000	-0.05795344	91761.16	-0.00076695904	-1072.4766	2.5618186	-1.1166931e-05	48.85796761512756
115	-734.053	183.90053	-386.7572	-886.4	16.555555	-283.62277	0.031220436	-283.50095	-283.63074	69600	-0.104632415	88772.21	-0.00048804283	-1095.6406	2.5169792	-0.00028847833	49.2671000957489
116	-720.2498	184.86098	-227.20796	-886.4	18.5625	-285.63736	0.02854389	-285.51907	-285.6443	70200	-0.07757678	99024.11	-0.0011587664	-1225.8594	2.5074313	-0.0003080803	49.65650415420532
117	-755.8729	164.21063	-417.25998	-886.4	15.513514	-287.76233	0.059729304	-286.49207	-287.77216	70800	-0.098965555	96430.836	-0.00042562932	-1232.5625	2.5742993	-0.00018409808	50.0530309677124
118	-751.0956	161.08179	-412.78433	-886.4	17.151516	-289.93353	0.0269669	-289.8235	-289.94012	71400	-0.10754477	99883.19	-0.0003765896	-1294.6484	2.5841224	0.00034220895	50.47464323043823
119	-737.0728	169.74214	-348.08765	-886.4	17.242424	-292.13522	0.7097264	-274.88626	-292.1737	72000	-0.10947033	86639.3	-0.00091766566	-1146.5469	2.564698	9.06984e-06	50.922146797180176
120	-752.49225	164.41168	-342.06714	-886.4	16.0	-294.29022	0.026214382	-294.188	-294.29697	72600	-0.11439473	94583.2	-0.0007526651	-1250.0	2.5761576	0.00043798567	51.650227069854736
121	-762.0348	159.62596	-346.45984	-886.4	15.307693	-296.51025	0.026208427	-296.41217	-296.51724	73200	-0.028710231	102280.52	-0.00043502823	-1415.2578	2.5296795	5.903979e-05	52.13124060630798
122	-707.86456	187.44406	-192.86809	-886.4	20.214285	-298.76135	1.4559573	-281.01013	-298.88925	73800	-0.07575243	87879.016	-0.0006253347	-1146.8438	2.5994253	8.5975924e-05	52.558436155319214
123	-663.2316	192.53555	-277.57538	-886.4	23.36	-300.57016	2.9615395	-265.61954	-301.0242	74400	-0.0129474355	72967.3	-0.0005239388	-974.91406	2.5353942	-2.1594366e-05	52.97336530685425
124	-756.0244	164.08963	-202.26254	-886.4	16.11111	-302.98447	0.14271805	-299.53796	-302.99622	75000	-0.110003814	98125.3	-0.00036594272	-1399.4141	2.5850449	0.00018035075	53.405654191970825
125	-713.371	189.59912	-266.33862	-886.4	18.766666	-304.55066	3.6632707	-287.06573	-305.33694	75600	-0.034968223	71953.336	-0.0006567165	-1048.4844	2.569663	3.27456e-05	53.819218158721924
126	-752.7264	166.3689	-348.0621	-886.4	16.342857	-307.35803	0.02151576	-307.27283	-307.36343	76200	-0.06810779	85383.86	-0.00038030744	-1188.9922	2.4932804	-0.00020280381	54.23238182067871
127	-683.8583	212.25333	-151.4366	-886.4	20.714285	-309.46576	1.5028452	-290.8694	-309.60364	76800	-0.055511385	78434.84	-0.00067651644	-1086.1719	2.5015666	-0.00019086082	54.642685413360596
128	-712.0492	201.1016	-350.29745	-886.4	16.971428	-311.0507	3.379649	-274.36212	-311.6395	77400	-0.1238898	58439.273	-0.00037048012	-867.9883	2.5323286	-6.467462e-05	55.038705587387085
129	-699.875	167.14508	-295.26364	-886.4	22.68	-313.49313	0.016846502	-313.41403	-313.49673	78000	-0.049178746	82647.4	-0.0004959069	-1183.0	2.5330956	0.00039060315	55.4365508556366
130	-732.54443	172.31656	-319.4952	-886.4	17.454546	-315.7693	0.018718045	-315.69305	-315.774	78600	-0.14163303	82733.914	-0.00084862113	-1170.3047	2.553978	9.345889e-05	56.07965111732483
