Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-793.98157	81.603905	-505.05252	-878.8234	12.543478	-0.5008004	0.5000433	0.7521214	-1.660269	600	-6.1591464e-08	526773.75	-0.038343582	-7342.2812	0.006956884	1.0	0.755230188369751
1	-793.29565	83.79732	-524.48444	-875.78424	14.341463	-5.7358356	0.5024761	-4.5073657	-6.335104	1200	7.78834e-08	522735.47	-0.04236528	-4960.2188	0.009194592	0.0	1.1423695087432861
2	-789.0457	133.30475	-262.8311	-881.54974	15.025641	-9.218375	0.06855721	-8.409148	-9.224914	1800	7.311503e-08	507614.94	-0.03767827	-3753.3438	0.0076382495	1.0	1.533778429031372
3	-692.47174	152.12164	-295.09357	-876.08234	23.75	-11.957752	3.8933592e-08	-11.957751	-11.957752	2400	1.2477238e-07	375997.94	-0.033969633	-2783.125	0.0067156428	1.0	1.9261689186096191
4	-715.9398	141.50212	-327.02307	-880.6268	21.37037	-14.342674	9.536743e-07	-14.342673	-14.342673	3000	3.2583873e-08	390090.03	-0.037572518	-2949.9688	0.0087510375	0.0	2.3042478561401367
5	-665.15186	146.68306	-409.0911	-871.8624	25.0	-16.800219	1.9073486e-06	-16.80022	-16.80022	3600	8.662542e-08	344315.16	-0.0269829	-2791.6875	0.0068101143	0.0	2.6910650730133057
6	-622.4838	219.64743	-140.34865	-868.2324	22.346153	-19.220993	1.9451215e-06	-19.220984	-19.220991	4200	-1.5099843e-08	266953.66	-0.037805602	-2017.5938	0.0066402024	0.0	3.1445066928863525
7	-588.34015	192.01811	-222.27037	-862.97876	25.52174	-21.327581	1.9073486e-06	-21.327583	-21.327583	4800	5.00679e-08	249584.27	-0.029695135	-2020.4219	0.0074944864	0.0	3.782945156097412
8	-534.0313	230.55353	-89.17327	-871.3849	25.818182	-23.449413	1.9057585e-06	-23.449413	-23.449415	5400	3.576279e-08	207801.89	-0.029272407	-1605.4844	0.008211198	0.0	4.422284841537476
9	-463.49335	233.52722	-120.77314	-864.5986	25.954546	-25.38972	2.1508827e-06	-25.389702	-25.389719	6000	3.6160152e-08	154518.73	-0.031437907	-1202.1406	0.007402634	0.0	5.060432195663452
10	-336.43887	211.50624	-115.99376	-845.3861	28.285715	-27.106934	5.2234896e-07	-27.106922	-27.106934	6600	1.07288365e-08	129536.83	-0.021039808	-934.33594	0.007617531	0.0	5.914693355560303
11	-319.0891	219.17702	-46.934387	-876.39557	26.772728	-28.651817	0.05296357	-27.355558	-28.653978	7200	-4.6094257e-08	83496.8	-0.023500612	-649.8594	0.004765059	0.0	6.548511028289795
12	-256.69318	133.5339	-67.5747	-487.1795	29.15	-29.981289	3.4358754e-06	-29.981215	-29.981289	7800	-5.821387e-08	73147.51	-0.018150186	-600.66406	0.0069137206	0.0	7.185516357421875
13	-203.33148	163.38553	-55.648293	-853.2844	26.363636	-31.27675	1.9073486e-06	-31.276749	-31.276752	8400	3.4968057e-08	28888.287	-0.033632614	-254.14062	0.0075686127	0.0	7.857751846313477
14	-220.81456	222.71294	-40.729744	-851.77637	25.26087	-32.167778	3.8146973e-06	-32.167774	-32.167774	9000	-4.1325887e-08	34439.32	-0.03241215	-226.69922	0.008074393	0.0	8.501908779144287
15	-132.57863	161.55923	-23.65154	-844.2514	25.26087	-33.006447	4.6724203e-05	-33.005306	-33.00645	9600	-9.139379e-09	9229.418	-0.03525662	-68.16797	0.009691621	0.0	8.908568143844604
16	-170.4574	222.18546	-35.067123	-861.77905	24.458334	-33.50165	0.00038434344	-33.492245	-33.501667	10200	-1.5894573e-08	16162.323	-0.015146278	-88.328125	0.0037097041	0.0	9.29580545425415
17	-132.01797	164.30855	-25.216127	-867.9888	25.086956	-34.04764	0.0024476612	-33.98774	-34.047745	10800	2.4636586e-08	7785.196	-0.030077184	-61.936035	0.00670379	0.0	9.667919635772705
18	-68.501076	29.931047	-25.534101	-150.64716	25.304348	-34.527378	4.4920657e-06	-34.52732	-34.52738	11400	-1.0530154e-08	2033.5375	-0.020483715	-18.502441	0.007048607	0.0	10.064826250076294
19	-60.9754	29.858292	-20.107996	-144.34804	25.347826	-34.805786	0.008432675	-34.599403	-34.806133	12000	-1.9073486e-08	1531.2214	-0.015699366	-10.560425	0.007848708	0.0	10.445579290390015
20	-55.63921	23.492702	-24.98629	-108.41415	25.26087	-35.015	0.0	-35.015	-35.015	12600	1.8080076e-08	941.22687	-0.023743117	-6.787903	0.0070043127	0.0	10.958507537841797
21	-57.76704	36.65726	-20.382154	-171.50232	25.47826	-35.186535	3.8146973e-06	-35.18654	-35.18654	13200	-2.4636586e-08	1880.1992	-0.016555628	-8.817505	0.006954488	0.0	11.353811025619507
22	-59.665543	21.92216	-24.490372	-111.21748	25.173914	-35.38265	1.5573437e-07	-35.382645	-35.38265	13800	-5.00679e-08	1028.5521	-0.0159005	-10.010132	0.007917586	1.0	11.753357648849487
23	-72.2186	43.500484	-24.973917	-198.1774	25.782608	-35.59769	3.8146973e-06	-35.597694	-35.597694	14400	1.2318293e-08	3394.536	-0.023979997	-25.935547	0.008589513	0.0	12.157788038253784
24	-65.54873	26.767162	-23.787563	-119.299995	24.958334	-35.94533	1.5573437e-07	-35.945328	-35.94533	15000	1.0480483e-08	1578.4152	-0.011435003	-17.827026	0.0067483257	1.0	12.534683465957642
25	-56.76009	26.500265	-21.424221	-124.666466	25.26087	-36.25114	0.0	-36.25114	-36.25114	15600	1.8676122e-08	1103.8948	-0.024111923	-8.802856	0.00859813	0.0	12.935282945632935
26	-60.12843	25.627228	-24.35369	-100.08385	25.347826	-36.473236	1.5573437e-07	-36.473232	-36.473236	16200	-2.026558e-08	1178.5868	-0.025119282	-11.406738	0.009263199	0.0	13.342189073562622
27	-75.50227	49.59893	-39.245583	-261.70145	25.52174	-36.72362	3.8146973e-06	-36.723618	-36.723618	16800	-7.8678134e-08	4325.3813	-0.018768786	-35.191406	0.008512015	1.0	13.793557405471802
