Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-785.52075	74.924736	-654.7845	-876.85614	12.083333	0.5456141	0.5311027	2.2942805	-0.4753631	600	-2.2610028e-07	528518.06	-0.038085826	-6865.375	0.006860309	0.0	0.7460627555847168
1	-809.28265	70.788574	-625.6778	-883.3213	9.916667	-4.241534	1.4099356	-0.6390817	-5.470723	1200	-2.1696091e-07	552746.75	-0.042356633	-5584.1875	0.00765172	0.0	1.1359775066375732
2	-795.2223	62.0358	-672.5957	-883.4916	11.5	-8.180609	2.0513785	-1.6719817	-8.958379	1800	-1.7722448e-07	517643.3	-0.026586916	-3695.9062	0.006588384	2.0	1.5286767482757568
3	-795.70734	79.52444	-502.87512	-879.48065	14.609756	-10.971375	2.1829593	-3.0523472	-11.611212	2400	1.7484028e-08	556667.8	-0.031348996	-4126.8125	0.006391992	0.0	1.9126293659210205
4	-777.97784	94.87765	-450.26575	-880.3889	16.108109	-13.832711	2.3549452	-4.784215	-14.461929	3000	4.1325887e-08	478912.97	-0.036417093	-3599.0	0.0069246492	0.0	2.297072410583496
5	-799.71075	70.30719	-634.3251	-886.36096	16.083334	-16.488087	2.4834616	-6.8015194	-17.131405	3600	5.165736e-09	500610.03	-0.036218878	-3688.125	0.0071719657	0.0	2.679532766342163
6	-771.7397	85.440186	-596.2094	-870.98566	16.666666	-19.173027	2.5180275	-9.207051	-19.814749	4200	-1.9073486e-08	460807.62	-0.03465359	-3561.4375	0.00901796	0.0	3.064636468887329
7	-724.14874	156.00793	-162.4567	-865.94763	17.787878	-21.839935	2.4469347	-11.863869	-22.452374	4800	1.11262e-08	369290.2	-0.03400687	-2774.4062	0.0077014035	0.0	3.45410418510437
8	-692.05035	166.01859	-312.34976	-869.509	21.185184	-24.31839	2.191778	-14.413341	-24.808458	5400	-1.4026959e-07	331380.56	-0.02936894	-2460.0	0.0070428858	0.0	3.825803518295288
9	-735.8125	147.96349	-278.4563	-872.781	15.307693	-26.365316	2.5573957	-16.796663	-27.052385	6000	1.10467276e-07	344475.38	-0.037237912	-2745.2188	0.005724034	0.0	4.201388597488403
10	-633.8425	165.37648	-242.08704	-866.60693	29.8	-29.064486	1.7697242	-19.772083	-29.403355	6600	-1.1523564e-08	345736.25	-0.02783148	-2743.5312	0.0071213157	1.0	4.714557409286499
11	-605.04083	215.87494	-243.44612	-873.79706	22.923077	-31.384697	1.9976379	-22.182186	-31.820253	7200	-3.1789145e-09	230757.39	-0.030354891	-1856.5938	0.007502531	0.0	5.109032869338989
12	-594.6485	206.92021	-213.11353	-867.96106	24.5	-33.453316	1.8748363	-24.46209	-33.846264	7800	-1.6530355e-07	242623.05	-0.025111362	-1917.875	0.006278923	0.0	5.495320558547974
13	-624.3716	222.7342	-22.16285	-874.08844	22.222221	-35.472443	1.9033451	-26.77117	-35.906578	8400	-1.223882e-07	252086.4	-0.03312542	-2070.0938	0.0074511506	0.0	5.876426935195923
14	-627.84326	244.33978	-171.29643	-882.6848	17.454546	-37.56795	2.0237195	-29.31107	-38.06525	9000	1.335144e-07	188630.88	-0.028140012	-1507.5469	0.0077165477	0.0	6.229068040847778
15	-534.2704	261.08197	-148.08603	-881.63324	21.814816	-39.55187	1.7145363	-31.80564	-39.93485	9600	2.8610229e-08	155926.5	-0.033325877	-1221.6406	0.0087397415	0.0	6.593328237533569
16	-527.7109	259.47183	-61.62952	-876.45715	21.0	-41.256718	1.6743504	-33.894897	-41.65138	10200	2.22524e-08	124416.48	-0.023481635	-1062.1562	0.0056189382	1.0	6.925058126449585
17	-384.43784	227.28905	-64.47609	-857.1999	25.391304	-42.97791	1.447794	-35.885334	-43.27507	10800	1.4305114e-08	77154.664	-0.03070422	-682.4375	0.0077365907	0.0	7.280454158782959
18	-518.9744	306.90414	-89.56076	-866.9394	17.029411	-44.202023	1.6892762	-37.41486	-44.62345	11400	7.6293944e-08	75903.14	-0.038218096	-594.90625	0.006921366	0.0	7.650602579116821
19	-332.20377	243.51622	-83.48535	-850.30023	24.083334	-45.5853	1.3411734	-39.153305	-45.865818	12000	1.9073486e-08	48494.4	-0.026372833	-413.6836	0.007963532	0.0	8.031497478485107
20	-385.1157	296.00607	-48.759792	-876.15845	21.666666	-46.64796	1.3764323	-40.426807	-46.953384	12600	-5.642573e-08	51360.26	-0.03502044	-400.0664	0.00681506	0.0	8.526167631149292
21	-268.5221	291.18143	-25.351446	-867.7735	22.115385	-47.739372	1.309732	-41.73593	-48.030018	13200	-2.3841858e-08	18574.256	-0.03031399	-113.51172	0.005361575	0.0	8.884547233581543
22	-242.4711	266.39093	-27.820263	-869.5056	22.923077	-48.32312	1.3064576	-42.526775	-48.64183	13800	4.45048e-08	14253.548	-0.0353447	-105.09277	0.0039759628	0.0	9.235379934310913
23	-161.54814	210.88556	-27.477385	-840.80817	24.416666	-48.962494	1.1926628	-43.24282	-49.21225	14400	-3.576279e-08	8731.808	-0.022347094	-46.998047	0.0047371467	0.0	9.582332134246826
24	-209.31454	277.15344	-29.900732	-859.5541	22.576923	-49.162064	1.5614096	-42.689457	-49.612045	15000	-3.6557516e-08	8698.418	-0.03356815	-36.3125	0.0035111038	0.0	9.94918155670166
25	-220.93431	280.02936	-32.46805	-883.0738	22.807692	-49.46245	1.6463012	-42.912773	-49.96168	15600	0.0	12790.1	-0.03767505	-62.33008	0.006723091	0.0	10.31379508972168
26	-265.35318	331.5221	-25.354836	-868.51105	20.0	-50.047226	1.3076378	-44.800064	-50.41652	16200	3.417333e-08	12316.465	-0.044314925	-32.02832	0.003676856	0.0	10.658822774887085
27	-156.16246	252.45769	-30.120573	-871.8699	22.76923	-50.327404	1.298352	-45.351116	-50.7483	16800	3.7352244e-08	4171.331	-0.036788337	-9.240234	0.002435062	0.0	11.016961097717285
28	-200.09302	303.85345	-21.740616	-867.2213	21.428572	-50.666805	1.1223018	-45.639767	-50.922634	17400	-4.7683717e-08	7638.0693	-0.044838756	-13.164551	0.003393439	0.0	11.366926670074463
29	-122.7591	213.46985	-24.418768	-842.123	23.48	-50.470528	1.5469905	-44.70993	-51.067333	18000	2.5431316e-08	3195.3074	-0.036573824	-4.8186035	0.00322146	0.0	11.730586051940918
