Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-779.6304	99.1796	-405.10153	-876.85614	13.395349	-2.1911652	0.7376829	-0.69250107	-3.7364361	600	-4.7683715e-09	472475.1	-0.045367975	-5718.7188	0.009432646	0.0	0.8637042045593262
1	-802.46564	109.62852	-232.72318	-896.0798	10.714286	-6.503178	0.26033822	-4.838897	-6.631691	1200	-2.1894773e-07	511292.38	-0.05111199	-4188.2812	0.009299177	0.0	1.2555809020996094
2	-729.0525	185.2619	-225.69437	-883.3213	16.941177	-9.507333	0.10554231	-8.801132	-9.551232	1800	-4.7683715e-09	405129.0	-0.03131591	-3112.3438	0.008261803	0.0	1.6316521167755127
3	-696.6042	229.5599	-75.692535	-867.9975	15.2972975	-12.124654	0.0033731866	-12.042109	-12.124796	2400	8.0664954e-08	334112.44	-0.04535613	-2365.6562	0.008459239	0.0	2.0832266807556152
4	-550.97327	290.51917	-39.41777	-875.6684	22.26923	-14.417936	4.3726704e-05	-14.416866	-14.417938	3000	9.059906e-08	244456.69	-0.035770863	-1683.9219	0.008205487	0.0	2.471060276031494
5	-610.10565	288.65613	-47.109234	-867.8394	17.818182	-16.408762	1.5040062e-05	-16.40846	-16.408762	3600	7.0134796e-08	268370.62	-0.047181092	-1885.5625	0.008659822	0.0	2.928783655166626
6	-379.1174	324.52762	-43.896126	-874.08984	22.23077	-18.533642	0.03619493	-17.652456	-18.535273	4200	2.78155e-09	117778.586	-0.02223272	-663.7422	0.005654112	0.0	3.3855719566345215
7	-323.99826	316.45923	-29.925798	-884.21	20.321428	-19.893564	9.150024e-05	-19.891327	-19.893568	4800	3.1789145e-09	37393.35	-0.038193423	-232.66797	0.007489667	0.0	3.844437599182129
8	-304.89746	288.12286	-41.038517	-840.8059	24.583334	-20.725025	0.056417316	-19.34437	-20.727371	5400	-1.291434e-08	118895.87	-0.03523503	-681.22656	0.0071567106	0.0	4.320268869400024
9	-226.71596	249.77567	-32.217045	-852.65967	24.583334	-22.112514	2.5476851e-05	-22.111895	-22.112513	6000	-4.708767e-08	70215.16	-0.026053894	-392.90625	0.007145931	0.0	4.8681559562683105
10	-283.31433	285.04013	-22.390871	-863.0781	22.76923	-23.248293	0.0004180813	-23.239517	-23.248316	6600	9.536743e-09	74853.85	-0.035415012	-465.34375	0.00850055	0.0	5.429135084152222
11	-132.10298	149.16916	-33.142067	-826.10614	23.48	-24.48723	4.462272e-06	-24.487175	-24.487234	7200	-9.059906e-08	9750.312	-0.044985328	-101.26172	0.006105983	0.0	5.805265188217163
12	-105.852295	48.8689	-34.99975	-243.4697	25.130434	-25.128542	3.5683226e-07	-25.128534	-25.128542	7800	3.7352244e-08	8985.548	-0.019685008	-93.387695	0.008704017	0.0	6.244997024536133
13	-247.22305	273.18967	-48.525463	-882.9405	22.11111	-25.720736	1.4530942e-05	-25.720383	-25.720737	8400	-2.3047129e-08	37336.766	-0.03862349	-256.45703	0.0072825258	0.0	6.730445623397827
14	-204.86633	233.12506	-54.036446	-871.1538	21.814816	-26.707722	5.7008137e-06	-26.70759	-26.707724	9000	7.311503e-08	14452.188	-0.037804145	-168.30664	0.0071693277	0.0	7.145636320114136
15	-147.61475	144.26045	-41.631187	-836.1682	22.76923	-27.56103	6.0890943e-06	-27.560913	-27.561033	9600	-3.4968057e-08	11087.342	-0.031592146	-145.14844	0.0074200677	0.0	7.521890163421631
16	-109.167625	36.977936	-45.452026	-171.24431	24.208334	-28.364483	7.998745e-06	-28.364336	-28.364481	10200	-2.22524e-08	7589.698	-0.029072504	-113.23682	0.009134964	0.0	7.894864797592163
17	-172.68938	202.55284	-35.77934	-864.83997	22.5	-29.095339	9.987054e-06	-29.095104	-29.095339	10800	-9.2188515e-08	12412.065	-0.03481835	-147.01855	0.0051726494	0.0	8.269533634185791
18	-120.283516	153.44243	-29.119547	-852.47797	23.96	-29.935791	1.4188076e-06	-29.935764	-29.935791	11400	-1.2715658e-07	5947.763	-0.02970628	-78.63965	0.0075297584	0.0	8.841253280639648
19	-111.19779	50.297585	-30.975052	-231.1151	24.333334	-30.584684	6.6072494e-07	-30.58467	-30.584684	12000	7.549922e-09	8976.087	-0.02946324	-129.3457	0.007069245	0.0	9.296143531799316
20	-157.97214	204.12773	-38.288254	-855.4783	22.23077	-31.406166	2.1579185e-06	-31.406141	-31.406168	12600	3.417333e-08	8115.344	-0.031745207	-104.99414	0.004256746	0.0	9.926642656326294
21	-114.15064	46.65888	-35.606064	-219.36964	23.6	-32.179787	5.1651244e-07	-32.179775	-32.179787	13200	2.125899e-08	8555.995	-0.023321316	-143.64062	0.007181305	1.0	10.293457508087158
22	-123.335236	152.72601	-34.8564	-857.6396	23.038462	-33.089687	0.0007870494	-33.070423	-33.089718	13800	9.377798e-08	6480.074	-0.03176088	-92.1958	0.007936851	0.0	10.856340169906616
23	-137.41608	149.73389	-23.044346	-850.30023	23.076923	-33.853024	1.5573437e-07	-33.85302	-33.853024	14400	3.6557516e-08	8733.911	-0.026173333	-138.81738	0.006099279	0.0	11.361278057098389
24	-95.71911	34.448593	-46.60662	-162.63728	24.166666	-34.7843	0.0	-34.7843	-34.7843	15000	2.3841858e-08	4722.3984	-0.019941233	-93.103516	0.005174198	1.0	11.812718152999878
25	-100.280975	33.223743	-46.873867	-167.41354	24.666666	-35.583286	3.8146973e-06	-35.583282	-35.583282	15600	5.8809917e-08	5250.236	-0.028627504	-110.7832	0.009568471	0.0	12.322547197341919
26	-130.42377	150.72702	-31.41789	-846.08105	23.4	-36.4559	3.8808803e-06	-36.455883	-36.455894	16200	1.5894573e-08	6416.7036	-0.027670305	-113.492676	0.0064389915	0.0	12.713192224502563
