Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
117	-26.134296	7.1936145	-19.51889	-47.76139	27.045454	-26.272272	0.29129234	-24.81335	-26.331007	70800	-3.6557516e-08	52.100174	-0.008856348	-0.006275177	1.3379319	0.01713397	0.15	4.0	74.0020067691803
118	-25.377312	4.7504406	-18.277876	-35.871414	27.0	-26.240725	0.28966984	-24.789911	-26.299011	71400	-1.9868216e-08	23.166365	-0.009462436	-0.5065193	1.2488031	0.018519536	0.165	3.0	74.51940727233887
119	-25.410938	5.1229014	-18.65883	-38.665348	27.0	-25.861755	0.2847735	-24.43549	-25.919207	72000	2.78155e-09	26.265951	-0.030657392	-0.15178108	1.2127079	0.009485276	0.16666667	79.0	75.13949418067932
120	-26.815752	5.7334065	-18.971518	-39.610523	27.045454	-25.637264	0.28134134	-24.228165	-25.693876	72600	5.9604646e-09	33.808308	-0.033009715	-0.9525337	1.3108143	0.010445284	0.13833334	79.0	76.14910006523132
121	-27.275269	3.931998	-20.537477	-34.665264	27.0	-26.16817	0.28474966	-24.742002	-26.225496	73200	-4.549821e-08	16.596348	-0.024491152	-0.9074583	1.2802943	0.009515485	0.13	79.0	76.86138987541199
122	-27.09896	6.065728	-19.504896	-49.010582	27.0	-26.723303	0.28819427	-25.279892	-26.78137	73800	2.9404958e-08	36.647182	-0.01663185	-0.111961365	1.3350674	0.017545532	0.1	9.0	77.46156549453735
123	-25.637714	4.6384535	-18.61726	-35.043873	27.0	-26.93247	0.2884019	-25.488022	-26.990578	74400	9.516875e-08	23.048206	-0.01686062	-1.2414551	1.2980692	0.01752817	0.14333333	8.0	78.05928540229797
124	-26.169409	7.5889754	-18.984364	-50.311504	27.0	-26.287207	0.28099623	-24.879845	-26.34382	75000	1.1920929e-09	57.11013	-0.010735147	-0.014392853	1.2230026	0.017807078	0.165	9.0	78.62728476524353
125	-24.029133	3.9537563	-19.02433	-32.18358	27.0	-26.192968	0.27851844	-24.798012	-26.24905	75600	7.549922e-09	20.19732	-0.015682722	-3.6148376	1.1267682	0.015224394	0.095	25.0	79.07337617874146
126	-24.898857	3.9058034	-19.016949	-34.931026	26.954546	-25.040556	0.26662287	-23.705187	-25.094273	76200	-5.165736e-08	15.161075	-0.027272796	-0.022946358	1.1077936	0.0083576925	0.145	79.0	79.68035697937012
127	-26.097588	4.698485	-18.821209	-36.197884	27.045454	-24.906654	0.26390776	-23.584867	-24.959736	76800	-4.7584376e-08	23.535603	-0.013769891	-1.1616726	1.1551611	0.016828747	0.1	13.0	80.19370746612549
128	-25.167767	4.156078	-18.844954	-35.158127	27.045454	-25.583359	0.26834917	-24.239344	-25.637424	77400	5.9604643e-10	17.352615	-0.006707445	-0.12916565	1.1479415	0.027485572	0.21166667	3.0	80.69710373878479
129	-27.6561	5.591722	-20.482271	-42.99484	27.045454	-25.372572	0.26482683	-24.0462	-25.42595	78000	1.37090685e-08	36.693928	-0.009509464	-4.3566856	1.176938	0.027155628	0.14	4.0	81.18823003768921
130	-23.848509	3.2023916	-18.014523	-31.451958	27.0	-26.722445	0.27479827	-25.346134	-26.777834	78600	1.013279e-08	18.416325	-0.015827527	-6.70879	1.1095787	0.020290555	0.22666667	11.0	82.04597067832947
131	-26.654222	4.130198	-18.678967	-33.923016	27.045454	-25.057955	0.2586498	-23.762499	-25.109978	79200	4.5100848e-08	19.601257	-0.02687143	-2.0778923	1.2353061	0.0066134594	0.12	79.0	82.64491820335388
132	-27.237549	4.210966	-20.133808	-36.652615	27.0	-25.971708	0.26476508	-24.645636	-26.025019	79800	-1.3510387e-08	19.206839	-0.0042673144	-1.3851051	1.0558624	0.0187815	0.18	3.0	83.14139413833618
133	-24.143059	4.3861003	-18.26188	-35.48555	26.954546	-26.796354	0.26977193	-25.4452	-26.850657	80400	4.2120615e-08	25.973139	-0.0051926346	-6.027687	1.0282346	0.021177648	0.16833334	3.0	83.65622186660767
134	-25.05951	6.183566	-17.792316	-41.799908	27.0	-25.13251	0.25380698	-23.861328	-25.183655	81000	-1.5894573e-08	37.92484	-0.006955088	-0.0055503845	1.2077714	0.023336524	0.26333332	4.0	84.15570521354675
135	-25.596888	3.2031384	-18.84863	-31.722261	27.0	-25.029463	0.25111672	-23.771755	-25.080061	81600	-3.3775965e-08	10.53783	-0.006385271	-0.2810583	1.0837862	0.022351736	0.16	3.0	84.69291543960571
136	-24.848848	3.580856	-20.839792	-34.774582	27.0	-25.406204	0.2524268	-24.141924	-25.457026	82200	-4.1325887e-08	13.067436	-0.021236904	-0.27329826	1.1293087	0.00558731	0.1	79.0	85.35064792633057
137	-23.667833	3.4553285	-18.924494	-32.70828	27.0	-25.036938	0.247444	-23.797617	-25.086761	82800	-1.947085e-08	13.7416115	-0.026881842	-1.6860971	1.0883213	0.003981877	0.111666664	79.0	86.005526304245
138	-24.438604	4.4403625	-18.33319	-36.631783	27.0	-24.075237	0.23755848	-22.885445	-24.123154	83400	4.5100848e-08	19.70566	-0.01860293	-0.11381149	1.0013673	0.01657207	0.135	21.0	86.56962490081787
139	-25.349535	4.392221	-18.868097	-32.673306	27.0	-24.309624	0.23776338	-23.118795	-24.357517	84000	-1.9868215e-10	20.222399	-0.026087338	-0.9860573	1.0775279	0.0013949958	0.11833333	79.0	87.21951293945312
140	-25.240679	3.1143227	-20.340681	-31.957417	27.0	-25.06975	0.2421429	-23.857	-25.11862	84600	-8.742014e-09	9.689253	-0.024769433	-0.028391838	1.0632824	0.009682977	0.13333334	79.0	88.19620251655579
141	-23.628668	3.5976171	-18.208046	-30.948742	27.0	-25.210726	0.24128672	-24.002253	-25.259363	85200	-5.9604645e-08	15.354466	-0.013498845	-2.3187323	1.0767506	0.019178405	0.13	9.0	88.71559929847717
142	-23.444214	4.2085247	-18.784218	-36.41163	27.0	-24.017323	0.22964785	-22.867126	-24.06353	85800	-1.1920929e-08	17.913988	-0.019407678	-0.31326294	1.0966793	0.01570819	0.15666667	26.0	89.2610547542572
143	-25.214808	6.46188	-17.782307	-46.16311	27.045454	-23.55377	0.22402872	-22.431744	-23.598969	86400	2.4338563e-08	44.212112	-0.025599293	-2.6170654	1.0729276	0.010216965	0.12	79.0	89.91011452674866
144	-22.09976	2.8704364	-18.319014	-28.204336	27.0	-24.855322	0.23264919	-23.690107	-24.902182	87000	-4.2120615e-08	15.736982	-0.01544975	-7.106515	0.9862439	0.017078213	0.096666664	15.0	90.45200157165527
145	-60.959064	175.99759	-18.944649	-886.4	25.869566	-22.71088	0.21801881	-21.642855	-22.755764	87600	1.5894572e-09	1251.6362	-0.009086482	-4.8675537	1.0244159	-0.006810112	0.06333333	79.0	91.08981919288635
146	-23.189314	3.6087763	-19.375591	-37.182724	27.0	-24.36074	0.18236744	-23.447355	-24.397459	88200	-6.477038e-08	14.287595	-0.00577053	-1.2881355	1.0051719	0.015764534	0.19166666	4.0	91.63047194480896
147	-24.062721	4.4006963	-18.203087	-31.907095	27.0	-23.446487	0.17113237	-22.589376	-23.480967	88800	5.424023e-08	19.576498	-0.008009497	-0.3570919	0.9383866	0.04128995	0.31833333	2.0	92.16992521286011
148	-24.217607	3.1483836	-17.70683	-29.850151	27.0	-23.935432	0.17340219	-23.066957	-23.970394	89400	-1.4305114e-08	9.921714	-0.012808395	-0.076491356	0.9883372	0.019009238	0.145	14.0	92.72199606895447
149	-22.755566	4.032353	-18.286558	-37.987457	27.0	-24.175983	0.1740035	-23.304495	-24.211058	90000	3.5762786e-09	18.128487	-0.016416075	-1.9356422	0.93847775	0.0112811625	0.11833333	79.0	93.38328409194946
150	-61.188137	175.96953	-19.00173	-886.4	25.913044	-22.978249	0.16885759	-22.151052	-23.012989	90600	-3.1789145e-09	1257.9023	-0.009044075	-4.79187	1.1652262	0.004292001	0.051666666	79.0	94.38063788414001
151	-23.015882	3.863812	-17.669561	-33.276012	27.0	-24.777082	0.1459031	-24.046328	-24.806467	91200	-5.642573e-08	17.875498	-0.020523947	-2.9791212	1.0366497	-0.0006841771	0.14166667	79.0	95.0062346458435
152	-23.67285	4.6866565	-17.952288	-35.226517	27.0	-23.285673	0.13439511	-22.612562	-23.312767	91800	-9.23872e-09	21.910872	-0.022509744	-0.14315987	1.1230688	0.017001411	0.12666667	20.0	95.54244613647461
153	-23.247375	3.367367	-19.053267	-30.90954	27.0	-23.60885	0.13560584	-22.929672	-23.636156	92400	2.1855037e-08	11.374438	-0.014694242	-0.12677574	1.0702075	0.027644886	0.21833333	9.0	96.0552008152008
154	-23.788502	3.7535598	-18.595612	-32.0951	27.0	-23.292303	0.13345718	-22.623886	-23.319183	93000	2.8212865e-08	14.20904	-0.016527833	-0.23867035	1.0740428	0.019014467	0.17833333	11.0	96.55493497848511
155	-23.978876	3.9777284	-19.264793	-34.26104	27.0	-23.734419	0.13523763	-23.057085	-23.76166	93600	-1.8775463e-08	15.741121	-0.0031655175	-0.058211327	1.0928637	0.024499156	0.10166667	4.0	97.07032322883606
156	-24.482172	3.792092	-19.42477	-33.855896	27.0	-23.958426	0.13584171	-23.27807	-23.985819	94200	-1.00930535e-07	14.525374	-0.0070866775	-0.26732445	1.1656462	0.021005403	0.17	3.0	97.58250403404236
157	-22.879875	3.1324368	-17.938335	-29.806713	27.0	-24.441036	0.13773432	-23.751196	-24.468765	94800	2.1855037e-08	12.148797	-0.01847725	-2.3804293	1.0416999	0.015329478	0.13666667	44.0	98.1694118976593
158	-24.385338	3.2382011	-19.31188	-33.162285	27.0	-22.99443	0.12975682	-22.344551	-23.020588	95400	7.7486035e-09	12.310765	-0.028655477	-1.8885145	1.0653455	0.011675632	0.145	79.0	98.80541014671326
159	-23.881203	4.67648	-18.372768	-39.00446	27.045454	-24.289032	0.1357766	-23.608995	-24.316372	96000	-8.662542e-08	22.19423	-0.020566097	-0.14385796	1.1419116	0.019157613	0.14166667	13.0	99.35490584373474
160	-62.63923	175.6678	-19.518208	-886.4	25.869566	-23.92908	0.13609976	-23.262363	-23.95713	96600	0.0	1258.3333	-0.008356086	-7.442749	1.0632403	0.01858324	0.068333335	11.0	100.30596709251404
161	-24.828693	4.7188087	-18.997208	-40.873978	27.0	-26.455294	0.11789777	-25.864807	-26.479042	97200	2.0662943e-08	24.680458	-0.010123693	-2.5883102	1.0888497	0.017175712	0.15166667	4.0	100.82169032096863
162	-23.45572	2.4489262	-19.219294	-30.25513	27.0	-24.925396	0.10858754	-24.38154	-24.947283	97800	4.9670536e-08	8.089566	-0.015551304	-2.114605	1.0454807	0.0152430665	0.13	16.0	101.35449266433716
163	-23.753035	2.8178408	-18.723938	-28.886936	27.0	-23.526081	0.10266337	-23.011898	-23.546774	98400	1.1324882e-08	7.9221373	-0.019537378	-0.05037117	0.9563745	0.008131084	0.13	79.0	101.96977758407593
164	-24.243004	4.38431	-19.358997	-36.224377	27.0	-23.741352	0.10321704	-23.2244	-23.762177	99000	4.3710074e-08	19.289017	-0.026625434	-0.24639702	1.103357	0.00626374	0.14666666	79.0	102.62888503074646
165	-24.277117	3.3249903	-18.959599	-32.674564	27.0	-24.226969	0.10483695	-23.701897	-24.24809	99600	-7.947286e-09	10.958486	-0.0057667214	-0.0025157928	1.1737145	0.013563464	0.041666668	4.0	103.15536665916443
166	-61.189224	175.99194	-18.950796	-886.4	25.869566	-24.275162	0.10684001	-23.751783	-24.297195	100200	9.536743e-09	1261.1791	-0.0094836075	-0.9445801	1.1266311	0.00083387556	0.036666665	79.0	103.81180548667908
167	-22.756447	3.4001572	-18.512033	-30.647053	27.0	-25.091381	0.08906723	-24.645292	-25.10934	100800	6.129344e-08	16.853584	-0.020744737	-5.343914	1.0931594	0.016717637	0.13833334	27.0	104.37876534461975
168	-23.398998	2.7940593	-18.777332	-30.419147	27.0	-22.803827	0.07953796	-22.405466	-22.819866	101400	1.8874804e-08	8.085159	-0.025971003	-0.34708786	1.2077135	0.007832203	0.16166666	79.0	105.03583240509033
169	-23.33626	2.8822784	-18.483122	-28.723532	27.0	-23.389418	0.08127288	-22.98237	-23.405811	102000	8.980433e-08	8.23399	-0.01845283	-0.0028076172	1.2308956	0.016086286	0.145	30.0	105.61647343635559
170	-24.749187	4.6257095	-19.64919	-39.76981	27.0	-23.336754	0.08092813	-22.931429	-23.35307	102600	-2.4636586e-08	23.16327	-0.007170449	-1.9550686	1.1745294	0.018878028	0.16666667	4.0	106.4861147403717
171	-22.9049	2.7026134	-18.627964	-30.321234	27.0	-24.741358	0.08525207	-24.314377	-24.758541	103200	-7.947286e-09	10.579245	-0.008474827	-3.3059196	1.0986686	0.017389169	0.13	11.0	106.99158000946045
172	-61.095776	175.97664	-19.067656	-886.4	25.869566	-22.913912	0.08083315	-22.517935	-22.930578	103800	-3.8146972e-08	1251.9814	-0.008790957	-4.5202637	1.0523973	-0.004421785	0.036666665	79.0	107.62216520309448
173	-23.721748	4.7764263	-18.227894	-40.944893	27.045454	-25.001276	0.07180662	-24.64164	-25.015755	104400	2.9802323e-09	24.636303	-0.03449667	-1.5383453	1.1389767	0.008104112	0.18	79.0	108.25610113143921
174	-22.565685	3.5985854	-17.844608	-31.498545	27.0	-23.75359	0.066909075	-23.418478	-23.767075	105000	-2.9206277e-08	14.222781	-0.025657365	-1.3830662	1.0399044	0.012463138	0.16333333	79.0	108.91270756721497
175	-23.919807	3.947129	-18.903261	-32.048508	27.0	-22.566715	0.0636637	-22.247864	-22.579565	105600	-3.7153562e-08	17.23957	-0.018721651	-1.7941704	1.1175332	0.016102854	0.10333333	20.0	109.4838879108429
176	-24.434965	4.1662626	-19.389448	-33.429157	27.0	-23.921082	0.067126974	-23.58488	-23.934616	106200	-7.152557e-09	17.449602	-0.014388275	-0.25875282	1.0793927	0.018856177	0.12666667	9.0	110.03958058357239
177	-23.34403	3.2606592	-18.81109	-30.793257	27.0	-24.437223	0.06835547	-24.09487	-24.451004	106800	1.1722247e-08	11.714374	-0.013150941	-1.171114	1.1055226	0.014846988	0.13166666	15.0	110.5953106880188
178	-22.668587	3.3828917	-17.982738	-32.418674	27.0	-23.337011	0.06534748	-23.009726	-23.350203	107400	2.0662943e-08	11.776735	-0.003356348	-0.4378271	1.0172284	0.024233792	0.15333334	2.0	111.13504886627197
179	-23.066301	3.4072285	-18.944502	-32.352074	27.0	-22.662865	0.063461	-22.345028	-22.675663	108000	1.9073486e-08	11.657928	-0.024269618	-0.15944576	1.081806	0.013137934	0.175	79.0	111.79263758659363
180	-24.666162	4.4741516	-18.420286	-40.207935	27.0	-23.070303	0.0644039	-22.747742	-23.083305	108600	-2.2451083e-08	21.933666	-0.02256635	-2.4417553	1.057494	0.009091925	0.15833333	79.0	112.83611154556274
181	-23.482481	3.3003078	-17.47712	-28.922537	27.0	-24.66503	0.06841272	-24.322392	-24.678835	109200	-5.0465268e-08	12.173327	-0.0072697583	-1.3701468	1.0667294	0.035549298	0.27833334	2.0	113.33730363845825
182	-23.78901	3.5587323	-17.920097	-31.799345	27.0	-23.469933	0.065169804	-23.143538	-23.483093	109800	-6.745259e-08	12.642726	-0.00394801	-0.09974289	1.0731705	0.021081509	0.17333333	4.0	113.84291982650757
183	-24.225811	3.8663652	-18.811342	-37.131546	27.0	-23.79241	0.065859154	-23.462564	-23.8057	110400	-4.1325887e-08	14.989271	-0.014469065	-0.18399906	1.0755202	0.020584196	0.14666666	10.0	114.37228775024414
184	-24.046808	3.5206242	-17.871103	-30.610807	27.0	-24.230616	0.06683422	-23.895882	-24.244083	111000	2.6027362e-08	12.30903	-0.015100683	-0.033138275	1.1204072	0.020010382	0.13666667	9.0	114.93407154083252
185	-23.99884	3.7975428	-18.982334	-31.822186	27.045454	-24.045012	0.066188425	-23.713512	-24.058365	111600	-3.774961e-09	14.38409	-0.025919007	-0.0010957718	1.1874155	0.01103779	0.18	79.0	115.65399885177612
186	-23.5891	4.2713604	-18.763102	-38.535374	27.045454	-24.011553	0.065940365	-23.681295	-24.024847	112200	1.0669231e-07	18.249138	-0.01138775	-0.17238998	1.1384059	0.018951422	0.085	8.0	116.25984215736389
187	-23.505482	3.62308	-18.187307	-31.83585	27.045454	-23.589338	0.06468673	-23.265362	-23.602388	112800	1.3113022e-08	13.054321	-0.007873741	-0.005517006	1.0003113	0.013309838	0.19666667	4.0	116.85132050514221
188	-23.76866	3.234562	-18.977516	-35.275944	27.0	-23.513988	0.064325444	-23.19182	-23.526962	113400	-2.503395e-08	10.425921	-0.0080484105	-0.0635643	1.0491239	0.016807184	0.13833334	3.0	117.43821334838867
189	-23.552546	4.546851	-17.728886	-38.990734	27.0	-23.7689	0.06479878	-23.444363	-23.781971	114000	2.6027362e-08	20.517794	-0.005898585	-0.04591751	1.0359417	0.024317656	0.23666666	3.0	118.02461957931519
190	-24.057299	3.2316625	-18.7665	-32.582825	27.0	-23.553024	0.06406718	-23.232147	-23.565945	114600	2.9007595e-08	10.594618	-0.0050276644	-0.24921894	0.9237156	0.03339117	0.18833333	2.0	118.89705419540405
191	-23.022049	3.504946	-18.8399	-32.944767	27.0	-24.054733	0.065147884	-23.728445	-24.067883	115200	4.629294e-08	13.222637	-0.003576627	-1.045311	1.0332754	0.020598505	0.13166666	3.0	119.3381974697113
192	-62.007946	175.78981	-18.974895	-886.4	25.869566	-23.028063	0.0636455	-22.716282	-23.041195	115800	-3.33786e-08	1255.9913	-0.009278626	-8.728882	1.0178516	0.003959863	0.07833333	79.0	119.94234418869019
193	-23.681696	2.6815574	-19.627226	-28.205853	27.0	-25.987928	0.052986316	-25.722553	-25.998629	116400	6.7154566e-08	12.388825	-0.023320151	-5.211472	0.94398284	0.009581341	0.108333334	79.0	120.57974457740784
194	-23.21814	3.5367935	-18.77679	-33.574955	27.0	-23.663773	0.04701201	-23.428322	-23.673267	117000	-2.0662943e-08	12.582955	-0.018373556	-0.19457436	0.96793896	0.019436521	0.18333334	14.0	121.1352219581604
195	-23.111525	2.9750338	-20.008669	-31.157866	27.0	-23.21427	0.04609795	-22.983393	-23.223574	117600	1.9669534e-08	8.77499	-0.011357012	-0.01034832	1.0159833	0.01725507	0.14166667	11.0	121.68519711494446
196	-23.561958	4.164907	-18.369446	-34.384254	27.0	-23.11089	0.045830216	-22.881355	-23.120146	118200	3.8146972e-08	17.37627	-0.021345288	-0.19940758	0.9499761	0.019380772	0.09166667	22.0	122.25194597244263
197	-23.19561	2.9546883	-18.581165	-29.701126	27.0	-23.562786	0.04659654	-23.329412	-23.57219	118800	-5.5631e-09	8.77874	-0.015234592	-0.13212776	1.0260614	0.0187051	0.105	10.0	122.80231738090515
198	-22.646757	3.2330296	-18.30318	-31.70309	27.0	-23.196169	0.04583513	-22.966608	-23.205416	119400	5.761782e-08	10.649226	-0.009603819	-0.29584503	1.045379	0.017015353	0.09166667	4.0	123.33090734481812
199	-24.455317	4.6645513	-17.675236	-33.172962	27.0	-22.648767	0.044740602	-22.424688	-22.657791	120000	-1.1483828e-07	24.77228	-0.0057448666	-3.1985455	0.95669943	0.025332915	0.18166667	2.0	123.78876781463623
200	-22.081596	2.6171439	-18.203272	-29.141253	27.0	-24.45273	0.04798795	-24.212387	-24.462412	120600	-6.2783556e-08	12.350844	-0.011206667	-5.509386	1.0574495	0.008415864	0.13166666	4.0	124.71751618385315
201	-22.820305	2.7955785	-18.555357	-27.502623	27.0	-22.07226	0.043531258	-21.854244	-22.081059	121200	-6.357829e-08	8.292553	-0.021412646	-0.54838943	0.9110545	0.0049315738	0.108333334	79.0	125.35508728027344
202	-24.327532	3.1851485	-20.29188	-32.616436	27.0	-22.82151	0.044823147	-22.59702	-22.830566	121800	-4.688899e-08	12.290226	-0.023180299	-2.2226248	1.0411454	-0.0016752052	0.12166667	79.0	125.97295069694519
203	-23.158588	3.4473708	-18.275434	-31.507687	27.0	-24.332466	0.047488123	-24.094627	-24.342045	122400	3.3775965e-08	13.132791	-0.013898158	-1.3504	1.0271219	0.018907387	0.093333334	9.0	126.5149781703949
204	-22.955751	3.095125	-18.600992	-30.688196	27.0	-23.156425	0.04525173	-22.929789	-23.16556	123000	-1.0112922e-07	9.52607	-0.011494618	-0.03946495	1.0063716	0.017343111	0.10166667	9.0	127.0607099533081
205	-23.543396	3.4215748	-17.79866	-31.655981	27.0	-22.955473	0.04478863	-22.73115	-22.964502	123600	-1.5497207e-08	11.933934	-0.027843969	-0.33879948	1.0032151	0.013677918	0.155	79.0	127.72457671165466
206	-23.373045	3.206877	-18.657616	-30.786863	27.0	-23.541388	0.04574504	-23.312279	-23.550627	124200	-3.1391778e-08	10.211462	-0.0048298477	-0.027778625	0.96183664	0.019892031	0.165	3.0	128.22147464752197
207	-23.38805	4.007037	-17.966217	-31.68748	27.0	-23.374361	0.045334626	-23.147306	-23.38351	124800	1.0331472e-07	15.897988	-0.016316816	-0.00019168854	0.9637496	0.014708096	0.12	39.0	128.76698207855225
208	-22.346977	3.216691	-18.391317	-28.592007	27.0	-23.38788	0.045246355	-23.16127	-23.397017	125400	6.7154566e-08	11.319031	-0.00459726	-1.061944	1.0262364	0.022729915	0.15333334	3.0	129.28845763206482
209	-24.599928	5.0171103	-18.54011	-36.182377	27.045454	-22.358734	0.043282393	-22.14196	-22.367476	126000	-5.920728e-08	30.211132	-0.009010422	-5.025736	1.0294425	0.046284802	0.25	2.0	129.79474091529846
210	-23.508162	3.6099927	-18.047962	-31.433218	27.0	-24.613373	0.047194216	-24.377007	-24.622898	126600	-1.9073486e-08	14.113921	-0.019452233	-1.1971712	0.98134124	0.018862624	0.135	17.0	130.77042937278748
211	-24.6342	4.170178	-18.886974	-36.297543	27.0	-23.51422	0.045125093	-23.288214	-23.523327	127200	-7.8479445e-09	18.459627	-0.01631457	-1.2294312	1.0357842	0.015471335	0.15166667	34.0	131.332457780838
212	-22.909529	3.1231925	-17.90278	-33.265068	27.0	-24.627434	0.04694795	-24.392296	-24.636898	127800	4.2915346e-08	12.581803	-0.0064572296	-2.8923645	1.0907536	0.030339025	0.165	2.0	131.82825708389282
213	-23.857306	2.8919058	-19.268461	-29.401756	27.0	-22.91586	0.043814514	-22.696419	-22.924707	128400	1.223882e-07	9.158311	-0.013816634	-0.868721	1.1221607	0.018491894	0.17833333	10.0	132.35026478767395
214	-22.601082	3.9857752	-17.829384	-33.54083	27.0	-23.852123	0.04531372	-23.625175	-23.861269	129000	8.742014e-09	17.27986	-0.027527468	-1.5339575	1.0894586	0.007325892	0.18166667	79.0	132.9984312057495
215	-24.541792	5.0138927	-17.520792	-35.64245	27.045454	-22.60802	0.04301091	-22.392605	-22.616709	129600	-2.8113524e-08	28.844187	-0.014763883	-3.7441158	1.0736084	0.018758861	0.085	10.0	133.53738260269165
216	-23.806114	3.3979871	-19.107561	-29.268589	27.0	-24.559132	0.046241973	-24.327532	-24.568455	130200	1.8278758e-08	11.994836	-0.0058243345	-0.55574703	0.98122144	0.019587314	0.15	4.0	134.07783436775208
217	-23.298101	3.9581957	-17.907743	-31.824118	27.0	-23.809414	0.04480668	-23.585003	-23.81845	130800	0.0	15.771872	-0.032307222	-0.2562399	1.1060408	0.0095405225	0.21166667	79.0	134.6641139984131
218	-23.3539	3.331193	-17.278536	-30.55365	27.0	-23.301159	0.04377263	-23.081932	-23.310005	131400	3.7550926e-08	10.9905205	-0.024917752	-0.002743721	1.0379789	0.015402374	0.12666667	70.0	135.26099014282227
219	-22.667625	2.5062943	-19.111837	-29.995152	27.0	-23.353281	0.04370626	-23.134382	-23.362093	132000	-3.9339067e-08	6.68646	-0.026139991	-0.46077633	1.0597169	0.009195493	0.16166666	79.0	135.90285229682922
220	-22.479082	2.7926185	-18.985641	-27.797998	27.0	-22.676071	0.04239407	-22.463745	-22.684631	132600	-4.808108e-08	7.7610807	-0.025506107	-0.03804207	0.9762797	0.011458351	0.145	79.0	137.00989151000977
221	-22.132246	3.476595	-17.792927	-34.301716	27.0	-22.482073	0.041912526	-22.272158	-22.490513	133200	3.973643e-09	12.089001	-0.013620974	-0.11994457	0.92333513	0.023827117	0.215	9.0	137.53083777427673
222	-23.655754	3.4088092	-19.17133	-30.504765	27.0	-22.138655	0.041172538	-21.93244	-22.146936	133800	-1.04109446e-07	13.783226	-0.020217039	-2.2557888	0.98655844	0.015713371	0.175	17.0	138.06527709960938
223	-22.703737	2.6802633	-19.184557	-29.22582	27.0	-23.630875	0.04352199	-23.412893	-23.639631	134400	5.4041546e-08	7.9653563	-0.0075119915	-0.8424349	0.9109438	0.013713839	0.15333334	4.0	138.60569310188293
224	-22.33539	3.590826	-18.77773	-34.708744	27.045454	-22.720123	0.04183049	-22.510616	-22.728548	135000	3.417333e-08	13.15281	-0.011051048	-0.13025284	1.0241889	0.016170746	0.13666667	3.0	139.1462950706482
225	-22.55025	2.6193807	-18.229807	-29.732502	27.0	-22.362835	0.04107278	-22.157125	-22.371115	135600	4.649162e-08	6.8288574	-0.02048787	-0.034440994	1.0479167	0.007983041	0.123333335	79.0	139.80372381210327
226	-22.712908	2.812146	-18.976225	-27.50941	27.0	-22.546041	0.04120773	-22.339653	-22.554348	136200	4.2915346e-08	7.8582616	-0.009847641	-0.027301311	1.0241596	0.011369847	0.08	3.0	140.26523566246033
227	-23.509142	3.6453927	-18.868599	-32.868717	27.0	-22.708849	0.041300174	-22.501999	-22.717165	136800	3.0994414e-08	13.791257	-0.0033363148	-0.62762165	0.9953613	0.031801045	0.25666666	2.0	140.76737666130066
228	-24.049835	4.246544	-19.311516	-39.40577	27.045454	-23.48902	0.042392544	-23.276701	-23.497562	137400	-5.761782e-08	18.58741	-0.028058236	-0.33835793	1.100861	0.008356798	0.15833333	79.0	141.39360547065735
229	-23.915855	3.7229414	-18.56382	-30.891384	27.0	-24.061329	0.043134555	-23.845293	-24.070023	138000	-7.490317e-08	13.744673	-0.00737648	-0.020756721	1.0394782	0.015619572	0.061666667	3.0	141.9137682914734
230	-21.489248	2.7027967	-18.089247	-29.298485	27.0	-23.919779	0.04267648	-23.706038	-23.928383	138600	-4.0332477e-08	13.083742	-0.023921598	-5.7893753	1.0486649	0.01097761	0.17	79.0	143.03755474090576
231	-23.877983	3.7256544	-18.771143	-34.61435	27.0	-21.537975	0.0386557	-21.344372	-21.545765	139200	-1.9868215e-10	19.162748	-0.009021168	-5.3668356	1.1478962	0.013307967	0.036666665	5.0	143.55399775505066
232	-22.245718	3.447478	-18.447155	-33.25165	27.0	-23.851364	0.04210046	-23.640501	-23.859829	139800	-3.2981237e-08	14.321197	-0.016342904	-2.5267973	1.0004839	0.015262442	0.11333334	45.0	144.1274130344391
233	-23.316034	2.771443	-18.980154	-29.670776	27.045454	-22.260525	0.03943537	-22.063015	-22.268478	140400	-2.8610229e-08	8.748272	-0.0006836577	-1.1091866	0.9806978	0.02322159	0.19833334	2.0	144.6543869972229
234	-22.267431	2.5896225	-18.263224	-28.526781	27.0	-23.313522	0.040839445	-23.10898	-23.321749	141000	-5.8809917e-08	7.7247763	-0.006750789	-1.0725441	1.0261258	0.024508828	0.245	3.0	145.19518613815308
235	-22.421562	3.1613798	-18.810137	-30.40654	27.0	-22.279047	0.03903732	-22.083529	-22.28691	141600	2.5629998e-08	9.916022	-0.0053510047	-0.019931793	1.0184382	0.03311275	0.27	2.0	145.66966462135315
236	-23.475206	3.939738	-17.952414	-35.97853	27.0	-22.419382	0.039021354	-22.223946	-22.427246	142200	7.5499216e-08	16.470785	-0.006611625	-1.0926437	1.0726335	0.01717102	0.18	4.0	146.18231987953186
237	-22.852982	3.3570454	-19.578032	-33.527615	27.0	-23.459448	0.04035878	-23.257315	-23.46758	142800	-7.549922e-09	11.523147	-0.021959875	-0.3604679	0.9729835	0.0067878515	0.12166667	79.0	146.81552052497864
