Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-803.3728	67.75621	-628.51294	-881.5144	7.3170733	-0.33206913	0.4870273	0.8298607	-1.3053248	600	1.0808309e-07	541634.7	-0.047841106	-6489.875	0.008370145	3.0	0.7049820423126221
1	-813.39246	53.357483	-665.2402	-882.2785	8.219178	-4.7394676	0.2771448	-3.6259665	-5.253439	1200	5.5631e-09	615655.4	-0.052737273	-5100.6875	0.009757915	0.0	1.1013071537017822
2	-794.85443	61.444767	-651.15735	-894.9346	11.92	-8.037057	0.20511048	-7.3340273	-8.0996685	1800	3.0795732e-08	542540.6	-0.061325606	-4057.1875	0.00965673	0.0	1.5007047653198242
3	-778.40924	77.55296	-632.5668	-882.9119	14.923077	-10.798737	0.111470774	-9.44139	-10.81127	2400	-4.8478444e-08	491733.75	-0.049005765	-3511.2812	0.008393238	0.0	1.890249490737915
4	-745.8177	87.74833	-542.2375	-871.22955	23.958334	-13.355012	0.0	-13.355012	-13.355012	3000	-1.2079875e-07	454428.16	-0.038547885	-3224.0938	0.007793032	0.0	2.289384126663208
5	-745.37683	117.16532	-409.30887	-869.54987	22.074074	-15.807158	0.07948881	-14.819088	-15.813908	3600	-2.3126603e-07	471828.22	-0.039974846	-3423.5312	0.008017369	0.0	2.6780107021331787
6	-648.51324	141.37184	-350.96735	-855.1865	28.45	-18.350504	0.0	-18.350504	-18.350504	4200	6.357829e-08	349141.53	-0.02962319	-2491.875	0.007890951	0.0	3.0893447399139404
7	-673.0764	146.30876	-292.98267	-854.5778	28.35	-20.56571	0.0	-20.56571	-20.56571	4800	-7.390976e-08	378843.03	-0.03212717	-2686.9375	0.00801867	0.0	3.5332701206207275
8	-621.9187	162.76682	-288.35352	-856.3735	27.0	-22.866272	0.0	-22.866272	-22.866272	5400	-8.106232e-08	302083.47	-0.03037096	-2213.6562	0.0076703937	0.0	3.920945167541504
9	-524.1502	190.9643	-196.58722	-864.00494	29.95	-24.999983	1.9073486e-06	-24.999985	-24.999985	6000	-9.258588e-08	251336.5	-0.028520562	-1897.0625	0.008309186	0.0	4.454964637756348
10	-435.16556	188.15746	-173.17828	-870.4299	30.210526	-27.00284	0.0	-27.00284	-27.00284	6600	7.947286e-08	180515.81	-0.020588638	-1318.2344	0.0068913633	0.0	5.122312307357788
11	-440.71606	200.1993	-76.24008	-857.66974	28.7	-28.716673	0.0	-28.716673	-28.716673	7200	-1.3271968e-07	161727.27	-0.029415632	-1207.0938	0.009108777	0.0	5.558729648590088
12	-325.1219	158.81354	-77.3567	-628.4752	30.526316	-30.375156	1.9073486e-06	-30.375154	-30.375154	7800	-1.11262e-08	120217.19	-0.027330492	-885.4922	0.008056947	1.0	6.104783296585083
13	-245.92288	163.0778	-49.05817	-621.62604	28.85	-31.837696	3.0755073e-06	-31.837637	-31.837694	8400	-5.00679e-08	81088.51	-0.031763975	-522.0547	0.008997367	0.0	6.788711786270142
14	-247.20694	168.21954	-33.54672	-662.07416	28.6	-32.996246	0.0	-32.996246	-32.996246	9000	1.8278758e-08	82420.85	-0.03195214	-516.4922	0.007607369	0.0	7.356146335601807
15	-217.99344	107.18645	-75.165695	-449.55417	27.952381	-34.15586	3.8146973e-06	-34.155857	-34.155857	9600	-1.5318393e-07	48621.4	-0.03696776	-398.80078	0.008857115	0.0	7.863023996353149
16	-197.86075	162.15668	-42.816612	-832.5222	26.086956	-35.20858	3.8146973e-06	-35.208576	-35.208576	10200	1.66893e-08	30084.566	-0.03075355	-239.59375	0.0069466545	0.0	8.388017416000366
17	-215.03545	246.06932	-27.700352	-859.1184	23.48	-36.051666	3.8146973e-06	-36.05167	-36.05167	10800	-2.7815501e-08	19375.32	-0.044212963	-122.458984	0.0070126066	0.0	9.027122020721436
18	-108.10984	63.470066	-22.405869	-282.6406	25.869566	-36.673183	0.00013860839	-36.6698	-36.673195	11400	9.298324e-08	9643.659	-0.03191922	-70.56543	0.009323653	0.0	9.503371238708496
19	-142.89867	172.91745	-37.80827	-856.84106	24.875	-37.150715	0.092736855	-34.88103	-37.15451	12000	-4.45048e-08	17814.213	-0.028783532	-90.36133	0.007833008	0.0	9.916757583618164
20	-80.52081	31.500153	-45.09837	-148.86324	24.913044	-37.696896	3.8146973e-06	-37.69689	-37.69689	12600	6.11941e-08	2829.4924	-0.021684444	-26.962402	0.008955996	0.0	10.639745712280273
21	-84.01237	40.119102	-34.438	-221.05147	24.666666	-38.019688	0.0	-38.019688	-38.019688	13200	4.053116e-08	3862.5784	-0.02955655	-30.638672	0.008979978	0.0	11.133381843566895
22	-100.05105	42.80827	-43.235737	-197.61205	24.875	-38.352993	3.8146973e-06	-38.352997	-38.352997	13800	8.34465e-09	5799.0044	-0.018699491	-57.46045	0.0072085555	1.0	11.941651344299316
23	-83.47755	31.10324	-44.696903	-170.19484	24.583334	-38.815975	0.0	-38.815975	-38.815975	14400	1.4901161e-08	2949.1443	-0.022516271	-32.334717	0.009966692	0.0	12.676749467849731
24	-112.28846	157.49065	-32.94221	-866.0487	23.88	-39.184723	0.0	-39.184723	-39.184723	15000	1.4305114e-08	4106.813	-0.031627182	-31.319336	0.0071890466	0.0	13.250764608383179
25	-71.575615	31.653973	-29.889015	-133.25458	24.625	-39.54825	0.0	-39.54825	-39.54825	15600	-3.9140385e-08	1994.5961	-0.032029536	-18.097534	0.009165159	0.0	13.873788595199585
26	-135.5072	217.12779	-32.873806	-869.4544	23.32	-39.83639	3.8146973e-06	-39.836395	-39.836395	16200	-1.3510387e-08	4122.481	-0.043883227	-20.950195	0.005837076	0.0	14.501737594604492
27	-77.68816	26.241808	-40.67696	-140.51163	24.375	-40.14597	3.8146973e-06	-40.145973	-40.145973	16800	-1.1702379e-07	2051.38	-0.021835525	-25.296997	0.007456023	0.0	15.1780104637146
28	-74.40815	40.038837	-43.361145	-227.88045	24.916666	-40.493877	0.0	-40.493877	-40.493877	17400	6.477038e-08	2971.7522	-0.027286554	-24.455566	0.0075077456	0.0	15.622437953948975
29	-102.24155	153.74088	-29.428526	-845.44336	23.44	-40.845776	3.8146973e-06	-40.84578	-40.84578	18000	2.22524e-08	2610.4055	-0.034738086	-20.24292	0.0050386665	0.0	16.17332887649536
30	-70.72797	31.867708	-26.05908	-143.35986	24.291666	-41.17448	0.0	-41.17448	-41.17448	18600	3.973643e-08	1810.6604	-0.0197869	-17.584595	0.008216046	0.0	16.814395666122437
31	-78.68507	31.698711	-35.270382	-142.22845	24.625	-41.486965	3.8146973e-06	-41.48696	-41.48696	19200	2.9007595e-08	2334.6863	-0.02647634	-29.463867	0.008674218	0.0	17.26539635658264
32	-66.31732	27.292553	-34.159634	-134.942	25.086956	-41.892975	3.8146973e-06	-41.89298	-41.89298	19800	-2.682209e-08	1330.9806	-0.015824877	-14.338379	0.009416648	0.0	17.672316551208496
33	-72.74938	31.106852	-22.583052	-136.61934	24.75	-42.19427	3.8146973e-06	-42.194267	-42.194267	20400	4.321337e-08	1914.4054	-0.021277413	-22.444946	0.007903501	0.0	18.118541955947876
34	-64.442314	24.44454	-28.779099	-115.37022	25.0	-42.564213	3.8146973e-06	-42.564217	-42.564217	21000	-2.9404958e-08	1033.6232	-0.016609035	-11.955872	0.006999391	0.0	18.678083419799805
35	-66.73902	26.563652	-31.867311	-130.31264	24.75	-42.850132	3.8146973e-06	-42.85013	-42.85013	21600	-2.78155e-09	1272.3661	-0.025991779	-14.737427	0.008111083	0.0	19.064785718917847
36	-75.15502	30.61138	-24.241455	-166.93599	24.291666	-43.1647	3.8146973e-06	-43.164696	-43.164696	22200	-8.503596e-08	1826.4354	-0.016342545	-24.966064	0.0071954727	0.0	19.48096752166748
37	-61.114513	22.066936	-22.665958	-124.6034	24.916666	-43.580105	7.6293945e-06	-43.580097	-43.580097	22800	8.742014e-09	804.1542	-0.015811613	-9.646179	0.008204772	0.0	19.968308210372925
38	-79.31893	29.875896	-35.924225	-148.58151	24.583334	-43.857388	0.0	-43.857388	-43.857388	23400	6.576379e-08	2122.4268	-0.016063437	-34.69629	0.009268639	1.0	20.38099694252014
39	-61.421127	18.128593	-27.04606	-108.895355	24.916666	-44.359734	3.8146973e-06	-44.35973	-44.35973	24000	4.0332477e-08	624.8374	-0.023798501	-10.164673	0.008319605	0.0	20.857035160064697
40	-68.163574	30.393229	-29.521582	-144.84827	24.75	-44.661015	3.8146973e-06	-44.66102	-44.66102	24600	6.3975655e-08	1452.0317	-0.021763725	-17.098633	0.00822063	0.0	21.401976585388184
41	-98.400055	155.54395	-27.583195	-849.7338	23.68	-45.033276	3.8146973e-06	-45.03328	-45.03328	25200	4.7683717e-08	2209.7463	-0.032647256	-17.451904	0.0048095044	0.0	21.79178786277771
42	-76.516624	30.077326	-40.264996	-159.37918	24.25	-45.423374	3.8146973e-06	-45.423378	-45.423378	25800	6.357829e-09	1833.0946	-0.019581221	-31.7677	0.0079651745	0.0	22.292569160461426
43	-65.17161	26.384306	-19.932644	-137.11612	24.458334	-45.952026	3.8146973e-06	-45.952023	-45.952023	26400	1.5894572e-09	1038.6134	-0.011808523	-13.6102295	0.006997007	0.0	22.66667675971985
44	-65.39815	28.913277	-27.700405	-125.97552	24.833334	-46.32233	3.8146973e-06	-46.322334	-46.322334	27000	-4.053116e-08	1196.9797	-0.02610026	-13.824585	0.009085274	0.0	23.039430618286133
45	-66.00207	28.915472	-19.06213	-133.80649	24.5	-46.690136	3.8146973e-06	-46.69014	-46.69014	27600	3.218651e-08	1145.5498	-0.020995308	-13.453247	0.0071527003	1.0	23.39041543006897
46	-70.01664	24.07459	-25.26344	-111.63145	24.416666	-47.06159	0.0	-47.06159	-47.06159	28200	8.0863636e-08	1068.9536	-0.02370303	-19.956543	0.008175394	0.0	23.773040056228638
47	-66.52462	26.35123	-32.463165	-157.52977	25.391304	-47.517857	0.0	-47.517857	-47.517857	28800	-3.1391778e-08	1091.212	-0.021450765	-16.149414	0.009599261	0.0	24.205278158187866
48	-70.41763	23.857645	-36.57774	-129.383	24.666666	-47.94408	3.8146973e-06	-47.944077	-47.944077	29400	8.265177e-08	1055.57	-0.020361157	-21.556763	0.006967508	0.0	24.598456859588623
49	-58.22988	28.096926	-24.81664	-117.81835	25.173914	-48.438625	0.0	-48.438625	-48.438625	30000	0.0	871.96106	-0.023583632	-4.8826294	0.008088197	0.0	24.972014904022217
50	-74.19778	27.054272	-28.921595	-132.01335	24.875	-48.69712	3.8146973e-06	-48.697124	-48.697124	30600	1.0331472e-08	1374.764	-0.019119637	-29.165527	0.0055450876	0.0	25.469300508499146
51	-62.1144	26.645609	-30.183302	-143.64622	24.916666	-49.27914	0.0	-49.27914	-49.27914	31200	5.5631e-09	904.157	-0.023051957	-9.233643	0.0074283276	0.0	25.82105278968811
52	-54.54921	18.546366	-28.623064	-88.351616	25.0	-49.643	0.0	-49.643	-49.643	31800	3.238519e-08	370.2295	-0.017512187	-1.4401855	0.0080645	0.0	26.171881914138794
53	-53.43712	24.752798	-24.049595	-114.632515	25.217392	-49.794506	3.8146973e-06	-49.79451	-49.79451	32400	1.3113022e-08	611.31305	-0.014794992	-0.67614746	0.007677032	0.0	26.519879817962646
54	-93.4563	160.36453	-28.84687	-851.70123	24.166666	-49.894047	0.0	-49.894047	-49.894047	33000	0.0	1954.7117	-0.03500933	-7.778076	0.0042610397	0.0	26.896525382995605
55	-61.790524	20.800896	-28.415071	-90.952965	25.086956	-50.217953	0.0	-50.217953	-50.217953	33600	3.8544336e-08	544.2429	-0.029968252	-7.3204346	0.008456057	0.0	27.39654302597046
56	-60.655224	26.741894	-35.714706	-150.0988	25.086956	-50.55362	0.0	-50.55362	-50.55362	34200	1.5497207e-08	790.176	-0.024127223	-6.068115	0.008652792	0.0	27.842007160186768
57	-52.967422	22.291082	-21.788773	-107.39837	25.173914	-50.865696	7.6293945e-06	-50.865704	-50.865704	34800	-4.7683717e-08	490.8834	-0.020623919	-0.3850708	0.008248703	0.0	28.425343990325928
58	-56.745823	27.156864	-20.540564	-109.93729	25.26087	-50.960293	3.8146973e-06	-50.96029	-50.96029	35400	1.5099843e-08	740.73	-0.014816973	-1.9127197	0.008677098	0.0	29.061535835266113
59	-65.2217	25.992317	-29.332779	-110.276505	25.217392	-51.135227	3.8146973e-06	-51.13523	-51.13523	36000	7.669131e-08	861.6551	-0.019015873	-12.41449	0.008075862	0.0	29.509070873260498
60	-54.292965	26.904558	-24.043919	-126.32968	25.217392	-51.590664	3.8146973e-06	-51.59066	-51.59066	36600	-4.45048e-08	711.42554	-0.017736204	-0.6829834	0.0075196433	0.0	30.28071689605713
61	-56.08731	25.3065	-23.44902	-116.882835	25.0	-51.72791	0.0	-51.72791	-51.72791	37200	6.9538753e-09	640.4194	-0.01610573	-1.0469971	0.008130652	0.0	30.919663429260254
62	-53.011547	20.931757	-24.492525	-102.40316	25.565218	-51.86762	0.0	-51.86762	-51.86762	37800	-7.947286e-10	422.76187	-0.020658463	-0.10473633	0.009354083	0.0	31.51914405822754
63	-65.63359	32.89767	-29.579048	-158.9408	26.043478	-51.919895	3.8146973e-06	-51.9199	-51.9199	38400	4.887581e-08	1316.7444	-0.019780459	-14.794556	0.007175335	0.0	32.12334871292114
64	-53.280346	23.89078	-24.298138	-111.19318	25.565218	-52.448055	1.1444092e-05	-52.448044	-52.448044	39000	-4.7683715e-09	565.6119	-0.022287522	-0.20178223	0.008892364	0.0	32.605034828186035
65	-55.30937	22.34906	-19.459883	-105.65852	25.086956	-52.55166	3.8146973e-06	-52.551655	-52.551655	39600	2.1855036e-09	476.87756	-0.014538574	-0.4217224	0.00715173	0.0	33.10904669761658
66	-54.42213	24.770596	-20.871975	-133.00528	25.52174	-52.646366	1.1444092e-05	-52.646378	-52.646378	40200	9.536743e-09	609.64594	-0.015794119	-0.32110596	0.006907859	1.0	33.72857427597046
67	-50.008617	21.246483	-22.836164	-107.96504	25.304348	-52.73446	0.0	-52.73446	-52.73446	40800	-1.8974145e-08	452.12314	-0.018775115	-0.4675598	0.008321571	0.0	34.48291277885437
68	-57.7557	20.851583	-26.154297	-111.093056	25.217392	-52.637825	3.8146973e-06	-52.63783	-52.63783	41400	-4.172325e-09	454.82272	-0.02546715	-1.9925232	0.008939811	0.0	35.42145395278931
69	-54.044018	24.489323	-19.350931	-106.78616	25.217392	-52.84466	0.0	-52.84466	-52.84466	42000	3.1789145e-09	572.5156	-0.015220616	-0.10650635	0.009146859	0.0	36.22314119338989
70	-46.9047	16.286219	-21.168062	-93.24625	25.47826	-52.910526	3.8146973e-06	-52.91053	-52.91053	42600	-7.152557e-09	295.07834	-0.016193908	-3.073578	0.0076200836	0.0	37.339475870132446
71	-61.838825	25.201391	-20.628878	-118.524216	25.217392	-52.63702	0.0	-52.63702	-52.63702	43200	0.0	690.75885	-0.014343118	-7.0094604	0.0087902555	0.0	37.89903283119202
72	-51.74508	20.523241	-20.792118	-103.82425	25.304348	-53.04495	3.8146973e-06	-53.044945	-53.044945	43800	-1.11262e-08	416.0006	-0.012304726	-0.044830322	0.009662075	0.0	38.374377727508545
73	-47.059635	15.604467	-24.855383	-88.79196	25.130434	-53.028202	0.0	-53.028202	-53.028202	44400	3.9339067e-08	270.94037	-0.023604019	-3.8263855	0.0069159283	0.0	38.88753938674927
74	-57.298637	22.548712	-25.786879	-114.11332	25.130434	-52.696987	3.8146973e-06	-52.69699	-52.69699	45000	-1.3113022e-08	513.69666	-0.015836092	-1.7005615	0.006295809	0.0	39.4021110534668
75	-53.688236	23.685394	-24.758442	-106.90357	25.47826	-52.90012	3.8146973e-06	-52.900124	-52.900124	45600	3.0994414e-08	567.2519	-0.01878038	-0.26220703	0.008217759	0.0	40.02922749519348
76	-54.41888	22.034306	-23.690804	-103.7419	25.26087	-53.00549	1.1444092e-05	-53.005478	-53.005478	46200	-3.1789145e-09	482.20886	-0.014422719	-0.34197998	0.008600045	0.0	40.68389821052551
77	-54.057564	16.396769	-25.183426	-87.091965	25.217392	-53.113888	1.1444092e-05	-53.113876	-53.113876	46800	-6.9538753e-09	261.83475	-0.009072806	-0.07647705	0.0074006654	0.0	41.16892385482788
