Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-842.60254	63.52896	-613.44055	-905.8952	7.513158	2.0048199	0.99457514	3.3889	0.0	600	3.4769377e-07	565378.4	-0.036499213	-7364.8125	0.009158552	0.0	0.6757829189300537
1	-855.6815	53.916782	-628.709	-895.02936	5.303571	-3.0128503	1.325301	-0.65866095	-4.732268	1200	-2.2232533e-07	596448.6	-0.021422321	-5805.875	0.009227069	2.0	1.0625007152557373
2	-835.4168	92.195496	-404.77747	-896.6047	8.376812	-7.423302	2.113743	-1.7538016	-8.825448	1800	1.335144e-07	515324.16	-0.03363419	-4358.0625	0.008414833	0.0	1.4378747940063477
3	-791.3355	175.20923	-173.59908	-913.99316	10.298245	-10.708727	2.540812	-3.07071	-11.792713	2400	-1.2516975e-08	376783.16	-0.03600715	-2837.4375	0.009146951	0.0	1.815673589706421
4	-795.6287	163.0134	-207.08313	-888.6569	9.516666	-13.200809	2.908433	-4.5812454	-14.2514925	3000	1.8278758e-08	369484.8	-0.033747673	-2729.0312	0.008505763	0.0	2.2037949562072754
5	-746.5114	222.03053	-106.975685	-889.4326	10.792453	-15.773069	2.9209044	-6.512506	-16.717625	3600	-2.4636586e-08	271829.62	-0.026905697	-1968.0312	0.008205498	1.0	2.5848352909088135
6	-792.9299	178.87633	-91.40029	-891.8049	9.0	-17.701546	3.2735422	-8.469646	-18.872055	4200	-8.980433e-08	328033.72	-0.031584054	-2651.625	0.0076290662	0.0	2.9598751068115234
7	-807.054	167.13557	-92.39734	-890.5029	7.047059	-19.850473	3.5823019	-11.094188	-21.328962	4800	-4.4107438e-08	344432.75	-0.025933148	-2891.0	0.009323979	0.0	3.3385865688323975
8	-790.47546	186.12343	-118.073044	-891.1654	8.027397	-22.657234	3.149127	-14.277226	-23.857876	5400	-8.424123e-08	306120.3	-0.029963432	-2549.9375	0.008217769	1.0	3.7099826335906982
9	-722.71045	240.21928	-138.28201	-889.5214	12.244898	-25.550737	2.4851315	-17.217337	-26.294088	6000	2.0662943e-08	260913.86	-0.027295362	-2145.4844	0.0064423745	0.0	4.086587429046631
10	-615.43494	301.30405	-70.1978	-888.7509	16.342857	-28.0742	2.1438112	-19.67791	-28.62536	6600	3.218651e-08	154280.34	-0.024926769	-1179.4219	0.007738336	0.0	4.588775157928467
11	-741.89575	256.87146	-31.242262	-889.9524	8.263889	-29.327965	2.913263	-21.50713	-30.422123	7200	8.225441e-08	176221.69	-0.025215901	-1354.875	0.0062542055	0.0	4.950501203536987
12	-694.9576	280.96765	-126.56321	-890.9816	10.350877	-31.425316	2.42	-24.027613	-32.218708	7800	4.45048e-08	131416.97	-0.025952714	-1083.1406	0.0069928677	0.0	5.311145544052124
13	-711.5484	291.33716	-23.765497	-889.75757	8.80597	-33.0172	2.4633427	-25.99682	-33.91427	8400	2.3841858e-08	141533.6	-0.027071977	-995.8906	0.0061794096	0.0	5.691757440567017
14	-698.8507	314.05124	-38.72037	-889.30347	8.432836	-34.724953	2.2535994	-28.421528	-35.531937	9000	-2.0662943e-08	107051.65	-0.024524877	-637.8203	0.008383893	1.0	6.070913314819336
15	-732.5708	276.4659	-37.972237	-889.4726	7.7894735	-35.992558	2.183174	-30.302895	-36.832836	9600	2.4636586e-08	163591.14	-0.028790543	-1167.4531	0.008230154	0.0	6.422452211380005
16	-654.46515	341.39294	-25.532354	-890.05676	9.258064	-37.991833	1.8373911	-32.645653	-38.63221	10200	-2.1457673e-08	94258.84	-0.029744055	-473.8672	0.008172537	0.0	6.796142816543579
17	-541.87946	376.30536	-38.33393	-888.34424	13.333333	-39.42501	1.4722629	-34.25462	-39.84484	10800	3.4968057e-08	50540.02	-0.024260782	-250.73828	0.0067159366	0.0	7.152939796447754
18	-482.80923	382.82788	-36.02064	-889.59	15.307693	-40.399563	1.342487	-35.376465	-40.759216	11400	4.172325e-08	48303.152	-0.017323166	-208.16406	0.008011008	3.0	7.525145053863525
19	-625.7978	358.5263	-46.718693	-890.2378	10.033898	-41.08955	1.5750737	-36.36452	-41.616173	12000	-3.2583873e-08	81967.51	-0.023690337	-367.71094	0.008244726	0.0	7.866833686828613
20	-631.6375	342.038	-24.603556	-889.1999	10.814815	-42.263065	1.43038	-37.760445	-42.71858	12600	-2.8610229e-08	83995.84	-0.024123294	-529.6328	0.0076358477	2.0	8.332649946212769
21	-582.6011	370.62747	-46.476715	-892.1521	11.72	-43.711266	1.3157427	-39.394382	-44.112957	13200	1.3113022e-08	61093.9	-0.019641314	-297.91016	0.0086249085	0.0	8.670745611190796
22	-641.3494	346.18204	-31.281946	-889.22974	9.491803	-44.736427	1.3724631	-40.693512	-45.203094	13800	3.33786e-08	89790.32	-0.02448012	-442.875	0.007777736	0.0	9.02698540687561
23	-618.7961	360.34753	-29.851486	-888.2024	10.509091	-46.110474	1.2348695	-42.261673	-46.50721	14400	2.0662943e-08	82406.11	-0.023587454	-396.95312	0.008545336	0.0	9.359888076782227
24	-571.1432	374.99176	-29.967535	-888.72375	12.25	-47.467613	1.1037885	-43.76624	-47.79707	15000	-3.89417e-08	63307.055	-0.017583527	-311.6289	0.0087268	0.0	9.698713302612305
25	-582.3482	374.66382	-26.313652	-892.61847	11.411765	-48.64102	1.0901916	-45.101963	-48.977337	15600	7.549922e-09	59242.254	-0.022770274	-257.8086	0.00954639	0.0	10.037337064743042
26	-703.17773	320.1753	-40.15459	-890.1023	7.0963855	-49.53903	1.2855264	-46.35288	-50.05825	16200	2.8610229e-08	113641.76	-0.026198909	-624.28125	0.009919979	0.0	10.385022640228271
27	-610.94275	375.51566	-26.990679	-889.80023	9.847458	-51.3494	1.0155088	-48.302887	-51.688435	16800	-3.1789146e-08	73457.75	-0.018082593	-249.9375	0.0076757143	0.0	10.739376544952393
28	-573.6871	385.53378	-28.776419	-890.37744	11.111111	-52.515793	0.91275805	-49.613415	-52.80322	17400	4.0133795e-08	62149.52	-0.016513404	-196.50781	0.008353378	0.0	11.086373090744019
29	-513.77185	400.9258	-20.106716	-889.5252	12.955556	-53.55759	0.8103797	-50.74527	-53.791283	18000	-1.7484028e-08	40848.48	-0.025690751	-93.0	0.008273104	0.0	11.42736291885376
30	-642.1302	362.47748	-22.874695	-891.0923	8.907692	-54.169754	0.92103547	-51.55633	-54.495983	18600	-7.947286e-10	75695.21	-0.024501832	-290.125	0.005387386	0.0	11.911184787750244
31	-643.68695	363.92462	-23.094555	-889.02216	8.731343	-55.38646	0.878168	-52.930172	-55.700687	19200	2.5431316e-08	79296.61	-0.023523334	-284.3047	0.0054890853	0.0	12.272180080413818
32	-559.96747	392.9236	-24.452665	-889.26306	11.269231	-56.712486	0.7461989	-53.96512	-56.94742	19800	-1.66893e-08	56634.926	-0.021457454	-152.27734	0.007781428	0.0	12.613433599472046
33	-524.91064	392.2598	-21.495817	-889.77814	12.375	-57.69808	0.6821972	-55.4105	-57.901955	20400	-2.7020773e-08	47304.98	-0.030228851	-157.82031	0.0077340333	0.0	12.958779335021973
34	-586.1813	380.87183	-28.064024	-891.6235	10.607142	-58.656895	0.7072686	-56.47393	-58.886265	21000	-1.1920929e-08	63231.652	-0.020693395	-234.0664	0.0077335094	0.0	13.317906141281128
35	-561.35895	389.46567	-24.860977	-888.6356	11.365385	-59.890274	0.6565735	-57.78097	-60.09486	21600	2.5431316e-08	54704.066	-0.022677204	-168.38672	0.0067728935	0.0	13.656209468841553
36	-467.58353	404.6708	-23.424603	-889.1942	13.860465	-60.99475	0.5798488	-58.933533	-61.158	22200	3.973643e-09	41007.168	-0.027625898	-61.453125	0.007248758	0.0	13.99422311782837
37	-545.8413	389.61295	-22.299297	-887.9124	11.64	-61.64066	0.6025265	-59.66379	-61.824524	22800	-1.39077505e-08	60197.28	-0.026252031	-188.40625	0.005371905	0.0	14.340497016906738
38	-562.34503	386.73657	-22.181057	-889.1811	10.905661	-62.7712	0.59820616	-60.86902	-62.95947	23400	2.503395e-08	62005.688	-0.02397051	-197.9414	0.0063962894	0.0	14.68138337135315
39	-519.5222	391.59775	-30.189638	-888.0791	12.3125	-64.00722	0.5508783	-62.15994	-64.17166	24000	-5.5631e-09	51754.332	-0.0236348	-179.2539	0.00743842	1.0	15.031498670578003
40	-490.7817	394.62576	-21.569847	-888.82886	13.295455	-65.20861	0.5136597	-63.40474	-65.355156	24600	3.0199686e-08	39403.96	-0.034947652	-121.99219	0.005643961	0.0	15.506587982177734
41	-454.16635	398.4059	-27.14261	-887.43176	14.243902	-66.22428	0.48427758	-64.45912	-66.35725	25200	-2.3444494e-08	36203.85	-0.024582226	-69.86328	0.0066548237	0.0	15.826689004898071
42	-450.85175	392.74222	-21.103922	-887.2869	14.45	-67.00378	0.46709174	-65.27906	-67.13034	25800	-2.1457673e-08	35774.26	-0.019046877	-99.07031	0.005412729	0.0	16.145142555236816
43	-379.58798	384.93176	-28.855831	-887.11194	16.666666	-67.94141	0.43018934	-66.23866	-68.050156	26400	1.2715658e-08	25592.268	-0.019099101	-51.164062	0.0067110825	0.0	16.453784227371216
44	-489.26727	390.94464	-25.751482	-889.1749	13.5	-68.613	0.4689856	-66.96599	-68.74666	27000	1.07288365e-08	43582.906	-0.019944219	-152.47656	0.0058208224	1.0	16.77932596206665
45	-423.6879	385.08002	-36.999302	-887.7895	15.358974	-69.79872	0.43303016	-68.178474	-69.91451	27600	-3.7352244e-08	29880.027	-0.025170034	-106.759766	0.0063478863	0.0	17.095288276672363
46	-469.51263	396.34854	-28.65255	-888.9085	14.095238	-70.82812	0.43887505	-69.24857	-70.95015	28200	-4.4107438e-08	37146.91	-0.026428418	-97.19531	0.0063303835	0.0	17.415367126464844
47	-414.8477	387.68054	-28.428518	-891.4799	15.594595	-71.83338	0.40352356	-70.281555	-71.938385	28800	-1.1523564e-08	32702.846	-0.006676117	-86.203125	0.00660334	1.0	17.741682529449463
48	-421.6446	389.13312	-23.491123	-886.8726	15.368421	-72.786865	0.4004363	-71.26813	-72.8925	29400	5.5631e-09	33181.89	-0.021523692	-73.42969	0.008279853	0.0	18.063158988952637
49	-501.32065	393.06207	-42.861145	-887.40186	12.826087	-73.66332	0.42715558	-72.198105	-73.787895	30000	-3.576279e-08	44628.867	-0.01972074	-135.40625	0.008086663	1.0	18.3745596408844
50	-481.06122	390.12268	-26.469372	-886.4554	13.522727	-74.87839	0.40992317	-73.361145	-74.99655	30600	3.437201e-08	45923.92	-0.016551912	-144.45312	0.0061516715	0.0	18.817094326019287
51	-366.47855	374.50552	-29.7085	-884.67786	17.142857	-76.198074	0.34993055	-74.79215	-76.28531	31200	1.9073486e-08	26832.596	-0.020760173	-61.710938	0.007857233	0.0	19.117748975753784
52	-368.17902	378.223	-33.849808	-869.1077	17.029411	-77.08874	0.34387127	-75.70712	-77.17436	31800	-6.7551933e-09	26682.047	-0.009825093	-39.19922	0.009742663	1.0	19.44068217277527
53	-439.56186	398.12564	-27.332005	-886.8438	14.7	-77.78176	0.36369494	-76.43884	-77.88031	32400	-1.7484028e-08	35934.145	-0.017561842	-46.79297	0.007952708	0.0	19.76171898841858
54	-449.3851	400.81342	-29.530289	-888.7328	14.487804	-78.54481	0.35741678	-77.242035	-78.642914	33000	1.41064325e-08	37400.207	-0.0141356895	-45.808594	0.008966233	0.0	20.069607496261597
55	-409.82993	387.59497	-27.35374	-889.55334	15.918919	-79.3273	0.33041018	-78.05663	-79.41325	33600	7.152557e-09	30688.594	-0.017490389	-56.63086	0.008873233	0.0	20.384599208831787
56	-363.046	383.20374	-20.85852	-874.4539	17.029411	-80.21504	0.3103674	-78.96803	-80.29233	34200	9.934108e-09	28659.9	-0.013335317	-22.6875	0.008522034	0.0	20.69471573829651
57	-463.72638	404.7373	-24.215828	-889.01996	13.83721	-80.78259	0.33806047	-79.58086	-80.87773	34800	4.45048e-08	39282.01	-0.0222974	-26.703125	0.0074715693	0.0	21.019724130630493
58	-493.064	394.17715	-21.32582	-885.4414	12.978261	-81.380325	0.33555418	-80.229324	-81.4782	35400	3.1789145e-09	49717.547	-0.017083235	-125.64844	0.008787408	0.0	21.340639114379883
59	-381.24783	388.78015	-21.198019	-887.46466	16.4	-82.75396	0.28576824	-81.62286	-82.826195	36000	-2.3047129e-08	27006.219	-0.017938595	-20.710938	0.009557513	0.0	21.660369396209717
60	-457.6145	399.00986	-25.299654	-889.14526	14.023809	-83.361786	0.3025676	-82.27281	-83.445885	36600	-4.7683715e-09	39732.04	-0.02125027	-49.023438	0.008627515	0.0	22.10015320777893
61	-452.98813	390.6461	-20.566345	-875.9278	14.268292	-84.23655	0.289367	-83.18182	-84.315994	37200	2.78155e-09	40228.47	-0.018711265	-106.57031	0.008943809	0.0	22.417062282562256
62	-369.76123	372.84503	-32.474606	-873.1836	17.057142	-85.58225	0.26167402	-84.546524	-85.6484	37800	8.34465e-09	26612.2	-0.02104704	-70.98828	0.008642116	0.0	22.744426488876343
63	-377.49216	381.17914	-24.786835	-887.2718	16.5	-86.72709	0.26031542	-85.71166	-86.79385	38400	7.152557e-09	26535.707	-0.009440579	-33.867188	0.008785885	0.0	23.062639713287354
64	-400.5917	395.08286	-21.861158	-887.7894	15.648648	-87.533424	0.25774816	-86.542206	-87.60049	39000	9.934108e-09	31832.113	-0.01829989	-9.746094	0.009414941	0.0	23.374263763427734
65	-391.6719	394.50024	-32.880077	-887.5012	16.166666	-87.96396	0.24696092	-87.000626	-88.0273	39600	-1.0331472e-08	26607.24	-0.03357365	-3.9570312	0.008609676	0.0	23.689257383346558
66	-308.13242	372.95535	-25.448675	-888.69495	18.5625	-88.21679	0.22684489	-87.2765	-88.27154	40200	3.1789145e-09	20399.164	-0.017651586	-2.7070312	0.008234193	0.0	24.008130073547363
67	-332.45264	380.5451	-33.686256	-877.22064	17.617647	-88.0241	0.22732261	-87.11076	-88.080696	40800	-3.0199686e-08	24532.23	-0.009130331	-2.6777344	0.008640677	0.0	24.335973262786865
68	-373.94955	392.81396	-20.762024	-888.7296	16.62857	-87.81237	0.22392139	-86.92606	-87.86896	41400	1.0331472e-08	27119.416	-0.02308507	-1.0019531	0.009281424	0.0	24.649478912353516
69	-198.6172	313.2342	-22.540346	-881.9138	21.814816	-87.8438	0.192763	-86.97255	-87.88646	42000	-1.0331472e-08	11678.771	-0.013655088	-47.009766	0.008735929	0.0	24.971534252166748
70	-293.79303	361.3248	-25.191305	-886.3169	19.064516	-86.84198	0.20056105	-85.99701	-86.88961	42600	-5.5631e-09	18006.61	-0.018699473	-0.921875	0.009205008	0.0	25.4351544380188
71	-402.2188	391.46353	-31.460241	-880.5582	15.837838	-86.645386	0.21265651	-85.827576	-86.70071	43200	2.582868e-08	34775.58	-0.015079793	-36.351562	0.007957515	0.0	25.745025157928467
72	-434.35727	398.74225	-28.501472	-887.66284	14.7	-87.53625	0.2144661	-86.744354	-87.59437	43800	-2.5431316e-08	37225.08	-0.01541022	-31.476562	0.0092099225	0.0	26.063753604888916
73	-430.1586	398.44772	-22.23438	-885.5348	14.825	-88.43619	0.20695543	-87.672005	-88.49224	44400	2.7815501e-08	38346.4	-0.017632853	-21.371094	0.008857445	0.0	26.38614845275879
74	-306.2805	371.25986	-26.257902	-853.0984	18.580645	-89.19663	0.17749311	-88.448845	-89.23878	45000	1.8278758e-08	21686.336	-0.010617979	-8.1640625	0.008779942	0.0	26.700005769729614
75	-456.8819	394.36285	-22.043732	-885.99817	14.166667	-88.77756	0.19774362	-88.06586	-88.83251	45600	-1.9073486e-08	40877.31	-0.0072332397	-78.63281	0.0083126845	0.0	27.0269992351532
76	-387.4542	389.27988	-24.006525	-870.13715	16.11111	-90.18011	0.17830409	-89.48457	-90.22582	46200	-5.9604646e-09	30160.633	-0.012886897	-11.84375	0.0090491	0.0	27.346648454666138
77	-329.747	379.99274	-23.474453	-873.2131	18.0625	-90.82722	0.16378249	-90.148315	-90.86674	46800	7.947286e-10	23023.674	-0.01760041	-3.2265625	0.008762722	0.0	27.66319489479065
78	-413.30118	391.6078	-24.021132	-881.45874	15.315789	-90.570045	0.17182936	-89.91835	-90.615364	47400	1.39077505e-08	34663.69	-0.016176552	-32.683594	0.0064370274	1.0	27.97618818283081
79	-440.92435	400.78418	-24.158297	-887.12616	14.365853	-91.5125	0.17251356	-90.8837	-91.559845	48000	1.11262e-08	38371.56	-0.010344162	-14.3046875	0.008784578	0.0	28.29581069946289
80	-329.27173	376.58945	-26.60068	-880.0725	18.03125	-92.21131	0.14787601	-91.59836	-92.247	48600	-1.1920929e-09	22728.33	-0.013113693	-3.1660156	0.008213311	0.0	28.757279634475708
81	-331.94016	383.0798	-21.453222	-888.18744	17.647058	-91.952446	0.14527227	-91.35973	-91.98807	49200	-6.7551933e-09	24174.2	-0.012460311	-19.80664	0.009389642	0.0	29.070570468902588
82	-280.18073	360.88953	-20.784668	-852.0944	19.290323	-91.137505	0.13602515	-90.56442	-91.1698	49800	-2.1457673e-08	19849.693	-0.0076375017	-37.753906	0.009962325	0.0	29.369717359542847
83	-385.3927	395.8637	-24.546906	-886.1058	16.194445	-89.95539	0.14068976	-89.40659	-89.99147	50400	3.8146972e-08	29826.586	-0.01619911	-0.6191406	0.008659154	0.0	29.690324068069458
84	-414.8479	395.36453	-19.162477	-886.4394	15.421053	-89.87289	0.13902974	-89.3456	-89.90956	51000	-6.556511e-09	34485.22	-0.015683303	-31.699219	0.008184517	0.0	30.019405841827393
85	-427.9539	394.75067	-23.25158	-886.48914	15.205129	-90.936676	0.13635074	-90.42649	-90.97312	51600	-4.5696895e-09	35029.31	-0.013677629	-51.75	0.008598082	0.0	30.34604835510254
86	-340.9474	379.98203	-20.760508	-850.8924	17.545454	-92.39051	0.12256656	-91.890434	-92.42056	52200	-4.7683715e-09	26264.055	-0.01568094	-0.6796875	0.008794976	0.0	30.65370512008667
87	-200.52304	312.74463	-19.396961	-878.2915	22.148148	-92.35177	0.10832553	-91.862175	-92.375755	52800	-1.07288365e-08	12372.295	-0.011765958	-102.524414	0.008701312	0.0	30.97856569290161
88	-353.22205	382.187	-26.59525	-887.4943	17.057142	-90.309944	0.11779103	-89.84372	-90.339714	53400	2.1457673e-08	25600.7	-0.0088539785	-0.1796875	0.009957511	0.0	31.289456605911255
89	-446.44635	396.5631	-21.490257	-884.6362	14.390244	-90.23881	0.12262317	-89.79185	-90.27245	54000	7.152557e-09	39215.973	-0.015103904	-72.734375	0.008645004	0.0	31.598191261291504
90	-384.65103	392.32425	-24.106653	-888.446	16.216217	-91.99331	0.11198915	-91.55645	-92.02201	54600	7.947286e-09	27767.54	-0.012290464	-5.7714844	0.0064899083	0.0	32.07859969139099
