Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-820.49475	55.899666	-656.7915	-879.1306	5.256637	0.6733992	0.7894386	2.0284739	-1.0430579	600	2.5431316e-08	567421.94	-0.046515826	-5461.4375	0.0064927847	1.0	0.7029709815979004
1	-815.6965	68.31871	-529.53876	-879.18787	6.2395835	-2.8680542	0.9796744	0.24334314	-4.240574	1200	-1.5974045e-07	541451.25	-0.05870775	-4510.625	0.00938992	0.0	1.1025004386901855
2	-791.7424	95.29079	-362.43646	-883.0595	8.457143	-5.9055853	1.4623805	-1.193435	-7.1051087	1800	2.0345053e-07	476553.34	-0.061082784	-3318.4062	0.009546854	0.0	1.4897499084472656
3	-760.712	114.894966	-418.91153	-869.223	15.621622	-7.6916356	2.3693602	-2.1138816	-10.032659	2400	2.4636586e-08	418252.75	-0.038441125	-2615.5625	0.0066205026	1.0	1.874300241470337
4	-718.76056	101.15138	-492.49994	-869.0252	20.551723	-9.873326	2.33879	-6.0363636	-12.003863	3000	1.146396e-07	422677.72	-0.04246855	-2626.7188	0.009201649	0.0	2.2490146160125732
5	-723.2245	145.97343	-330.0175	-863.7024	18.53125	-11.78538	2.5963633	-7.3058305	-14.173821	3600	-7.4307124e-08	367868.7	-0.03286989	-2601.875	0.007566272	1.0	2.6408514976501465
6	-660.3047	184.99028	-187.91884	-869.33374	21.925926	-13.990474	2.489567	-7.9913254	-16.163786	4200	7.152557e-09	329661.12	-0.04469598	-2091.9688	0.008524938	0.0	3.0256619453430176
7	-662.12164	184.97682	-305.12988	-871.0619	19.0	-16.02473	2.472477	-13.055562	-18.162693	4800	-1.4305114e-08	272030.62	-0.04832026	-1701.2812	0.008899102	0.0	3.385385513305664
8	-586.32623	234.04192	-128.29729	-863.9326	22.115385	-17.728798	2.8780453	-6.64449	-20.184711	5400	-5.4041546e-08	219845.73	-0.045639478	-1302.4062	0.007902449	0.0	3.7621781826019287
9	-540.93604	227.5449	-131.4788	-862.76434	24.695652	-19.228477	3.0346215	-11.163147	-21.950598	6000	1.2079875e-07	203651.98	-0.03583604	-1213.1719	0.0074913953	0.0	4.155823230743408
10	-475.04196	246.80539	-102.82363	-871.05365	24.913044	-21.014023	3.3226693	-9.091192	-23.66291	6600	-1.6371409e-07	167442.67	-0.045310445	-1036.7344	0.007821751	0.0	4.656033039093018
11	-385.90616	236.03384	-86.591354	-873.5125	26.363636	-22.726032	3.6521502	-4.8088317	-25.366404	7200	2.22524e-08	116481.6	-0.03450455	-823.5078	0.0059179217	0.0	5.051887273788452
12	-336.8365	180.7806	-71.611305	-832.7149	29.0	-24.07297	3.9732258	-2.6094108	-26.927654	7800	4.053116e-08	110065.336	-0.036071196	-1254.2656	0.008268925	0.0	5.45260763168335
13	-278.6675	208.37183	-37.76689	-847.4057	26.09091	-26.486776	3.63634	-10.318535	-28.606472	8400	-1.223882e-07	55366.82	-0.037480716	-520.73047	0.008237186	0.0	5.855474948883057
14	-228.80702	196.72453	-30.126637	-831.86694	26.863636	-28.244934	3.4530857	-4.329359	-30.039537	9000	-2.7418137e-08	61162.547	-0.04562861	-463.19922	0.006781425	0.0	6.247610330581665
15	-167.40463	151.9208	-53.046722	-849.52374	25.347826	-29.824183	3.4800131	-5.8512025	-31.38255	9600	6.198883e-08	14520.925	-0.036032893	-210.9414	0.0059602833	0.0	6.630563735961914
16	-168.96216	135.01396	-41.57723	-606.97107	27.380953	-30.660898	3.4689207	-9.931342	-32.374695	10200	6.357829e-09	43468.445	-0.043889258	-305.0664	0.005779996	0.0	7.012037754058838
17	-146.96764	46.754707	-52.29296	-241.38351	26.59091	-31.943014	3.452316	-12.228584	-33.546352	10800	-2.3047129e-08	15503.312	-0.032817725	-225.81152	0.00767483	0.0	7.395648002624512
18	-142.41415	78.444824	-37.561634	-302.24655	26.772728	-32.913216	3.8460922	-11.190382	-34.647694	11400	-3.3974647e-08	19448.127	-0.029334486	-220.75195	0.0057195877	0.0	7.765636205673218
19	-104.240135	49.50458	-27.901009	-204.95389	26.043478	-34.401577	3.304982	-22.197214	-35.71638	12000	1.0371208e-07	7640.4116	-0.039239954	-100.325195	0.0062321844	0.0	8.145592451095581
20	-91.71484	39.930897	-33.10881	-199.41988	25.26087	-35.39402	3.2552998	-10.158168	-36.498646	12600	9.4572705e-08	4857.595	-0.035904527	-70.39795	0.0059066825	0.0	8.660054922103882
21	-150.40846	166.06682	-52.425507	-881.1065	24.708334	-35.580154	3.714423	-17.779314	-37.14105	13200	-6.9141386e-08	13676.698	-0.038480483	-151.29492	0.0057919454	0.0	9.030283689498901
22	-78.46477	32.87473	-20.877018	-141.4958	25.47826	-37.15812	2.992187	-16.03315	-38.074688	13800	-1.3271968e-07	2840.5798	-0.03802246	-44.92993	0.0047731483	0.0	9.411607027053833
23	-134.03453	163.7133	-24.931879	-852.8357	24.625	-37.368473	3.4900641	-23.472961	-38.635303	14400	-1.11262e-08	10974.116	-0.033513084	-103.18652	0.007021516	0.0	9.785495519638062
24	-80.324684	39.37853	-31.181908	-175.28134	25.0	-38.65728	2.867457	-19.731474	-39.433548	15000	6.9042045e-08	3490.5164	-0.0258403	-48.9834	0.0029230635	0.0	10.157449722290039
25	-73.09521	26.462727	-29.747385	-144.13959	24.708334	-39.594654	2.1292412	-26.2117	-40.03784	15600	3.1789145e-09	1801.7654	-0.024736814	-37.654175	0.0031283684	0.0	10.523149251937866
26	-68.25876	23.82339	-31.408686	-105.24661	24.875	-40.10269	2.1316962	-24.74287	-40.54341	16200	6.556511e-08	1364.9265	-0.038504764	-25.768555	0.0051636077	0.0	10.881768465042114
27	-106.93562	156.41075	-31.255705	-861.3385	23.64	-40.565716	2.1296039	-28.70709	-40.98578	16800	5.5631002e-08	3136.1526	-0.036052138	-40.692627	0.0064509814	0.0	11.247763872146606
28	-84.735435	38.181896	-31.780443	-179.29892	24.458334	-41.072586	2.3896828	-23.203438	-41.5517	17400	-1.2516975e-08	3419.5007	-0.035323966	-61.08252	0.003927719	0.0	11.615067481994629
29	-74.93659	29.478262	-25.031841	-163.30127	24.583334	-41.86427	2.1901278	-29.141657	-42.2595	18000	-7.311503e-08	1997.7723	-0.02475298	-38.04773	0.0026973824	0.0	11.983789443969727
30	-110.96209	148.90582	-42.183643	-828.92566	23.56	-42.382534	2.4327297	-29.34675	-42.848907	18600	2.3841858e-08	3243.0906	-0.0340443	-52.690918	0.0045025297	0.0	12.496505737304688
31	-68.82587	29.053913	-23.26155	-122.13491	24.416666	-43.381096	1.438997	-29.589897	-43.551804	19200	-3.3775966e-09	1435.5898	-0.030713834	-26.11084	0.007849311	0.0	12.871218919754028
32	-65.032135	25.50805	-28.002405	-125.396	24.458334	-43.65019	2.2515914	-29.751497	-44.050423	19800	-3.1689805e-08	1103.7489	-0.019664409	-17.525879	0.0051679597	0.0	13.231153011322021
33	-76.68805	41.523453	-25.264534	-205.37608	24.875	-43.781837	3.0334244	-29.898708	-44.466286	20400	-1.11262e-08	3047.6033	-0.027476573	-39.422363	0.003393635	0.0	13.627107858657837
34	-101.80183	151.5248	-22.522968	-827.00836	23.64	-44.565895	2.5704734	-30.14873	-45.09346	21000	1.11262e-08	2817.2869	-0.038938712	-31.922607	0.0057104374	0.0	14.000287055969238
35	-73.01215	33.581528	-26.46339	-137.72942	24.166666	-45.499744	1.4423772	-30.390764	-45.68597	21600	-1.9073486e-08	1764.2972	-0.033419535	-32.663208	0.008450371	0.0	14.365339279174805
36	-65.54186	21.845419	-29.016342	-128.16399	24.708334	-45.80693	2.4161942	-30.577972	-46.281593	22200	-3.8544336e-08	902.5392	-0.030181464	-19.575623	0.00583788	0.0	14.733330249786377
37	-67.55615	20.025805	-35.249287	-99.7644	24.708334	-46.202713	2.8178601	-30.750696	-46.74169	22800	2.22524e-08	828.03143	-0.01853359	-19.45813	0.006366706	0.0	15.09365200996399
38	-61.157673	32.442917	-20.732393	-168.87445	24.791666	-46.342342	3.6155992	-30.927748	-47.23252	23400	1.9868216e-08	1418.0231	-0.025045838	-9.953857	0.0067694094	0.0	15.454485654830933
39	-68.01728	30.786488	-28.50343	-171.37665	24.541666	-47.23795	2.2427843	-31.110361	-47.590153	24000	1.39077505e-08	1453.5991	-0.026099984	-19.103516	0.0028785982	0.0	15.821510791778564
40	-75.15513	47.570637	-25.186619	-261.6232	24.708334	-47.33845	3.3424606	-31.320345	-48.085804	24600	3.973643e-10	3332.6157	-0.017628402	-35.907715	0.0011926568	0.0	16.324830293655396
41	-69.010345	25.939701	-20.637867	-139.51947	24.208334	-48.619152	1.3093783	-31.644323	-48.771408	25200	-8.742014e-09	1035.4672	-0.027106302	-25.872253	0.009212396	0.0	16.70401358604431
42	-52.751617	16.206366	-19.05362	-89.29014	24.333334	-48.867077	1.7837526	-31.842802	-49.352192	25800	-2.7219455e-08	261.98898	-0.028321328	-4.5812683	0.007392013	0.0	17.070414304733276
43	-61.334095	20.638912	-36.95174	-109.88219	24.666666	-48.47444	2.6689122	-31.8942	-49.516815	26400	-7.470449e-08	602.7395	-0.029650487	-18.934631	0.006613117	0.0	17.44555354118347
44	-63.91274	27.919666	-24.533842	-145.4752	24.958334	-49.177467	2.9123223	-32.02952	-49.85239	27000	4.0133795e-08	1028.6923	-0.039075296	-15.458435	0.009122788	0.0	17.811984539031982
45	-57.378998	20.245626	-33.97898	-122.803085	24.791666	-49.97097	1.945492	-32.225746	-50.284874	27600	-1.39077505e-08	487.56155	-0.022372866	-3.69281	0.005924822	0.0	18.19298768043518
46	-60.717937	22.316458	-28.036152	-123.47718	24.541666	-50.2286	1.9161586	-35.943676	-50.54447	28200	-2.2649765e-08	598.8578	-0.030650772	-6.6221924	0.0064568873	0.0	18.568410634994507
47	-65.94028	25.871029	-21.346395	-110.05593	24.541666	-50.558067	1.9289914	-35.257675	-50.879322	28800	-6.7551933e-09	887.8131	-0.025345782	-16.318298	0.0060781715	0.0	18.92440438270569
48	-99.68139	157.55948	-27.28493	-859.05383	23.68	-50.919445	2.489215	-32.635998	-51.38184	29400	3.0199686e-08	2313.6245	-0.02740424	-22.42456	0.003924645	0.0	19.291893005371094
49	-58.392567	18.670427	-30.686382	-96.14971	24.75	-51.625748	2.2226079	-34.71746	-52.022114	30000	-6.645918e-08	405.31882	-0.01710678	-4.5209045	0.0030125044	0.0	19.656559467315674
50	-59.040966	23.907507	-31.759565	-112.47633	24.375	-52.0633	1.6616459	-36.898277	-52.318237	30600	-3.0795732e-08	579.2323	-0.024906013	-3.5060425	0.0065482515	0.0	20.18005132675171
51	-66.861885	41.852066	-33.7211	-211.58755	25.304348	-51.62961	3.6692357	-23.661291	-52.574768	31200	1.2715658e-08	2277.4233	-0.021889564	-32.763428	0.0038226247	0.0	20.553086757659912
52	-50.84139	18.27193	-29.296019	-112.020615	25.130434	-52.508633	2.809774	-26.739473	-53.110542	31800	2.1060307e-08	372.34097	-0.0321226	-2.4449463	0.005374295	0.0	20.917541980743408
53	-62.154644	21.973583	-23.39451	-100.72296	24.75	-52.432278	2.7092562	-37.490955	-53.098377	32400	-5.165736e-09	578.54926	-0.027147617	-8.87262	0.005712526	0.0	21.2840096950531
