Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
30	-247.42897	299.20178	-30.815626	-875.1384	21.851852	-63.395065	0.8611077	-59.503048	-63.585987	18600	-9.536743e-09	15637.606	-0.027609313	-53.25	0.0077972175	0.0	11.833369016647339
31	-296.71234	345.92572	-26.137312	-863.17676	18.75	-63.820965	0.8956272	-60.077873	-64.037186	19200	-9.536743e-09	12127.646	-0.04288801	-21.839844	0.0050460286	0.0	12.177881240844727
32	-140.58055	208.26837	-36.55061	-839.2871	23.76	-64.14509	0.76816064	-60.53589	-64.309265	19800	1.5894573e-08	3448.509	-0.030461984	-6.928711	0.0073477533	0.0	12.521206617355347
33	-123.53937	212.0652	-23.667355	-843.91296	23.16	-64.31888	0.755766	-60.767864	-64.48012	20400	1.9073486e-08	2952.2764	-0.029983988	-0.23510742	0.0049498756	0.0	12.878448724746704
34	-100.38041	163.46548	-32.161728	-871.949	24.083334	-64.34571	0.7330664	-60.830063	-64.498886	21000	9.536743e-09	2005.7675	-0.020611709	-0.40246582	0.007840532	1.0	13.242446422576904
35	-68.63364	28.794628	-25.429646	-136.74974	25.0	-64.38812	0.7135906	-60.8925	-64.53464	21600	1.1722247e-08	844.1182	-0.024644405	-0.34796143	0.008178362	0.0	13.604519367218018
36	-137.18788	215.66185	-34.412094	-864.8897	23.08	-64.41519	0.7402938	-60.936893	-64.57335	22200	7.947286e-09	3350.2063	-0.030359361	-3.1403809	0.005021552	0.0	13.948256015777588
37	-153.9004	247.9882	-29.035013	-870.0318	22.11111	-64.51982	0.75744563	-61.09633	-64.68766	22800	-6.357829e-09	3758.6233	-0.036422346	-1.3120117	0.0027085252	0.0	14.30299425125122
38	-75.702446	32.30754	-32.84793	-153.72968	25.391304	-64.610275	0.68993443	-61.231148	-64.752045	23400	-2.9007595e-08	1139.419	-0.026086122	-2.637329	0.008302811	0.0	14.67484164237976
39	-59.952984	24.23802	-24.798428	-113.926605	25.0	-64.7251	0.6876179	-61.35649	-64.865715	24000	-2.9802322e-10	614.9536	-0.030487772	-0.35882568	0.008035446	0.0	15.033740758895874
40	-127.45372	212.84586	-24.886908	-864.27814	23.0	-64.67136	0.7269805	-61.32234	-64.829384	24600	0.0	2683.2688	-0.033196405	-0.55444336	0.0017598307	0.0	15.525743246078491
41	-61.596508	22.599514	-19.220373	-113.82213	24.833334	-64.71936	0.6910531	-61.405216	-64.863785	25200	-2.6822091e-09	526.4577	-0.034344792	-0.1720581	0.008269049	0.0	15.890928030014038
42	-126.77386	209.72444	-21.881054	-872.0052	23.038462	-64.679955	0.7152207	-61.38512	-64.83552	25800	-2.6226044e-08	2878.2263	-0.028641572	-0.6791992	0.007904097	1.0	16.249027490615845
43	-64.85491	25.655954	-28.692461	-161.27034	24.916666	-64.738266	0.6794181	-61.479904	-64.88018	26400	-1.4305114e-08	690.378	-0.030050457	-0.008056641	0.0067848167	0.0	16.601198434829712
44	-62.93933	28.159414	-24.128798	-134.99854	25.0	-64.75388	0.6645417	-61.498314	-64.889755	27000	-4.371007e-09	834.39105	-0.028818464	-0.07885742	0.008698303	0.0	16.949310064315796
45	-85.96519	158.62985	-22.718567	-841.32135	24.125	-64.726395	0.6771391	-61.478962	-64.86781	27600	7.947286e-09	1504.8413	-0.030446136	-2.734375	0.003455577	0.0	17.285671949386597
46	-63.112988	27.461502	-24.72021	-108.58616	24.875	-64.59376	0.67173994	-61.372215	-64.734024	28200	-9.934108e-09	746.49945	-0.032161906	-0.16845703	0.00830131	0.0	17.6267511844635
47	-56.531586	22.009226	-26.660526	-110.85041	25.043478	-64.55654	0.6574943	-61.3355	-64.690926	28800	-3.89417e-08	527.57306	-0.022696437	-1.7561035	0.007516274	0.0	17.979140758514404
48	-89.0424	164.55199	-26.082487	-874.41565	24.166666	-64.43796	0.6700234	-61.224663	-64.57796	29400	1.7484028e-08	1453.4421	-0.030645858	-2.078125	0.0025671355	0.0	18.318448543548584
49	-59.46809	17.046978	-31.43063	-83.29774	24.666666	-64.31013	0.6637795	-61.126766	-64.4488	30000	1.07288365e-08	312.49973	-0.028063802	-0.92230225	0.008425992	0.0	18.68569803237915
