Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	-34.138897	11.302244	-18.954176	-62.11287	26.863636	-36.107613	1.1889653	-30.152477	-36.345566	22800	2.8610229e-08	132.51802	-0.031625755	-0.11174011	1.0478497	0.005721777	0.145	79.0	28.911702156066895
38	-35.066437	12.130006	-16.903702	-57.264553	27.136364	-36.080143	1.1861293	-30.139229	-36.31767	23400	-2.3841857e-09	149.57738	-0.030466618	-0.04069519	0.95392984	0.0045833853	0.15666667	79.0	29.660030126571655
39	-37.143993	12.866714	-20.417612	-62.376442	27.181818	-36.061756	1.1833191	-30.134907	-36.298725	24000	-3.8544336e-08	168.11804	-0.008397213	-0.04446411	0.93467766	0.016773917	0.1	4.0	30.26245617866516
40	-30.14884	8.64016	-19.370747	-50.893814	27.0	-36.078506	1.1807567	-30.164486	-36.314964	24600	-4.172325e-08	110.2072	-0.028946772	-1.13768	0.9026484	0.007256918	0.111666664	79.0	31.365662574768066
41	-34.865807	11.000134	-20.708757	-57.362835	26.863636	-35.981724	1.1770251	-30.086388	-36.21725	25200	2.4636586e-08	122.17523	-0.018304432	-0.08177948	0.8969496	0.008065088	0.07333333	79.0	32.123090505599976
42	-71.662994	174.24017	-19.41448	-886.4	25.956522	-35.938534	1.197932	-30.069914	-36.18372	25800	2.7020773e-08	1420.0721	-0.014373867	-0.32019043	1.0168489	0.0060167504	0.11833333	79.0	32.872543811798096
43	-29.554096	8.560193	-19.089249	-48.14339	27.0	-35.94873	1.1544312	-30.166569	-36.17992	26400	-1.7881394e-08	114.46287	-0.021579236	-1.5300827	0.8978602	-0.0016903309	0.07666667	79.0	33.60779118537903
44	-33.816578	16.253994	-17.293364	-78.67832	27.181818	-35.82794	1.148162	-30.077177	-36.05782	27000	-1.7484028e-08	276.10873	-0.018339347	-0.17669678	0.91399944	0.01673047	0.09166667	9.0	34.27306294441223
45	-68.22505	174.52698	-20.084772	-886.4	25.869566	-35.7681	1.168275	-30.044779	-36.00731	27600	-3.4968057e-08	1278.936	-0.009187746	-0.8326416	0.91058147	0.006752906	0.08166666	79.0	35.03424143791199
46	-30.452013	12.65326	-20.894026	-70.26038	27.136364	-35.704357	1.1232175	-30.078545	-35.929333	28200	3.1193096e-08	191.11728	-0.02829015	-1.2114716	0.88725364	0.008039634	0.13666667	79.0	35.88995814323425
47	-29.24721	10.405128	-18.568283	-63.989437	26.90909	-35.585506	1.1166725	-29.992468	-35.809093	28800	-7.152557e-09	146.95232	-0.02785753	-1.9660187	0.7760363	0.012168843	0.14333333	79.0	36.95795130729675
48	-68.78934	174.88821	-17.752068	-886.4	25.869566	-35.419388	1.1346953	-29.860565	-35.6517	29400	-6.357829e-09	1441.7375	-0.014287125	-0.7404785	0.7634151	0.0050139455	0.1	79.0	38.15221691131592
49	-28.712788	10.27682	-18.397207	-56.434975	27.045454	-35.352768	1.0889007	-29.898832	-35.57086	30000	2.6424726e-08	150.58961	-0.022067364	-2.1613007	0.6881178	0.015507437	0.085	27.0	39.05308938026428
50	-30.728167	8.892644	-18.261122	-52.901257	27.09091	-35.186195	1.0814786	-29.769432	-35.402798	30600	-1.9868216e-09	99.71558	-0.023794752	-1.1468582	0.7845685	0.020658305	0.115	56.0	40.395392417907715
51	-25.058916	4.426477	-17.900385	-39.875214	27.0	-35.054634	1.0767076	-29.661766	-35.270287	31200	1.11262e-08	119.620186	-0.022228446	-5.393181	0.70596546	0.003758003	0.07	79.0	41.18978714942932
52	-34.400238	15.028698	-18.309824	-85.60953	26.90909	-34.77904	1.0701774	-29.418875	-34.99334	31800	2.3841857e-09	227.92645	-0.029104698	-0.038116455	0.78993094	0.011524439	0.11666667	79.0	42.03963494300842
53	-30.348408	12.524266	-17.90799	-75.35087	27.09091	-34.735966	1.0661882	-29.395788	-34.949512	32400	-1.7086665e-08	178.34319	-0.015909394	-1.048996	0.7910616	0.018949527	0.10166667	7.0	42.81420183181763
54	-29.073988	8.152589	-20.37879	-54.05527	27.045454	-34.612366	1.0611902	-29.297232	-34.824966	33000	-4.8478444e-08	97.3764	-0.02184129	-1.9415207	0.8265219	0.0016512834	0.108333334	79.0	43.556100845336914
55	-26.673504	6.820133	-16.38192	-45.55707	27.0	-34.433533	1.0553962	-29.147406	-34.64492	33600	-5.761782e-08	106.891685	-0.01887183	-3.9226837	0.71625775	0.010080806	0.05666667	79.0	44.61389398574829
56	-29.634844	9.332331	-19.537947	-57.002518	27.045454	-34.174778	1.0484896	-28.923244	-34.38481	34200	-2.4239222e-08	108.77322	-0.015412999	-1.5226517	0.74361527	0.017853219	0.09833334	18.0	45.295230865478516
57	-26.456474	5.696593	-18.994291	-39.39354	27.0	-34.001595	1.0425435	-28.779842	-34.21037	34800	4.45048e-08	89.706604	-0.019498847	-3.9516144	0.584829	-0.0027628406	0.108333334	79.0	46.01657557487488
58	-26.926191	7.9132442	-18.333286	-55.154747	27.09091	-33.733017	1.0352122	-28.54799	-33.940403	35400	1.8179417e-08	109.80307	-0.012929994	-3.4949417	0.65679544	0.016282069	0.11	12.0	46.62752556800842
59	-29.604712	13.075975	-17.930025	-78.1159	27.045454	-33.468025	1.027819	-28.320024	-33.67387	36000	-3.973643e-10	188.81042	-0.017263122	-1.2104797	0.62166166	0.01706669	0.13	21.0	47.2352077960968
60	-26.84366	9.587867	-18.43646	-57.972897	26.863636	-33.303627	1.0216438	-28.186554	-33.508198	36600	-2.9802323e-09	132.02232	-0.01865461	-3.3290405	0.5521249	0.00551047	0.093333334	79.0	48.34482407569885
61	-26.811205	7.6858416	-18.00508	-48.387104	26.954546	-33.04222	1.0139087	-27.963896	-33.245316	37200	-3.218651e-08	97.65173	-0.009173781	-3.3317719	0.6300557	0.015534859	0.07333333	9.0	48.966166973114014
62	-24.458055	6.8201823	-17.216137	-51.448982	27.0	-32.768456	1.0058817	-27.730337	-32.96999	37800	3.973643e-09	115.54884	-0.017028773	-5.9097824	0.5231798	0.0027549902	0.036666665	79.0	49.67893934249878
63	-24.554771	5.818128	-16.112158	-40.88105	26.954546	-32.402344	0.9964326	-27.411547	-32.601917	38400	-5.165736e-08	95.4666	-0.016347747	-5.6694107	0.50271034	0.00052144926	0.06333333	79.0	50.404518842697144
64	-26.576902	8.369261	-17.465532	-52.096222	26.90909	-32.03046	0.9866876	-27.08848	-32.228096	39000	3.973643e-09	100.27228	-0.014005323	-2.9461288	0.5324261	0.006201248	0.043333333	79.0	51.25455379486084
65	-24.282747	4.4776044	-17.829668	-35.847755	26.954546	-31.75163	0.9781481	-26.85243	-31.947618	39600	7.609526e-08	76.129944	-0.019399319	-5.338066	0.570233	0.0057189045	0.085	79.0	52.26157212257385
66	-23.59713	4.946524	-17.36428	-40.239983	27.0	-31.38292	0.9680918	-26.534075	-31.576866	40200	-1.390775e-09	85.2771	-0.011311798	-6.1615143	0.43575144	0.01538421	0.068333335	25.0	53.05031776428223
67	-27.294231	11.607171	-19.56291	-75.20923	27.045454	-30.973652	0.9572034	-26.179352	-31.165478	40800	-2.0464261e-08	150.98137	-0.009338799	-1.5492401	0.41304842	0.015694542	0.041666668	15.0	53.946943521499634
68	-23.874403	4.203989	-18.590046	-34.318798	27.0	-30.751745	0.94920427	-25.997509	-30.94198	41400	-3.89417e-08	65.313034	-0.025637366	-4.9549484	0.5040243	0.01068899	0.07666667	79.0	54.95826768875122
69	-23.76282	4.485523	-15.568323	-33.83991	26.954546	-30.379242	0.9385937	-25.678144	-30.567234	42000	5.5034956e-08	64.2228	-0.011586838	-5.0240784	0.42393348	0.00929044	0.046666667	79.0	55.72963047027588
70	-23.545036	4.9770703	-16.536335	-34.354336	27.045454	-29.985462	0.92740804	-25.340403	-30.17132	42600	-9.040038e-09	66.53767	-0.012248283	-4.9253426	0.4024793	0.008293474	0.055	79.0	57.40733027458191
71	-21.833954	3.7731698	-14.341595	-31.042822	27.0	-29.588268	0.91600406	-25.000322	-29.771852	43200	-6.67572e-08	74.5602	-0.01536837	-7.257889	0.36621684	0.011384541	0.033333335	79.0	58.41001510620117
72	-23.343512	7.243917	-15.576847	-52.1153	27.045454	-29.101656	0.9028427	-24.579636	-29.282621	43800	-5.0465268e-08	86.53064	-0.022601066	-4.3211136	0.41641968	0.012762037	0.08833333	79.0	59.17252826690674
73	-24.215874	6.2005334	-15.790852	-37.681786	27.0	-28.70833	0.8912114	-24.244556	-28.88686	44400	4.1027864e-08	58.90308	-0.013878697	-2.748417	0.41504756	0.00066843914	0.05	79.0	59.88197636604309
74	-20.941462	3.6426811	-15.805304	-32.559658	27.045454	-28.38992	0.88075674	-23.978512	-28.566385	45000	-6.357829e-08	68.95384	-0.016516304	-7.290367	0.3968786	0.015522693	0.048333332	68.0	60.5986909866333
75	-61.882637	175.97324	-16.087896	-886.4	25.782608	-27.871664	0.88444144	-23.538822	-28.052721	45600	-4.7683715e-09	1320.3964	-0.009714189	-1.4561768	0.4160229	0.0018601052	0.033333335	79.0	61.34618330001831
76	-25.510187	9.274843	-15.019327	-51.14527	27.045454	-27.67513	0.82553726	-23.540295	-27.840494	46200	2.4586916e-08	92.13171	-0.019645225	-0.66444397	0.429771	0.015753936	0.09166667	29.0	61.975385904312134
77	-22.336746	4.635225	-16.13899	-38.069427	26.954546	-27.512487	0.81436574	-23.433603	-27.675594	46800	-1.9073486e-08	48.33173	-0.01449935	-3.8935356	0.42107636	0.003135615	0.05666667	79.0	62.72603392601013
78	-21.454386	3.5348186	-16.839798	-32.506798	27.045454	-27.120659	0.8027075	-23.100172	-27.28148	47400	-6.1591465e-09	44.90858	-0.016215827	-5.039692	0.380368	0.013218819	0.036666665	79.0	63.486663579940796
79	-23.379461	7.8713923	-14.200827	-44.43911	27.0	-26.653114	0.7894719	-22.698917	-26.811262	48000	1.0430813e-08	72.192085	-0.016139545	-1.9122391	0.42783794	0.011597891	0.06333333	79.0	64.26946306228638
80	-20.8469	5.448079	-13.684511	-33.349667	26.954546	-26.347675	0.77931815	-22.444334	-26.503752	48600	3.1193096e-08	59.980236	-0.008728574	-4.968361	0.4128726	0.021026196	0.04	10.0	65.27327370643616
81	-23.547327	7.4367228	-16.382696	-52.7225	27.045454	-25.87323	0.7656518	-22.03834	-26.02662	49200	3.149112e-08	61.90716	-0.020437224	-1.0524673	0.57843375	0.006831206	0.095	79.0	65.99795365333557
82	-22.52679	5.511878	-15.014656	-35.552376	26.90909	-25.630049	0.7566889	-21.840046	-25.781582	49800	7.708867e-08	40.016434	-0.0115001425	-1.7545929	0.43269756	-0.0042386637	0.068333335	79.0	66.71382784843445
83	-20.658947	4.360493	-15.014656	-33.70975	27.0	-25.334984	0.7465038	-21.596016	-25.48461	50400	9.099642e-08	41.07698	-0.012646148	-4.023075	0.4994581	0.011154527	0.085	79.0	67.43706250190735
84	-21.887016	6.4663463	-13.998275	-38.75014	27.0	-24.880379	0.7329564	-21.209248	-25.027159	51000	5.165736e-09	51.1057	-0.0154398335	-1.845581	0.50985765	0.01569393	0.105	37.0	68.07079029083252
85	-22.924147	6.2824545	-16.330582	-43.183067	26.90909	-24.551777	0.7219902	-20.93557	-24.696365	51600	3.784895e-08	41.53412	-0.013179201	-0.6218376	0.48407573	0.007075873	0.06	79.0	68.7774031162262
86	-58.56215	176.55894	-13.998275	-886.4	25.782608	-24.349869	0.7284957	-20.780998	-24.49902	52200	-1.9073486e-08	1283.9292	-0.00921927	-1.5635986	0.41380712	0.015755279	0.051666666	25.0	69.38880610466003
87	-20.379938	5.242355	-15.275291	-31.782654	26.954546	-24.119413	0.6704958	-20.76113	-24.253714	52800	4.4902166e-08	41.44113	-0.012917261	-2.9664116	0.42919505	0.004634833	0.065	79.0	70.10984492301941
88	-20.017492	5.341202	-13.650844	-32.546425	26.954546	-23.699295	0.65403455	-20.423456	-23.830284	53400	-1.7086665e-08	41.99807	-0.016362004	-3.0979118	0.2992368	0.008044313	0.075	79.0	70.77898073196411
89	-19.907457	5.397769	-15.51123	-40.731663	26.954546	-23.250793	0.64111376	-20.039665	-23.379177	54000	-4.4703485e-09	39.849377	-0.013506923	-2.687931	0.38204327	-0.0021097085	0.07333333	79.0	71.38108801841736
90	-20.545542	6.9448323	-13.998275	-39.05732	27.045454	-22.823204	0.6285672	-19.674921	-22.949095	54600	-2.22524e-08	53.686268	-0.013067762	-1.2903442	0.3093924	0.016479075	0.05	32.0	72.26050233840942
91	-20.081865	7.0436153	-13.387438	-49.7729	27.045454	-22.515318	0.6186329	-19.416798	-22.639257	55200	1.5894572e-09	56.610363	-0.01889521	-1.4282722	0.39519703	0.015224655	0.068333335	58.0	72.85393714904785
92	-21.044739	3.9205954	-15.7205105	-28.801222	27.0	-22.193916	0.6084037	-19.146627	-22.315783	55800	1.3510387e-08	16.905514	-0.016557435	-0.3826561	0.41283083	0.012906534	0.08833333	79.0	73.47465586662292
93	-21.410803	5.379209	-14.341595	-36.35524	27.0	-22.015392	0.6012706	-19.00383	-22.135834	56400	1.9868216e-08	29.376015	-0.01444474	-0.11245918	0.4177082	0.012830068	0.06666667	79.0	74.19678616523743
94	-60.268803	176.22527	-14.931077	-886.4	25.869566	-21.913668	0.60820127	-18.934118	-22.03823	57000	1.11262e-08	1289.2393	-0.009066876	-1.6466064	0.5133892	-0.0015080416	0.026666667	79.0	74.93418455123901
95	-21.03682	4.5396943	-13.998275	-29.873495	27.0	-22.196104	0.5649903	-19.366257	-22.309263	57600	-1.3113022e-08	22.062347	-0.014068333	-0.30386353	0.46841705	0.010722079	0.07	79.0	75.67329168319702
96	-20.695915	3.990603	-13.998275	-31.50508	27.0	-22.06042	0.55514526	-19.279888	-22.171638	58200	-7.3512396e-09	17.928131	-0.012839008	-0.5552139	0.45410264	0.0117434235	0.065	79.0	76.36570310592651
97	-19.168388	2.9180744	-13.998275	-26.476507	27.0	-21.839872	0.54766756	-19.096788	-21.949553	58800	-4.3710074e-08	15.815856	-0.004153601	-2.1054325	0.33795467	0.016814291	0.046666667	9.0	76.81183958053589
98	-22.904634	10.63525	-13.650844	-59.922653	27.0	-21.409075	0.5357228	-18.725819	-21.5164	59400	1.0331472e-08	114.867165	-0.011241748	-0.54506683	0.4032489	0.016264161	0.045	18.0	77.43316769599915
99	-19.905142	4.8511157	-13.882436	-31.747028	26.954546	-21.604765	0.53705376	-18.914846	-21.712358	60000	1.5894573e-08	26.291273	-0.010283397	-0.8220768	0.31063	0.013153854	0.045	79.0	78.15526032447815
100	-57.84036	176.68874	-13.519776	-886.4	25.869566	-21.341103	0.5395687	-18.69778	-21.451597	60600	4.45048e-08	1270.8223	-0.008987394	-0.56152344	0.31100142	0.015279695	0.033333335	47.0	79.31516313552856
101	-17.297096	4.9029884	-13.964064	-37.803524	27.0	-21.339144	0.49228504	-18.873453	-21.437754	61200	2.3444494e-08	40.243523	-0.007832485	-5.2227554	0.22281122	0.021650968	0.038333334	9.0	79.9578309059143
102	-19.353954	5.320145	-13.650844	-32.750862	26.954546	-20.625372	0.4714962	-18.263805	-20.719831	61800	5.165736e-09	29.613209	-0.011244083	-0.7029152	0.35370177	0.016319185	0.061666667	16.0	80.64196395874023
103	-21.829412	5.95706	-13.519776	-37.721794	26.954546	-20.316074	0.46294826	-17.997324	-20.408838	62400	-1.5099843e-08	37.344585	-0.0090889465	-0.6989403	0.2975012	0.016490113	0.038333334	14.0	81.30228233337402
104	-16.648872	3.1350465	-13.650844	-25.01765	27.0	-20.576344	0.4659659	-18.242476	-20.669678	63000	-5.086263e-08	25.24334	-0.009129314	-5.2622433	0.2117916	0.00044384325	0.023333333	79.0	82.06629014015198
105	-18.02307	2.8322396	-13.998275	-24.399553	27.0	-19.830004	0.44848192	-17.583708	-19.919857	63600	1.9868216e-08	11.386384	-0.00957307	-1.4014168	0.22236593	0.006945266	0.045	79.0	82.83098459243774
106	-55.680813	177.14095	-13.998275	-886.4	25.869566	-19.382032	0.44620085	-17.196114	-19.473398	64200	4.7683715e-09	1272.8827	-0.0082767485	-0.50231934	0.2205192	-0.00061335525	0.0033333334	79.0	83.59518384933472
107	-55.00813	177.30617	-13.650844	-886.4	25.869566	-19.315935	0.41258186	-17.294714	-19.400423	64800	-2.0662943e-08	1282.8379	-0.008715655	-0.7161865	0.1806326	-3.6414564e-05	0.013333334	79.0	84.29853844642639
108	-17.168186	3.0457652	-13.650844	-24.71869	27.0	-19.145166	0.36986998	-17.292612	-19.219269	65400	1.7285346e-08	13.200354	-0.007426331	-1.6151762	0.15035748	0.013402619	0.026666667	79.0	84.81863689422607
109	-18.094543	4.8823433	-13.998275	-31.007982	27.0	-18.6795	0.35676005	-16.892609	-18.75097	66000	4.4902166e-08	24.068129	-0.012680424	-0.17863655	0.2289117	0.015472005	0.053333335	37.0	85.3038022518158
110	-16.599228	2.8610885	-13.650844	-25.243793	27.0	-18.50016	0.3520931	-16.736647	-18.570713	66600	-7.708867e-08	11.814873	-0.012105758	-1.570364	0.14811677	0.016994994	0.041666668	72.0	86.15532374382019
111	-19.13169	4.3375235	-13.650844	-28.492113	27.0	-18.02464	0.34188938	-16.312231	-18.09315	67200	-3.596147e-08	19.95149	-0.005434292	-0.4616356	0.22955352	0.0018363174	0.026666667	79.0	86.70283341407776
112	-17.282122	2.1009464	-13.998275	-20.910463	27.0	-18.261705	0.34502488	-16.533594	-18.330832	67800	2.3047129e-08	5.4437704	-0.00928	-0.39978313	0.14400345	0.0034257562	0.02	79.0	87.33127880096436
113	-54.127533	177.46854	-13.650844	-886.4	25.869566	-18.026775	0.34634173	-16.330063	-18.097708	68400	-4.45048e-08	1274.8788	-0.008509647	-0.47521973	0.13347162	0.0009367331	0.0033333334	79.0	87.96716785430908
114	-21.369236	15.814084	-13.998275	-89.522285	27.045454	-17.89681	0.3115519	-16.336357	-17.959263	69000	4.5696895e-09	268.14023	-0.010911992	-6.0722656	0.18111548	0.017216265	0.038333334	9.0	88.50209641456604
115	-16.30384	3.0303333	-13.998275	-24.095278	27.0	-18.88991	0.32501882	-17.262003	-18.955036	69600	-5.00679e-08	15.829309	-0.010475022	-2.9621983	0.11752375	0.012402037	0.02	79.0	89.13878107070923
116	-16.967905	3.0095844	-13.650844	-22.44388	27.0	-18.227112	0.3122581	-16.663122	-18.289692	70200	-4.430612e-08	10.639905	-0.0058627003	-0.9065294	0.12815662	0.0046227155	0.025	79.0	89.78285384178162
117	-16.792929	3.785584	-13.650844	-30.66007	27.0	-17.788326	0.30341163	-16.26864	-17.849127	70800	-2.9802322e-08	15.264642	-0.003447012	-0.55233383	0.14571661	0.0064653032	0.008333334	79.0	90.41060447692871
118	-15.852518	2.1681247	-13.650844	-20.77362	27.0	-17.453009	0.2963904	-15.968492	-17.512405	71400	-2.8610229e-08	7.284258	-0.0063056806	-1.4113102	0.099424034	0.004849192	0.021666666	79.0	91.04349184036255
119	-17.703087	7.8994584	-13.650844	-52.63871	27.0	-16.919714	0.2858948	-15.487766	-16.977009	72000	2.9802323e-09	62.46395	-0.0051428634	-0.28927612	0.1201427	0.0035439045	0.03	79.0	91.688405752182
