Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
12	-497.68536	305.94708	-69.69637	-886.4	20.0	-29.71968	1.9554217	-21.2401	-30.175678	7800	7.311503e-08	87441.56	-0.02740999	-838.39844	2.4366386	0.017771825	0.33666667	18.0	11.597349405288696
13	-340.06793	265.8576	-46.637886	-886.4	24.73913	-31.377584	1.7036707	-23.18032	-31.733723	8400	-7.152558e-08	51290.746	-0.027438315	-478.03125	2.3758807	0.016039323	0.39166668	21.0	12.354675531387329
14	-359.7238	319.56516	-32.21474	-886.4	21.851852	-32.56789	1.7738627	-24.550442	-32.9613	9000	1.4702479e-08	39812.4	-0.022537613	-324.97656	2.3298006	0.016230123	0.36833334	18.0	13.420435428619385
15	-303.14627	342.275	-26.389788	-886.4	21.392857	-33.58649	1.7461237	-25.83844	-33.98072	9600	2.5431316e-08	20165.568	-0.018248316	-118.42578	2.2245822	0.015388956	0.27	21.0	14.65570855140686
16	-324.92557	354.57642	-26.761988	-886.4	20.51724	-34.218826	1.7061397	-26.78372	-34.61242	10200	-1.1523564e-08	24561.867	-0.027570272	-125.041016	2.2632072	0.015521698	0.20333333	34.0	16.115968704223633
17	-229.46169	321.89032	-19.255322	-886.4	22.26923	-34.90842	1.5507332	-27.764606	-35.24583	10800	9.536743e-09	8640.679	-0.021818891	-36.48242	2.1287766	0.01497273	0.15666667	47.0	17.13260316848755
18	-226.6195	315.66837	-28.874386	-886.4	22.037037	-35.266506	1.5297366	-28.366318	-35.60947	11400	-1.1920929e-08	8688.941	-0.025645576	-39.623047	2.0958517	0.004988253	0.21833333	79.0	18.364765167236328
19	-235.20023	341.15427	-21.24307	-886.4	21.428572	-35.6478	1.4805528	-28.956013	-35.97586	12000	2.3841858e-08	8780.524	-0.025865896	-20.689453	2.0887408	0.0015503882	0.16166666	79.0	19.492893934249878
20	-185.08182	299.82773	-27.59182	-886.4	22.961538	-35.928684	1.4004233	-29.477308	-36.233356	12600	-4.7683715e-09	5944.9814	-0.022609364	-15.38623	2.0859427	-0.007303633	0.18833333	79.0	20.83831024169922
21	-199.18083	296.2433	-20.315649	-886.4	23.0	-36.162117	1.3743498	-29.898293	-36.46848	13200	-2.7020773e-08	8741.469	-0.029510228	-37.688477	2.0698533	0.007397385	0.21166667	79.0	21.856078386306763
22	-214.17725	320.9975	-23.73557	-886.4	22.0	-36.551132	1.3501883	-30.44858	-36.85041	13800	0.0	7122.158	-0.0238271	-22.764648	1.9656708	0.010628367	0.21833333	79.0	22.792951107025146
23	-174.64124	264.68683	-23.194447	-886.4	23.8	-36.88896	1.2604824	-30.966467	-37.15774	14400	-2.22524e-08	6435.2246	-0.03056246	-39.89453	2.0875883	-0.0005234889	0.29333332	79.0	23.924346446990967
24	-96.947365	170.48961	-24.778427	-886.4	25.913044	-37.344727	1.1877701	-31.527386	-37.58884	15000	4.7683715e-09	2550.926	-0.023191016	-14.557617	1.9358829	0.01230318	0.16833334	79.0	24.873278856277466
25	-56.970432	28.808317	-19.302044	-115.7495	26.59091	-37.64385	1.1541858	-31.862907	-37.874767	15600	-3.3577283e-08	1174.1686	-0.01695854	-8.01123	1.9616002	0.01829745	0.055	7.0	25.540144205093384
26	-53.68169	23.712255	-24.145105	-110.195946	26.863636	-37.85925	1.1534699	-32.08188	-38.089867	16200	5.9604645e-08	809.05817	-0.012304133	-5.776306	1.9333138	0.014512094	0.108333334	4.0	26.13439917564392
27	-117.581696	232.545	-23.520002	-886.4	24.625	-38.024757	1.2004553	-32.267582	-38.27547	16800	-1.8278758e-08	2896.299	-0.020696621	-4.310791	1.9195406	-0.0010760274	0.225	79.0	26.88269829750061
28	-85.887794	171.77835	-21.001898	-886.4	25.782608	-38.188217	1.1592387	-32.509144	-38.425346	17400	1.5894572e-09	1746.1554	-0.018450627	-4.2338867	1.94849	0.0043316395	0.18	79.0	27.62064528465271
29	-83.423836	171.8904	-25.10333	-886.4	25.565218	-38.348553	1.1477479	-32.72578	-38.58329	18000	-3.4968057e-08	1531.749	-0.015943509	-2.7521973	1.9534729	0.007072523	0.15333334	79.0	28.359635591506958
30	-86.90054	171.7531	-25.774958	-886.4	25.826086	-38.481483	1.1367637	-32.912533	-38.71409	18600	-7.947286e-09	1831.018	-0.023058856	-5.0716553	1.9479122	0.00651348	0.22333333	79.0	29.392502784729004
31	-44.607986	15.061222	-20.004711	-80.43942	26.772728	-38.67275	1.1032063	-33.14717	-38.89362	19200	-6.357829e-09	261.9502	-0.0442815	-1.1347351	1.8261837	0.012364487	0.275	79.0	30.15440845489502
32	-45.125248	22.055428	-20.232426	-90.271454	27.136364	-38.769836	1.1011295	-33.25465	-38.99021	19800	-2.4239222e-08	530.4837	-0.019989626	-1.2627563	1.7587968	0.015591677	0.13666667	20.0	30.796875
33	-177.91634	302.911	-21.178696	-886.4	22.961538	-38.829014	1.1879132	-33.356606	-39.087414	20400	3.1789145e-09	5547.425	-0.021747999	-9.82959	1.7949011	0.0017179565	0.108333334	79.0	31.54440188407898
34	-40.99729	19.2036	-17.288399	-91.52661	26.818182	-39.101257	1.0600337	-33.79189	-39.313324	21000	-2.3841857e-09	365.13782	-0.019415988	-0.20718384	1.7277795	0.01941262	0.13333334	14.0	32.173717737197876
35	-77.52709	172.98062	-20.848679	-886.4	25.52174	-39.146847	1.0754799	-33.878098	-39.366695	21600	-1.5894572e-09	1399.6942	-0.016674161	-0.45117188	1.692936	0.010255499	0.185	79.0	32.90074872970581
36	-75.84503	173.31421	-20.76606	-886.4	25.73913	-39.19277	1.0634816	-33.9828	-39.410217	22200	4.7683715e-09	1395.1362	-0.011331182	-0.28674316	1.6060951	0.016559727	0.05666667	21.0	33.5366108417511
37	-44.28484	13.770612	-22.2067	-81.87538	26.954546	-39.227695	1.0286292	-34.07563	-39.433453	22800	1.09275184e-08	215.73386	-0.02984851	-0.8651123	1.7083358	0.0118873585	0.18333334	79.0	34.27909851074219
38	-37.022575	10.153023	-21.866467	-54.746365	26.818182	-39.313953	1.0262357	-34.173866	-39.5192	23400	2.0662943e-08	107.96908	-0.015980722	-0.13937378	1.6536943	0.016097527	0.25666666	16.0	34.899977922439575
39	-82.83764	173.13173	-18.301373	-886.4	25.695652	-39.27559	1.0452856	-34.154762	-39.48929	24000	-2.8610229e-08	1912.4635	-0.023891546	-2.6447754	1.8307616	0.0073550646	0.295	79.0	35.65073347091675
40	-136.19145	273.48404	-19.590183	-886.4	23.8	-39.40379	1.0730066	-34.362537	-39.6332	24600	-1.2715658e-08	5910.6206	-0.01763998	-2.616211	1.7042668	0.005428934	0.10166667	79.0	36.72532558441162
41	-77.82555	172.9406	-23.851852	-886.4	25.52174	-39.4905	0.99548054	-34.61367	-39.694027	25200	-6.357829e-09	1407.2205	-0.015871884	-0.6121826	1.653771	0.011882348	0.17666666	79.0	37.461305379867554
42	-37.973923	11.5939245	-19.117147	-68.41833	26.681818	-39.559402	0.95848775	-34.758648	-39.751175	25800	-2.3841858e-08	134.55818	-0.0054059457	-0.096954346	1.562644	0.021484558	0.17666666	2.0	38.085259437561035
43	-47.736355	18.96037	-22.196358	-83.614235	27.272728	-39.540382	0.93482506	-34.748768	-39.72315	26400	4.371007e-09	437.8075	-0.03841862	-2.960083	1.752171	0.0039142203	0.21333334	79.0	38.81951093673706
44	-44.08114	14.460083	-17.973675	-76.592224	26.954546	-39.708508	0.95484734	-34.925987	-39.899525	27000	-1.013279e-08	224.49614	-0.016533056	-0.98895264	1.6279148	0.01537605	0.20833333	9.0	39.41447687149048
45	-35.737835	11.725976	-18.23488	-62.947754	26.954546	-39.825867	0.9539192	-35.047993	-40.01671	27600	-1.3510387e-08	154.90872	-0.0238127	-0.6495056	1.6266754	0.01535731	0.16	20.0	40.046273708343506
46	-76.04663	173.58447	-19.441711	-886.4	25.869566	-39.73649	0.970909	-34.980034	-39.935028	28200	1.4305114e-08	1501.095	-0.01677939	-0.26086426	1.6367929	0.003692248	0.15333334	79.0	40.78252625465393
47	-70.555046	174.17241	-19.054764	-886.4	25.869566	-39.74444	0.95525	-35.064697	-39.939774	28800	1.5894572e-09	1332.07	-0.011207265	-1.4290771	1.5401548	0.014296584	0.09	79.0	41.52814435958862
48	-69.68029	174.37587	-17.78153	-886.4	25.695652	-39.624916	0.93669844	-35.036053	-39.81646	29400	1.5894572e-09	1348.3793	-0.012386532	-2.1239014	1.5196726	0.008498154	0.13666667	79.0	42.26058578491211
49	-34.262527	12.5257015	-20.872	-70.89768	26.954546	-39.468575	0.8991748	-34.9649	-39.648445	30000	5.761782e-09	183.04211	-0.033277184	-1.6236572	1.5129523	0.0072251055	0.22	79.0	43.027642250061035
50	-31.965368	9.929277	-20.032352	-55.16401	26.90909	-39.30955	0.8941154	-34.831215	-39.488384	30600	6.2584874e-08	152.18484	-0.024414143	-3.2043762	1.4838684	0.0138122495	0.16166666	79.0	44.124231576919556
51	-37.65305	21.945202	-19.337772	-110.735695	27.227272	-39.086075	0.89012074	-34.627743	-39.264122	31200	5.7121117e-08	491.29572	-0.020458482	-0.1408081	1.5329064	0.01805508	0.345	18.0	44.97226905822754
52	-33.492985	11.1665125	-18.98002	-60.15232	26.954546	-39.02584	0.88761675	-34.580055	-39.20342	31800	3.059705e-08	154.27957	-0.0088559715	-1.9473267	1.4649613	0.011164461	0.10666667	3.0	45.90979766845703
53	-31.908236	12.808022	-18.948385	-80.026924	26.90909	-38.849724	0.8838665	-34.422714	-39.026512	32400	4.1325887e-08	207.99898	-0.03284355	-3.336029	1.5331944	0.010714163	0.22833334	79.0	46.69027233123779
54	-69.53603	174.60483	-19.280062	-886.4	25.913044	-38.598488	0.8975331	-34.201496	-38.78203	33000	-2.3841858e-08	1411.6277	-0.01445132	-2.0255127	1.5504674	0.0022424206	0.17	79.0	47.590028524398804
55	-29.69566	10.254819	-18.41469	-52.245903	27.0	-38.420372	0.85963064	-34.11476	-38.592358	33600	-4.2120615e-08	180.31091	-0.026666285	-5.4089813	1.4587054	0.017013919	0.225	32.0	48.34800934791565
56	-30.634949	10.501813	-17.992743	-64.79662	26.863636	-38.102135	0.8524269	-33.8326	-38.272636	34200	-4.6094257e-08	164.0003	-0.026751054	-4.4539795	1.4873806	0.020162348	0.33333334	18.0	49.030681848526
57	-72.942825	171.52017	-17.571873	-855.457	26.227272	-37.79722	0.84719974	-33.55389	-37.966827	34800	0.0	3624.5813	-0.017266493	-0.5546875	1.4838614	0.008329956	0.2	79.0	50.07172083854675
58	-31.41292	11.043024	-18.082767	-57.851147	27.272728	-37.856823	0.8130979	-33.689144	-38.01578	35400	4.5597552e-08	163.64557	-0.013314669	-2.9312286	1.5087985	0.02303932	0.14666666	6.0	51.223509073257446
59	-28.633125	8.195749	-17.929064	-51.923904	26.90909	-37.614082	0.82434404	-33.48521	-37.778973	36000	-6.1591464e-08	147.0233	-0.014860314	-6.8246307	1.5569469	0.016026326	0.23833333	11.0	52.16499209403992
60	-32.631466	9.948696	-16.813358	-54.151817	27.045454	-37.22304	0.8181576	-33.125156	-37.386696	36600	-5.9604645e-08	119.53271	-0.01794446	-2.0950775	1.5208567	0.017130012	0.11333334	26.0	53.697250843048096
61	-28.870293	8.465215	-19.476847	-53.629677	27.181818	-36.987328	0.8134303	-32.91312	-37.150097	37200	1.8179417e-08	137.50166	-0.030809643	-5.8374176	1.4825076	0.0131725045	0.12833333	79.0	54.519646883010864
62	-30.390923	10.066612	-20.114359	-56.98027	27.09091	-36.614174	0.8072243	-32.57104	-36.775635	37800	4.172325e-08	140.21852	-0.02352466	-3.8349304	1.4962674	0.01709481	0.21666667	20.0	55.404059648513794
63	-29.19536	7.8197255	-17.89531	-54.187366	27.045454	-36.293026	0.8014446	-32.278847	-36.453365	38400	-7.9671544e-08	111.64133	-0.028751621	-4.9800797	1.523247	0.0057119313	0.25	79.0	56.60906648635864
64	-28.812225	7.2216196	-17.478703	-42.92593	27.0	-35.928253	0.79508054	-31.945951	-36.08734	39000	-8.980433e-08	102.471535	-0.026912304	-5.3064804	1.5334038	0.0071879695	0.195	79.0	57.62557673454285
65	-28.20588	7.720051	-19.37487	-50.929153	27.0	-35.541794	0.7883589	-31.593159	-35.699497	39600	-6.357829e-09	112.85888	-0.022068238	-5.8075104	1.4639964	0.01755323	0.23333333	15.0	58.377548933029175
66	-27.98503	7.82215	-18.354158	-50.276577	27.0	-35.129944	0.7812392	-31.216963	-35.286156	40200	-6.357829e-08	111.732475	-0.025013173	-5.7981033	1.3884032	0.003760552	0.125	79.0	59.33226704597473
67	-26.507805	5.7724204	-17.37293	-40.173073	27.0	-34.709034	0.7738437	-30.833101	-34.86386	40800	-4.371007e-09	100.261696	-0.024640907	-7.773857	1.3541617	0.009259858	0.13833334	79.0	60.24865531921387
68	-26.414581	5.260785	-18.54821	-41.840298	27.045454	-34.2161	0.7654885	-30.382013	-34.369247	41400	-4.8279762e-08	88.41497	-0.013836695	-7.405136	1.3216919	0.016322639	0.17666666	18.0	61.079859018325806
69	-27.195967	7.874917	-16.466928	-49.124825	26.954546	-33.72087	0.75696826	-29.929459	-33.872276	42000	-8.34465e-08	104.47452	-0.010819927	-5.4530563	1.3453283	0.014979153	0.18666667	9.0	61.92008566856384
70	-24.589214	4.625156	-18.526707	-32.821156	26.954546	-33.284348	0.7490156	-29.53277	-33.434177	42600	-1.11262e-08	96.6645	-0.025462905	-9.6102295	1.3323551	0.015093743	0.13833334	74.0	63.433839082717896
71	-23.807135	2.9087214	-19.332275	-29.453709	27.0	-32.707355	0.73916256	-29.005129	-32.855167	43200	-1.5695889e-08	87.4342	-0.018902017	-10.6833725	1.2965362	0.015808616	0.115	39.0	64.2204966545105
72	-26.910675	5.8878155	-17.552357	-41.14793	27.045454	-32.079494	0.7284317	-28.431025	-32.225285	43800	3.059705e-08	61.43243	-0.026283449	-3.9962769	1.2198544	0.0072335266	0.123333335	79.0	65.33157134056091
73	-62.73096	175.7131	-17.430418	-886.4	25.913044	-31.66685	0.7353477	-28.064402	-31.817217	44400	-3.973643e-08	1307.9272	-0.0094844345	-4.0577393	1.2562379	0.0052697244	0.048333332	79.0	66.38800835609436
74	-95.73646	238.43674	-17.012339	-886.4	24.875	-31.27807	0.7184906	-27.832317	-31.428188	45000	6.357829e-09	2534.3499	-0.012669498	-4.8010254	1.2096509	-0.00039022445	0.05666667	79.0	67.73982453346252
75	-27.192516	6.900598	-16.575285	-44.554005	27.09091	-30.912935	0.63878465	-27.71347	-31.040743	45600	-5.00679e-08	61.59056	-0.027048532	-2.2063866	1.2487669	0.0050650095	0.165	79.0	68.81689763069153
76	-25.081764	4.8326783	-19.13262	-36.6501	27.136364	-30.600092	0.6277355	-27.455965	-30.7257	46200	6.7551933e-09	53.885857	-0.018891694	-4.795624	1.2984455	0.013686151	0.13833334	27.0	69.77628517150879
77	-24.811396	6.9854884	-17.900032	-48.929253	27.09091	-30.14384	0.61970884	-27.039917	-30.267809	46800	-4.8677125e-09	77.549965	-0.024124963	-4.7198105	1.2767942	-0.0012330328	0.13	79.0	70.59865069389343
78	-25.426794	5.5993032	-17.956335	-42.260387	27.09091	-29.672878	0.6114065	-26.610542	-29.79521	47400	-3.1789146e-08	49.56082	-0.025597662	-3.1863976	1.298491	0.01511528	0.15833333	62.0	71.46473979949951
79	-25.06363	4.4146156	-17.788958	-33.67191	27.0	-29.274244	0.6039983	-26.249014	-29.395105	48000	7.549922e-09	37.24579	-0.018062616	-3.1997757	1.3166518	0.015114757	0.11833333	12.0	72.06734561920166
80	-24.670107	5.8821955	-17.116558	-38.057613	27.09091	-28.872038	0.5964532	-25.884598	-28.99141	48600	6.655852e-08	52.147778	-0.027941981	-3.2879257	1.258384	0.012602061	0.19333333	79.0	73.10482287406921
81	-26.166136	5.8874564	-19.367458	-39.415695	27.09091	-28.45627	0.58865863	-25.50787	-28.574062	49200	-9.179115e-08	40.13563	-0.02869965	-1.0725365	1.2459104	0.009668352	0.19	79.0	73.84095478057861
82	-94.90455	238.67018	-17.281752	-886.4	24.833334	-28.1937	0.60689163	-25.283157	-28.32052	49800	0.0	2512.4956	-0.012574517	-2.5786133	1.2560412	-0.00021755457	0.051666666	79.0	74.5738570690155
83	-24.895323	8.483039	-17.344576	-60.18793	27.09091	-27.933659	0.53663594	-25.245823	-28.041061	50400	-2.8411547e-08	82.4146	-0.0140139405	-1.8347626	1.2321377	0.017795103	0.10166667	10.0	75.29862928390503
84	-24.528606	4.7252483	-17.406223	-39.274982	27.045454	-27.607021	0.525757	-24.973677	-27.712223	51000	1.11262e-08	31.795893	-0.021255631	-2.041792	1.2244303	0.00987871	0.111666664	79.0	76.33655285835266
85	-25.20262	5.1813293	-18.894152	-40.19656	27.045454	-27.252981	0.51929444	-24.652006	-27.356905	51600	3.059705e-08	31.024874	-0.025853395	-0.9834213	1.2700714	0.0071582017	0.14833333	79.0	77.40548372268677
86	-22.203308	3.3350801	-17.138248	-29.148232	27.0	-26.995745	0.5141349	-24.420612	-27.098639	52200	1.1324882e-08	34.04772	-0.014705937	-5.019682	1.3079053	0.014458784	0.123333335	22.0	78.11250901222229
87	-23.939232	4.0608153	-18.679667	-32.22254	27.09091	-26.434517	0.50467736	-23.906752	-26.53552	52800	5.0465268e-08	22.86606	-0.018670663	-1.6278934	1.1862845	0.0155350715	0.12666667	61.0	78.8268940448761
88	-23.642	3.5912542	-17.954367	-29.907755	27.045454	-26.083454	0.49812093	-23.58853	-26.18316	53400	0.0	18.934496	-0.02718261	-1.4764919	1.2702662	0.015450626	0.108333334	36.0	79.48994278907776
89	-22.8001	3.9017005	-18.098223	-32.68569	27.045454	-25.757204	0.4918912	-23.293484	-25.855656	54000	-4.649162e-08	24.067904	-0.01741733	-2.1845703	1.2374595	0.016553376	0.12	30.0	80.12193489074707
90	-23.555662	4.4080987	-17.79339	-36.094566	27.045454	-25.356197	0.48455536	-22.929222	-25.45319	54600	2.3841858e-08	22.882261	-0.022699773	-0.88998604	1.1976274	0.00847825	0.123333335	79.0	81.2169919013977
91	-22.759068	4.182743	-18.443459	-34.038982	27.181818	-25.084478	0.47905466	-22.685055	-25.180397	55200	-1.0748704e-07	22.973661	-0.01907588	-1.4522934	1.2135755	0.015969707	0.15	24.0	82.0211386680603
92	-22.942749	4.1568856	-17.678349	-37.117805	27.181818	-24.745672	0.47255203	-22.378813	-24.840239	55800	2.125899e-08	20.88842	-0.022093084	-0.91041183	1.1767824	0.0070394515	0.165	79.0	82.77965068817139
93	-23.725239	4.915547	-17.478336	-40.121086	27.0	-24.464369	0.46686623	-22.12599	-24.55783	56400	1.6093255e-08	24.685013	-0.016011083	-0.181036	1.2622323	0.015085101	0.15	28.0	83.42749881744385
94	-22.514614	2.6964617	-18.418337	-28.621988	27.09091	-24.33053	0.46330878	-22.00997	-24.423292	57000	-8.265177e-08	10.746384	-0.01742899	-0.9603319	1.1393523	0.006052737	0.075	79.0	84.1988365650177
95	-22.63574	3.381374	-17.6984	-34.429466	27.09091	-24.043444	0.4574605	-21.752176	-24.135042	57600	5.1061313e-08	13.694527	-0.0033204285	-0.62781143	1.1656785	0.019710911	0.15833333	2.0	85.10348129272461
96	-24.68454	4.5462756	-17.966415	-35.823624	27.045454	-23.795725	0.45219052	-21.530853	-23.886238	58200	-1.2119611e-08	21.512192	-0.007370242	-0.20441437	1.1928716	0.019802647	0.19333333	2.0	86.10125350952148
97	-22.874098	3.305646	-18.118908	-33.40758	27.181818	-23.91894	0.45236525	-21.653193	-24.009521	58800	-7.8876816e-08	12.267166	-0.018223383	-0.29990864	1.1017016	0.008170593	0.09833334	79.0	87.40461206436157
98	-22.119236	3.6625113	-16.785059	-33.255627	26.954546	-23.760435	0.44834757	-21.51481	-23.85018	59400	-2.7418137e-08	16.010462	-0.029538428	-0.9222746	1.1666318	0.014546988	0.16833334	79.0	88.56554102897644
99	-23.881035	4.040674	-17.620401	-33.412685	27.09091	-23.451927	0.4420672	-21.237759	-23.54041	60000	3.218651e-08	16.60427	-0.0100204665	-0.042167664	1.1206058	0.019076398	0.15166667	8.0	89.70422172546387
100	-21.64167	3.5080388	-17.205503	-30.485739	27.136364	-23.502151	0.44108	-21.292927	-23.59044	60600	-5.165736e-08	15.912676	-0.02825199	-1.1282387	1.0781006	0.011307069	0.18833333	79.0	91.5770308971405
101	-22.468462	2.9102366	-17.71706	-28.885534	27.0	-23.162823	0.4343077	-20.987518	-23.249758	61200	-3.33786e-08	9.05534	-0.013651916	-0.20882416	1.0542814	0.017554404	0.15166667	22.0	92.68025588989258
102	-61.53624	175.96152	-17.025028	-886.4	26.043478	-22.988594	0.43888626	-20.838507	-23.078377	61800	-1.2715658e-08	1287.4309	-0.010176123	-2.5565186	1.203309	0.0047882795	0.108333334	79.0	93.53713059425354
103	-59.426517	176.32774	-18.042145	-886.4	25.913044	-23.475039	0.41803318	-21.427109	-23.56058	62400	-6.357829e-09	1255.8031	-0.009110178	-0.43737793	1.1379839	-0.0031219064	0.068333335	79.0	94.3765652179718
104	-21.819256	2.708873	-17.605541	-26.948757	27.045454	-23.466185	0.38118273	-21.556967	-23.542494	63000	7.708867e-08	10.123483	-0.010805538	-1.0576897	1.0689478	0.016335348	0.10166667	8.0	95.01103854179382
105	-22.223364	3.2997928	-17.897245	-28.724031	27.045454	-23.10181	0.37222522	-21.23746	-23.17632	63600	5.086263e-08	11.699776	-0.023831012	-0.34870625	1.1283212	0.010356672	0.11833333	79.0	95.74174690246582
106	-22.664648	3.1207576	-17.89726	-27.927048	27.09091	-22.87121	0.36788514	-21.028593	-22.944847	64200	1.056989e-07	9.868532	-0.022516731	-0.02197361	1.12079	0.015295782	0.13833334	40.0	96.42864751815796
107	-21.478378	3.1992352	-17.948374	-31.113785	27.045454	-22.807627	0.36574244	-20.97574	-22.880814	64800	-8.046627e-08	12.040164	-0.0117608765	-0.74983406	1.097856	0.018052245	0.11833333	7.0	97.03679394721985
108	-22.260006	4.440377	-17.29961	-36.438828	27.045454	-22.48266	0.36011958	-20.678938	-22.55474	65400	-3.1789146e-08	20.021238	-0.009007049	-0.026556015	1.0393147	0.015769271	0.11666667	7.0	97.63785600662231
109	-22.363361	6.2125344	-17.7178	-39.450523	27.136364	-22.403435	0.35775077	-20.611576	-22.475046	66000	-6.5962475e-08	38.984264	-0.012448248	-0.00089645386	1.0613393	0.015764415	0.17166667	9.0	98.24047803878784
110	-23.11267	3.5342674	-17.958483	-33.396694	27.0	-22.401485	0.3563962	-20.616413	-22.472807	66600	5.4041546e-08	12.990814	-0.011947831	-0.23147488	1.0592766	0.017875709	0.165	9.0	99.25559520721436
111	-21.606356	2.790926	-17.247084	-26.648916	27.227272	-22.592005	0.35748777	-20.801464	-22.663542	67200	-2.9404958e-08	8.888709	-0.008077502	-0.45240498	1.1038749	0.02187731	0.13833334	7.0	99.8614559173584
112	-21.69366	2.6648161	-18.014946	-27.127312	27.0	-22.329329	0.35257992	-20.563372	-22.399878	67800	2.4636586e-08	7.5579605	-0.01091563	-0.22115564	1.040434	0.0171325	0.12666667	9.0	100.51048374176025
113	-23.041267	3.4782183	-17.09768	-31.898151	27.272728	-22.124382	0.34102017	-20.376429	-22.191105	68400	1.11262e-08	13.171101	-0.012281832	-0.43824768	1.0102196	0.017046276	0.1	9.0	101.15687155723572
114	-24.210932	3.8109143	-18.552923	-35.607685	27.136364	-22.391792	0.35050234	-20.636238	-22.461937	69000	2.78155e-09	17.902887	-0.0053541027	-1.7982025	1.0746616	0.011214173	0.105	3.0	101.75883936882019
115	-23.155901	5.1205144	-16.990658	-33.872128	27.136364	-22.98156	0.35653594	-21.195787	-23.052917	69600	-1.3113022e-08	26.332317	-0.0006786305	-0.027887344	1.0505092	0.018541533	0.11333334	2.0	102.69919347763062
116	-22.406527	3.3171868	-17.458647	-31.018766	27.136364	-23.083426	0.3561276	-21.2997	-23.154696	70200	3.039837e-08	11.518301	-0.0105046565	-0.24449444	1.047103	0.013669192	0.14333333	8.0	103.37659621238708
117	-21.199402	3.1425934	-17.454535	-32.162144	27.09091	-22.864527	0.35157493	-21.103607	-22.934925	70800	-3.6557516e-08	12.682585	-0.023311537	-1.5916882	1.0633395	0.011604979	0.145	79.0	104.13747477531433
118	-22.615593	3.7196403	-16.989725	-30.310753	27.136364	-22.279175	0.3423612	-20.564398	-22.347696	71400	1.1523564e-08	14.091686	-0.023197763	-0.055332184	1.0681392	0.007911342	0.108333334	79.0	104.86961841583252
119	-24.174877	3.8029232	-17.612366	-33.73795	27.09091	-22.365583	0.34176785	-20.653776	-22.433958	72000	2.8411547e-08	17.880386	-0.010923808	-1.9827137	1.0502638	0.010985309	0.09	3.0	105.47320318222046
